报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),161471,94929,41178,138974,102682,75625,45304,177238,133232,82632,37478,159530,119114,81171,163191,83032,131439,74213,65772,
营业收入(万元),161471,94929,41178,138974,102682,75625,45304,177238,133232,82632,37478,159530,119114,81171,163191,83032,131439,74213,65772,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),152152,89459,37704,131644,91001,62086,34516,127780,90418,54909,23257,109094,78522,58503,137205,67089,113599,66514,59029,
营业成本(万元),128053,74920,31349,105987,72982,49530,27054,97576,68053,40998,17942,85309,61739,44065,108703,53486,90095,47287,45046,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),5722,3013,1063,5477,4827,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),187,133,19,457,130,85,3,471,377,244,9,490,144,98,897,397,881,921,954,
销售费用(万元),3420,2474,874,5311,4130,3081,1284,4171,2524,1811,886,3694,2143,1955,5283,2934,3726,3231,2519,
管理费用(万元),10922,5962,3016,12698,8283,8749,4353,18987,15159,9779,3732,16204,11634,9444,16536,8473,13463,11434,8576,
财务费用(万元),3847,2958,1443,3351,1178,1498,2764,4320,3125,1895,314,1866,1833,1423,5754,1970,3822,2577,1379,
资产减值损失(万元),,,,-1636,-529,-857,-942,2255,1180,182,375,1531,1029,1517,31,-170,1612,1064,555,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),44,44,,,,,,,,,,,,,,,,,-2,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),9874,5865,3866,9067,12362,14137,10805,50781,42813,27723,14242,50436,40592,22668,25986,15943,17840,7699,6741,
营业外收入(万元),397,382,22,54,26,6,13,33,684,551,,329,177,149,3291,2575,577,129,428,
营业外支出(万元),48,0,0,11,9,0,,67,67,0,0,240,117,121,31,20,4870,206,205,
非流动资产处置损失(万元),,,,,,,,,,,,131,2,2,31,20,368,4,11,
利润总额(万元),10223,6247,3888,9109,12379,14143,10818,50747,43430,28274,14242,50525,40652,22696,29246,18498,13548,7623,6965,
所得税费用(万元),6410,3558,1207,6112,4625,3747,2701,11295,9715,7216,3586,11113,10462,4660,10390,5093,7462,2725,1605,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),3813,2689,2681,2997,7754,10396,8117,39452,33715,21058,10656,39412,30190,18037,18856,13405,6086,4898,5360,
归属于母公司所有者的净利润(万元),3867,2728,2681,2997,7754,10396,8117,39452,33715,21058,10656,39412,30190,18037,18856,13405,6086,4891,5352,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-54,-40,-0,-0,-0,,,,,,,,,,,,,7,8,
基本每股收益,0.1,0.07,0.07,0.07,0.19,0.26,0.2,1.06,0.93,0.58,0.3,1.09,0.84,0.5,0.52,0.37,0.17,0.14,,
稀释每股收益,0.1,0.07,0.07,0.07,0.19,0.26,0.2,1.06,0.93,0.58,0.3,1.09,0.84,0.5,0.52,0.37,0.17,0.14,,
