报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
营业总收入(万元),212125,131047,64119,260249,190390,131123,68096,241919,159828,105221,61712,221233,77702,147092,68869,80002,44220,
营业收入(万元),212125,131047,64119,260249,190390,131123,68096,241919,159828,105221,61712,221233,77702,147092,68869,80002,44220,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),177310,111048,53204,228732,160968,112009,56911,205192,135019,88529,53200,185412,65453,127792,59959,74047,41308,
营业成本(万元),160011,100258,47863,196252,144157,100540,51622,185608,122575,80688,48489,165828,57993,112711,52977,62791,35895,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),7983,4839,2218,10137,7516,,,,5336,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1288,791,501,1500,1099,755,393,1409,930,647,261,1362,172,680,190,323,130,
销售费用(万元),4331,2529,1224,5570,3952,2716,1794,4373,3005,2094,1602,3972,2761,4949,2930,2922,1182,
管理费用(万元),4207,2619,1342,5761,3429,7415,3261,12842,3269,6153,3456,11547,4704,7614,3368,6831,4136,
财务费用(万元),-511,11,-12,1088,351,595,128,841,617,513,341,155,272,423,153,185,-122,
资产减值损失(万元),,,68,8423,464,-12,-289,119,-714,-1566,-949,2549,-450,1416,342,995,88,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),946,859,484,390,259,166,-115,73,24,83,-13,336,146,144,-15,147,-60,
对联营企业和合营企业的投资收益(万元),81,-6,-47,-372,259,166,-115,73,24,83,-13,336,146,140,-20,92,-68,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),40778,25424,15785,34900,31194,20643,11892,38053,25495,17281,8903,36157,12395,19441,8894,6102,2851,
营业外收入(万元),39,29,5,38,41,37,44,140,133,161,13,1089,181,516,93,661,667,
营业外支出(万元),17,6,3,42,17,13,4,206,40,66,95,84,1,40,7,48,9,
非流动资产处置损失(万元),,,,,,,,,,47,,,0,,4,11,2,
利润总额(万元),40800,25447,15787,34897,31218,20666,11931,37987,25589,17376,8821,37162,12574,19918,8980,6715,3509,
所得税费用(万元),6089,3780,2456,4723,4604,2984,1764,5655,3629,2602,1366,5193,2258,2275,1146,813,561,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),34711,21667,13331,30174,26614,17682,10167,32331,21960,14773,7455,31969,10316,17643,7834,5902,2949,
归属于母公司所有者的净利润(万元),30572,19074,11664,23728,22545,15014,8690,27700,18346,12298,6314,27231,8755,16592,7314,6391,3198,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),4139,2593,1667,6445,4069,2668,1478,4631,3614,2476,1141,4738,1561,1051,520,-488,-250,
基本每股收益,0.75,0.47,0.29,0.6,0.58,0.39,0.24,0.75,0.5,0.33,0.17,0.74,0.55,0.46,0.49,0.51,0.26,
稀释每股收益,,0.47,,,0.55,0.39,,,0.48,0.33,,,0.55,,0.49,0.51,0.26,
