报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),17772,12385,5712,27457,19543,8965,2880,12253,7988,5589,2618,12182,8434,5275,2317,12558,8791,7150,
营业收入(万元),17772,12385,5712,27457,19543,8965,2880,12253,7988,5589,2618,12182,8434,5275,2317,12558,8791,7150,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),15972,11063,5315,23215,16345,7585,2312,8367,5602,3870,1797,7911,5743,3663,1598,8139,6260,4868,
营业成本(万元),11625,7966,3737,17294,12189,5482,1513,6182,4052,2794,1315,6166,4452,2824,1203,6266,4069,3461,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),1242,881,277,1852,1484,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),89,64,40,129,85,43,23,92,59,40,25,98,58,36,16,109,86,63,
销售费用(万元),1276,800,415,1562,936,505,214,524,388,289,124,342,258,177,73,404,312,224,
管理费用(万元),1429,986,507,1886,1327,1412,518,1603,1120,719,327,1372,1017,639,314,1408,1589,1076,
财务费用(万元),311,366,242,222,211,65,39,-68,-31,7,2,-64,-37,-9,-5,-43,-13,28,
资产减值损失(万元),,,78,271,113,79,5,34,13,20,4,-3,-4,-4,-3,-4,216,15,
公允价值变动收益(万元),43,19,78,5,2,-7,12,12,,,,,,,,,,,
投资收益(万元),349,272,89,1480,1168,1084,125,279,104,86,23,130,67,56,15,51,44,2,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),2530,1849,680,6415,4777,2778,925,4712,2820,2049,843,4401,2758,1668,733,4470,2575,2285,
营业外收入(万元),0,0,0,9,28,1,,107,199,71,32,1004,647,343,100,862,715,220,
营业外支出(万元),12,6,4,18,4,3,2,10,7,2,1,13,9,3,1,35,29,2,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,15,,
利润总额(万元),2518,1843,676,6406,4801,2777,923,4809,3012,2118,875,5392,3396,2008,832,5297,3261,2503,
所得税费用(万元),207,161,41,919,622,401,118,687,391,279,118,761,468,276,114,744,481,343,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),2310,1682,635,5486,4179,2375,806,4122,2621,1839,757,4631,2928,1732,719,4553,2779,2160,
归属于母公司所有者的净利润(万元),2317,1709,693,5344,4073,2392,827,4046,2621,1839,757,4631,2928,1732,719,4553,2779,2160,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-7,-28,-58,142,106,-17,-22,76,,,,,,,,,,,
基本每股收益,0.23,0.17,0.08,0.59,0.45,0.27,0.14,0.75,0.51,0.39,0.17,1.03,0.65,0.39,0.16,1.07,0.69,0.53,
稀释每股收益,0.23,0.17,0.08,0.59,0.45,0.27,0.14,0.75,0.51,0.39,0.17,1.03,0.65,0.39,0.16,1.07,0.69,0.53,
