报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),76753,49824,16764,39663,18482,5601,2553,48914,40590,43305,22150,268443,239598,114764,62638,229350,123385,81839,73110,34797,
营业收入(万元),76753,49824,16764,39663,18482,5601,2553,48914,40590,43305,22150,268443,239598,114764,62638,229350,123385,81839,73110,34797,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),78586,51641,17465,43586,27179,16800,9722,43235,33632,33830,20525,242297,216041,103458,56752,204962,107467,73148,66001,30858,
营业成本(万元),68438,45522,15368,34327,20252,12163,5661,37845,34917,31553,17082,202036,195147,91262,51409,179566,92654,61444,56080,26623,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),3613,2319,752,3124,1975,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),524,390,255,1362,1235,1100,473,3732,3445,3436,1462,3653,148,145,2,10,167,544,231,302,
销售费用(万元),499,321,93,673,398,253,113,777,491,333,136,1452,972,532,187,874,616,592,163,99,
管理费用(万元),4061,2584,1170,5271,3631,3355,1401,8960,5213,3431,1392,16754,11095,7028,3859,15846,10230,8057,7172,3361,
财务费用(万元),1450,506,357,-2592,-2621,-1434,1426,-8667,-9392,-5127,-945,18065,7757,4866,1619,6406,2781,3218,1805,250,
资产减值损失(万元),,,-531,1422,2309,1363,649,588,-1043,204,1398,337,922,-376,-323,2259,1018,-707,550,223,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),1648,1407,782,3084,3160,2060,1105,2429,1433,582,321,84,38,13,5,2,24,19,-2,920,
对联营企业和合营企业的投资收益(万元),,,,-1027,,,,,,,,,,,,,,,-1342,-594,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),1802,1120,272,1159,-3734,-7499,-4591,12171,9181,10661,1946,26230,23596,11319,5891,24391,15943,8711,7108,4859,
营业外收入(万元),142,94,47,91,26,26,23,543,35,30,523,1027,714,482,225,961,763,763,523,141,
营业外支出(万元),41,20,,35,17,2,2,51,73,40,34,408,182,161,157,207,302,0,3,181,
非流动资产处置损失(万元),,,,,,,,,19,3,,8,8,8,6,90,81,,3,,
利润总额(万元),1903,1193,318,1215,-3725,-7475,-4570,12662,9143,10652,2435,26849,24127,11640,5959,25145,16404,9474,7627,4819,
所得税费用(万元),-420,-208,-57,500,-774,-1148,-657,1677,1477,1226,150,3546,3270,1579,751,3223,1932,1721,833,940,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),2323,1401,375,715,-2951,-6327,-3913,10986,7666,9426,2284,23302,20857,10061,5208,21921,14472,7753,6795,3879,
归属于母公司所有者的净利润(万元),2323,1401,375,715,-2951,-6327,-3913,10986,7666,9426,2284,23302,20857,10061,5208,21921,14472,7753,6795,3922,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,-43,
基本每股收益,0.12,0.06,0.02,0.03,-0.13,-0.27,-0.17,0.47,0.33,0.4,0.1,1.29,1.19,0.57,0.3,1.25,0.82,0.44,0.45,,
稀释每股收益,0.12,0.06,0.02,0.03,-0.13,-0.27,-0.17,0.47,0.33,0.4,0.1,1.29,1.19,0.57,0.3,1.25,0.82,0.44,0.45,,
