报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),218505,153784,63842,323103,201528,143518,57806,257344,175212,116578,40474,228917,162445,114185,51070,210262,174930,147192,115578,
营业收入(万元),218505,153784,63842,323103,201528,143518,57806,257344,175212,116578,40474,228917,162445,114185,51070,210262,174930,147192,115578,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),201629,137339,58916,293112,177963,120852,52805,216106,143168,85837,36189,184483,120611,82808,35110,170113,144167,128584,113008,
营业成本(万元),149668,102677,42690,217639,129817,87861,40413,156756,108592,63195,26913,130264,86679,59985,26010,118297,100291,87341,72056,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),11054,6711,3204,11915,10146,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),537,396,151,1296,599,441,233,970,644,346,94,1375,963,766,295,1668,1352,5049,4081,
销售费用(万元),5202,3969,1719,17954,7856,5055,2825,18487,8764,5371,2230,17360,9779,6374,2091,18606,14132,10569,11451,
管理费用(万元),21937,14756,6272,34119,24123,23221,8757,37341,24458,16398,6912,34109,22372,15228,6501,30952,27712,22866,18930,
财务费用(万元),13230,8830,3831,3532,2452,1611,446,-1883,-1835,-1075,25,462,202,102,25,192,1015,2969,6482,
资产减值损失(万元),,,1049,6658,2971,2662,131,4436,2546,1601,16,912,615,354,189,397,-336,-211,7,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),18,18,,289,79,79,,96,54,54,,10,66,41,,305,216,68,21,
对联营企业和合营企业的投资收益(万元),,18,,289,79,79,,96,54,54,,-22,34,34,,305,216,68,21,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),16930,14729,5470,32355,24993,23640,5414,42712,33238,31480,4284,44445,41900,31417,15960,40454,30980,18676,2592,
营业外收入(万元),591,552,14,647,618,579,97,1963,1566,782,977,2513,1862,1160,609,2312,4817,3964,3234,
营业外支出(万元),562,312,35,1602,209,195,18,177,122,106,84,2639,1947,1791,21,1218,714,727,258,
非流动资产处置损失(万元),,,,,,,,,29,27,27,2055,1525,1537,,1054,588,210,172,
利润总额(万元),16959,14969,5449,31399,25402,24024,5493,44498,34682,32156,5177,44319,41816,30785,16548,41548,35083,21913,5568,
所得税费用(万元),34,45,-6,116,60,-5,-33,145,64,68,0,13,12,12,1,17,,,,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),16925,14924,5455,31283,25342,24030,5526,44354,34619,32088,5177,44306,41804,30773,16547,41531,35083,21913,5568,
归属于母公司所有者的净利润(万元),17081,15007,5568,31171,25239,24032,5515,44183,34521,32006,5205,44295,41845,30798,16559,41541,35083,21913,5568,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-156,-83,-113,112,103,-3,11,171,98,82,-28,12,-42,-25,-12,-10,,,,
基本每股收益,0.16,0.14,0.05,0.3,0.24,0.23,0.05,0.42,0.33,0.31,0.05,0.53,0.5,0.37,0.2,0.5,0.42,0.26,0.07,
稀释每股收益,0.16,0.14,0.05,0.3,0.24,0.23,0.05,0.42,0.33,0.31,0.05,0.53,0.5,0.37,0.2,0.5,0.42,0.26,0.07,
