报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),238002,137672,83675,325109,167997,86991,65237,264038,134033,55986,30858,238971,195174,59837,209297,210159,192448,
营业收入(万元),238002,137672,83675,325109,167997,86991,65237,264038,134033,55986,30858,238971,195174,59837,209297,210159,192448,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),225994,139086,77335,289332,160858,96936,63287,233042,126964,62414,30157,208784,171558,52066,187233,187604,170011,
营业成本(万元),144652,86774,50910,193803,106593,60067,42053,157893,82650,37208,16837,131725,111504,35672,119944,124193,113939,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),2807,1799,301,884,575,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1942,1224,931,2723,1091,545,490,2024,1016,371,132,2311,1565,347,1882,1515,1500,
销售费用(万元),60962,39075,20803,80022,46180,31726,17691,61723,36040,20511,10846,67563,52030,13028,58349,51611,50123,
管理费用(万元),15644,9996,4472,13010,7011,4912,3284,11431,6829,4142,2502,8455,8171,3566,8326,11680,4620,
财务费用(万元),-13,218,26,-1011,-282,12,-191,-761,67,190,-174,-1320,-1968,-526,-1267,-1542,-243,
资产减值损失(万元),,,-108,-98,-309,-326,-40,732,362,-8,14,50,256,-21,1,148,71,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),1129,1048,232,1326,896,510,54,349,290,253,243,133,380,302,408,333,508,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),15685,1938,6663,40200,8302,-9239,2004,31692,7458,-6121,944,30320,23996,8073,22472,22889,22946,
营业外收入(万元),391,200,2,84,2189,1399,1508,2853,3084,1957,1745,2473,3254,1683,2354,1673,314,
营业外支出(万元),79,25,20,39,68,41,23,17,22,15,0,60,215,204,425,192,348,
非流动资产处置损失(万元),,,,,,,,,17,,,46,13,13,10,34,4,
利润总额(万元),15997,2113,6645,40246,10422,-7882,3489,34528,10521,-4179,2689,32733,27036,9552,24401,24370,22911,
所得税费用(万元),2774,-240,1449,8776,2022,-2423,658,7752,2338,-1128,593,6123,6693,2446,5874,5954,5893,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),13223,2353,5196,31470,8400,-5459,2830,26777,8183,-3051,2096,26610,20342,7106,18527,18416,17018,
归属于母公司所有者的净利润(万元),13223,2353,5196,31470,8400,-5459,2830,26777,8183,-3051,2096,26610,20395,7106,18527,18416,17018,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,-53,,,,,
基本每股收益,0.32,0.06,0.12,0.79,0.21,-0.14,0.07,0.74,0.23,-0.08,0.06,0.74,0.57,0.2,0.51,0.51,,
稀释每股收益,0.32,0.06,0.12,0.79,0.21,-0.14,0.07,0.74,0.23,-0.08,0.06,0.74,0.57,0.2,0.51,0.51,,
