报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),15209,6305,2513,21039,8094,5413,2409,17327,7243,4877,2200,13117,4962,3527,1001,9409,3484,7433,6589,4887,
营业收入(万元),15209,6305,2513,21039,8094,5413,2409,17327,7243,4877,2200,13117,4962,3527,1001,9409,3484,7433,6589,4887,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),14734,5875,2389,16366,7426,4833,2260,12934,6546,4393,2027,9493,4741,3101,1135,6906,3046,5447,4972,3224,
营业成本(万元),9547,3182,1385,10489,3988,2624,1118,7837,3509,2425,1198,6288,2737,1785,565,4029,1662,2856,2328,1666,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1850,994,545,2253,1322,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),73,17,8,168,66,46,20,137,20,14,3,137,10,2,0,72,8,62,37,64,
销售费用(万元),1478,775,401,1666,1134,702,310,1157,766,392,158,577,334,212,99,447,188,436,440,326,
管理费用(万元),1851,947,341,1610,1070,1600,749,3399,2195,1500,655,2446,1445,991,431,2199,1107,1832,1976,1088,
财务费用(万元),-64,-41,-203,-235,-183,-216,44,107,72,59,28,98,85,49,14,62,18,28,-11,-1,
资产减值损失(万元),,,-89,416,30,77,18,297,-15,4,-16,-52,130,62,25,96,62,234,202,82,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,2,3,
投资收益(万元),38,7,6,247,244,234,226,,,,,,,,,25,16,79,94,103,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),1244,1033,496,5220,1185,933,385,4675,710,490,174,3624,221,426,-134,2529,455,2065,1713,1769,
营业外收入(万元),,,,150,50,,2,180,309,169,168,71,16,9,3,288,171,155,583,189,
营业外支出(万元),17,17,,0,0,0,,1,1,,,0,0,0,,5,0,0,3,5,
非流动资产处置损失(万元),,,,,,,,,1,,,0,0,0,,5,0,,3,0,
利润总额(万元),1227,1016,496,5370,1235,933,386,4854,1017,659,341,3695,237,435,-131,2812,626,2220,2293,1954,
所得税费用(万元),61,96,26,637,96,105,64,567,74,16,60,469,40,52,0,386,107,304,279,333,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),1166,920,470,4733,1139,829,322,4287,944,643,281,3226,197,383,-131,2425,519,1915,2013,1621,
归属于母公司所有者的净利润(万元),1167,920,470,4733,1139,829,322,4287,944,643,281,3226,197,383,-131,2425,519,1915,2013,1621,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-1,-0,-0,-0,0,,,,,,,,,,,,,,,,
基本每股收益,0.11,0.09,0.05,0.46,0.11,0.08,0.05,0.72,0.19,0.13,0.06,0.63,0.04,0.08,-0.03,0.48,0.1,0.38,0.57,0.46,
稀释每股收益,0.11,0.09,0.05,0.46,0.11,0.08,0.05,0.72,0.19,0.13,0.06,0.63,0.04,0.08,-0.03,0.48,0.1,0.38,0.57,0.46,
