报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),69791,43464,19061,94461,62037,42936,18171,72621,44509,26873,10627,50180,49487,54257,51994,49407,35123,44464,31319,26653,
营业收入(万元),69791,43464,19061,94461,62037,42936,18171,72621,44509,26873,10627,50180,49487,54257,51994,49407,35123,44464,31319,26653,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),66759,41011,18027,86749,56776,39411,16700,65417,40233,24277,9741,44522,44034,47809,44178,42225,30400,38508,26363,24538,
营业成本(万元),57349,35774,15473,75394,49742,34971,14773,55777,33771,20091,7787,35181,35084,38315,35751,32880,24325,31372,21636,18681,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),2784,1763,877,3225,2151,,,,1252,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),451,276,121,575,333,253,115,689,425,257,79,563,341,377,764,2360,1965,2342,1721,1360,
销售费用(万元),1589,946,503,2280,1575,898,450,2046,1526,978,449,1997,2324,2547,2418,1815,382,438,293,469,
管理费用(万元),3864,2082,1124,4022,2724,3121,1435,5495,2529,2483,1286,5263,5517,5431,4424,4185,3543,3361,3044,2861,
财务费用(万元),721,171,-40,-166,-139,-37,-19,-49,-35,-20,-14,-27,-45,306,430,545,499,540,-444,1002,
资产减值损失(万元),,,-32,1417,389,205,-56,1459,766,488,153,1545,812,832,391,440,-313,454,113,166,
公允价值变动收益(万元),1310,959,,,,,,,,,,,,,,,,,,,
投资收益(万元),,,372,1185,571,368,119,511,318,199,92,335,499,403,135,,34,,,559,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,-17,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),5214,3781,1549,9185,6015,4057,1619,7922,4744,2900,1014,5994,5954,6852,7950,7183,4757,5956,4956,2674,
营业外收入(万元),2,2,1,465,16,0,,4,2,2,0,279,295,337,145,214,67,344,453,296,
营业外支出(万元),68,53,0,22,0,0,1,11,3,10,1,35,55,60,75,59,38,32,34,21,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,14,4,5,5,
利润总额(万元),5149,3730,1550,9628,6031,4057,1618,7916,4743,2892,1013,6238,6194,7129,8021,7337,4786,6269,5375,2948,
所得税费用(万元),504,368,185,2041,1612,893,412,1770,1081,686,253,1402,1360,1732,2107,1860,1253,1675,1370,497,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),4645,3361,1365,7587,4419,3165,1205,6145,3662,2206,760,4836,4834,5397,5914,5478,3533,4594,4005,2451,
归属于母公司所有者的净利润(万元),4710,3415,1389,7565,4407,3156,1182,6049,3652,2175,735,4768,4817,5362,5870,5418,3508,4569,3981,2286,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-65,-54,-24,22,12,9,23,97,10,32,25,68,17,35,44,60,25,25,24,165,
基本每股收益,0.22,0.16,0.07,0.4,0.24,0.19,0.07,0.38,0.23,0.14,0.05,0.3,0.31,0.34,0.37,0.34,0.33,0.45,0.4,0.23,
稀释每股收益,0.22,0.16,0.07,0.4,0.24,0.19,0.07,0.38,0.23,0.14,0.05,0.3,0.31,0.34,0.37,0.34,0.33,0.45,0.4,0.23,
