报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),28125,19503,8178,26712,18740,12582,7177,29672,22237,15299,6521,25008,17461,12107,5790,27481,12768,21257,14156,10462,
营业收入(万元),28125,19503,8178,26712,18740,12582,7177,29672,22237,15299,6521,25008,17461,12107,5790,27481,12768,21257,14156,10462,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),23875,16826,7818,25513,17269,11512,6733,23157,17138,11616,4984,19169,13529,9076,4066,20897,9618,17094,12558,9889,
营业成本(万元),19540,14036,6290,18894,13461,9165,5348,18813,13897,9355,3988,15326,10533,7116,3204,16555,7486,12979,9191,7244,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1930,1146,574,2536,1581,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),103,67,32,137,106,78,50,271,204,139,63,226,119,87,32,153,94,105,68,31,
销售费用(万元),875,582,269,1136,710,454,182,947,677,430,202,1041,795,415,159,1039,457,948,805,595,
管理费用(万元),1303,895,446,2735,1525,1849,943,2737,2149,1392,677,2564,1959,1366,593,2979,1382,2153,1701,1516,
财务费用(万元),125,100,138,-21,-64,39,236,270,223,170,54,35,97,67,78,171,199,825,796,489,
资产减值损失(万元),,,71,97,-51,-73,-25,119,-12,131,,-24,26,26,,-0,-0,85,-3,13,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),47,47,28,662,569,354,254,333,84,5,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),4660,3004,447,2628,2841,2191,699,7276,5306,3732,1537,5839,3933,3032,1724,6585,3150,4163,1597,573,
营业外收入(万元),5,5,5,4,4,4,4,558,706,156,44,938,246,145,43,679,240,392,364,334,
营业外支出(万元),,,,,,,1,373,1,,2,26,6,,2,6,4,9,11,18,
非流动资产处置损失(万元),,,,,,,,,,,,17,,,,,,,,16,
利润总额(万元),4666,3010,453,2633,2845,2196,703,7460,6012,3888,1578,6751,4172,3177,1765,7258,3385,4546,1951,890,
所得税费用(万元),478,329,6,179,224,224,95,915,854,549,240,952,622,435,268,970,465,625,262,87,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),4188,2680,447,2453,2622,1972,607,6546,5158,3339,1338,5800,3550,2742,1497,6288,2920,3921,1688,803,
归属于母公司所有者的净利润(万元),4188,2680,447,2453,2622,1972,607,6546,5158,3339,1338,5800,3550,2742,1497,6288,2920,3921,1688,803,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.52,0.33,0.06,0.3,0.33,0.25,0.08,0.87,0.7,0.48,0.22,0.97,0.59,0.46,0.25,1.1,0.54,,,,
稀释每股收益,0.52,0.33,0.06,0.3,0.33,0.25,0.07,0.86,0.7,0.48,0.22,0.97,0.59,0.46,0.25,1.1,0.54,,,,
