报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),57094,33429,13943,83489,62610,39921,16972,79640,59374,36483,13336,69521,49262,29376,10239,70971,28439,65495,61417,54092,
营业收入(万元),57094,33429,13943,83489,62610,39921,16972,79640,59374,36483,13336,69521,49262,29376,10239,70971,28439,65495,61417,54092,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),49404,29533,12981,73938,55039,35511,15279,70988,52686,32710,12502,61741,43065,26128,9498,63275,25540,59598,57951,51721,
营业成本(万元),41446,24301,10539,58152,43067,27638,11944,54124,40206,25038,9441,47699,33469,20174,7261,49272,19910,46278,46338,43215,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1812,1128,477,2753,1996,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),76,37,92,424,295,201,107,376,293,182,66,362,209,110,24,343,139,271,222,196,
销售费用(万元),3367,2216,974,8058,6239,4176,1682,9660,7237,4168,1719,7697,5153,2962,961,7093,2341,6832,4924,3942,
管理费用(万元),2870,1893,920,4506,3599,3585,1582,6775,4824,3155,1168,5463,3802,2540,1089,5616,2600,4870,5131,3633,
财务费用(万元),-168,-42,-27,-204,-152,-97,-41,36,78,117,79,561,424,332,163,896,496,1081,794,471,
资产减值损失(万元),,,5,248,-5,8,6,17,50,50,30,-41,9,9,-0,55,55,266,542,265,
公允价值变动收益(万元),428,192,,,,,,,,,,,,,,,,,,,
投资收益(万元),1256,824,519,1520,1105,538,318,571,348,39,17,70,16,16,3,48,21,-888,77,6,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),9435,4970,1523,11186,8764,5005,2039,9349,7120,3869,851,7849,6212,3264,744,7744,2920,5009,3544,2377,
营业外收入(万元),79,2,1,437,413,67,2,85,94,34,33,556,47,158,0,141,5,167,111,52,
营业外支出(万元),,,,13,5,5,5,11,3,3,,157,9,8,8,16,3,65,131,38,
非流动资产处置损失(万元),,,,,,,,,,,,138,3,3,3,5,,49,120,27,
利润总额(万元),9514,4971,1524,11609,9171,5067,2035,9423,7211,3900,884,8248,6251,3413,737,7868,2923,5111,3524,2391,
所得税费用(万元),1511,839,215,1727,1376,760,305,1415,1073,577,133,1229,931,513,111,1146,399,940,835,343,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),8003,4132,1309,9882,7796,4307,1730,8007,6138,3324,751,7018,5319,2900,626,6723,2523,4171,2689,2049,
归属于母公司所有者的净利润(万元),8003,4132,1309,9882,7796,4307,1730,8007,6138,3324,751,7018,5319,2900,626,6723,2523,4171,2590,1601,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,99,448,
基本每股收益,0.62,0.35,0.12,1.01,0.84,0.5,0.2,1.06,0.85,0.51,0.12,1.08,0.82,0.45,0.1,1.03,0.39,0.64,0.4,0.25,
稀释每股收益,0.61,0.34,0.11,0.98,0.82,0.48,0.19,1.05,0.85,0.51,0.12,1.08,0.82,0.45,0.1,1.03,0.39,0.64,0.4,0.25,
