报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),76926,48107,23280,76627,53029,32012,15824,73815,55001,34811,17735,59926,39179,26919,12934,46469,20479,36955,22278,20865,
营业收入(万元),76926,48107,23280,76627,53029,32012,15824,73815,55001,34811,17735,59926,39179,26919,12934,46469,20479,36955,22278,20865,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),69994,44155,22716,73400,50160,30986,15247,64208,48061,29900,15221,49859,31712,21225,10651,39082,17817,32206,20011,19099,
营业成本(万元),55215,34046,17048,55484,37487,22916,11103,49005,36664,23266,12044,38121,24505,16247,7814,29156,13712,24569,15197,15123,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),2569,1677,775,4124,2968,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),314,247,147,285,200,138,56,573,441,348,210,343,197,153,125,224,111,116,66,61,
销售费用(万元),7263,4544,2258,8062,5968,3357,1626,7247,5402,2846,1197,5136,2907,2000,1085,3890,1535,2902,1846,1804,
管理费用(万元),4931,3179,1718,5211,3244,4162,1742,5540,4165,2555,1253,5788,3725,2570,1241,5544,2173,3403,2340,1822,
财务费用(万元),-299,462,746,146,283,340,690,1793,1447,985,517,422,437,255,341,389,281,910,529,235,
资产减值损失(万元),,,23,87,10,73,31,48,-59,-100,-0,49,-60,-1,45,-122,5,306,32,54,
公允价值变动收益(万元),-237,-103,,,-75,-181,,,,,,,,,,,,,,,
投资收益(万元),-91,225,127,953,923,853,179,482,67,57,44,66,2,2,,9,,0,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),6887,4230,761,4998,4049,1906,800,10459,7008,4967,2558,10133,7469,5696,2283,7396,2662,4749,2267,1766,
营业外收入(万元),970,969,339,76,22,15,5,271,477,171,53,472,378,298,258,328,28,221,252,85,
营业外支出(万元),30,17,8,75,80,38,33,58,57,0,0,19,2,1,1,52,16,30,18,5,
非流动资产处置损失(万元),,,,,,,,,,,,15,,,,1,,,0,,
利润总额(万元),7826,5182,1091,4999,3991,1882,772,10672,7427,5138,2611,10586,7844,5992,2540,7672,2674,4939,2501,1847,
所得税费用(万元),1526,901,372,925,952,396,145,1553,1138,775,389,1606,1213,945,392,1181,411,653,431,354,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),6301,4280,720,4074,3039,1486,627,9119,6290,4364,2223,8980,6632,5047,2149,6491,2263,4286,2069,1492,
归属于母公司所有者的净利润(万元),6374,4434,874,4861,3383,1652,601,9013,6246,4357,2218,8942,6611,5044,2148,6397,2185,4230,2133,1610,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-74,-153,-155,-787,-344,-166,25,106,44,6,4,38,21,2,1,94,78,56,-64,-117,
基本每股收益,0.42,0.3,0.06,0.32,0.28,0.15,0.06,1.01,0.73,0.55,0.3,1.19,0.88,0.67,0.29,0.85,0.29,,,,
稀释每股收益,0.42,0.3,0.06,0.32,0.28,0.15,0.06,1.01,0.73,0.55,0.3,1.19,0.88,0.67,0.29,0.85,0.29,,,,
