报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),302639,193342,99378,399258,286498,188058,98085,411732,295238,189694,90568,317549,219290,141797,70818,357661,290188,135392,239548,194019,192711,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),28513,20485,11364,34158,27192,17701,10104,39157,25640,19742,9629,31369,23294,15861,8230,37044,29043,14177,21710,9229,8996,
收到的其他与经营活动有关的现金(万元),5317,1578,841,4822,5887,2330,691,5048,2324,1272,623,2967,2185,620,831,9143,6622,4531,1126,6781,4713,
经营活动现金流入小计(万元),336469,215404,111582,438238,319578,208089,108879,455937,323202,210708,100820,351886,244769,158278,79878,403848,325853,154100,262383,210029,206420,
购买商品、接受劳务支付的现金(万元),256244,162837,92794,361837,282255,180033,93362,377615,276773,174859,74358,267302,184396,116426,58843,298184,233753,109558,188965,145877,166982,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),23387,16497,9810,31106,20248,13962,7748,40363,23554,14610,8953,39662,23022,15640,7077,38680,28765,12833,27539,24489,17683,
支付的各项税费(万元),10041,6205,2840,9718,8905,7769,3341,14775,14753,10253,6622,22248,15684,11957,4095,21389,16593,8049,9281,6075,3672,
支付的其他与经营活动有关的现金(万元),17651,11631,5763,18088,17135,8564,5731,17326,13295,7473,6818,14813,10320,7428,6161,18885,12452,4935,10576,10608,10799,
经营活动现金流出小计(万元),307323,197170,111208,420749,328542,210329,110181,450079,328375,207195,96751,344025,233421,151451,76176,377139,291563,135374,236362,187049,199137,
经营活动产生的现金流量净额(万元),29145,18234,375,17489,-8965,-2239,-1303,5858,-5173,3513,4070,7861,11348,6827,3702,26709,34290,18726,26022,22980,7283,
收回投资所收到的现金(万元),33000,23000,20000,18000,58000,27000,10000,,,,74,,,,76,10300,,,,,,
取得投资收益所收到的现金(万元),1817,1427,951,7033,2174,1597,196,1968,308,77,24,241,196,263,57,588,337,,10,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),48,2,,34,14,,8,261,559,186,169,206,203,135,27,205,260,98,240,276,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,74,74,74,,76,76,76,,,,,179,170,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),34865,24428,20951,25066,60188,28597,10204,2304,941,337,267,524,475,473,160,11094,598,98,429,446,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),14118,9029,5339,18929,8786,4717,2354,13921,10734,4917,1609,6842,4978,2607,1636,9523,9919,7797,3908,3653,3891,
投资所支付的现金(万元),10000,10000,,20000,,,,73405,75000,89500,1160,,9950,,5200,,10300,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,335,126,,,,5,,,25,5,5,,87,,,1337,588,1157,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),24118,19029,5339,39264,8912,4717,2354,87326,85739,94417,2769,6867,14933,2612,6836,9611,20219,7797,5245,4241,5048,
投资活动产生的现金流量净额(万元),10747,5399,15612,-14198,51276,23879,7850,-85023,-84798,-94080,-2502,-6344,-14458,-2139,-6676,1483,-19622,-7699,-4816,-3794,-5048,
吸收投资收到的现金(万元),,,,,,,,105560,105560,105560,105560,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
