报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),417470,256248,113892,543240,394004,240676,103081,425109,303034,184243,85662,329436,232900,150621,77738,305587,296028,147760,292028,234776,218778,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),2130,1406,680,773,116,18,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),4269,3678,3044,10273,7279,4613,1353,9890,4746,2168,1126,3887,3092,2017,1054,3443,6432,3081,3837,4203,4539,
收到的其他与经营活动有关的现金(万元),8054,5351,1570,8343,6328,3468,1946,5241,2530,1007,301,3263,1403,946,351,4776,5015,2264,12007,7543,2673,
经营活动现金流入小计(万元),431923,266684,119185,562628,407728,248775,106380,440240,310311,187417,87089,336586,237396,153583,79143,313806,307475,153105,307873,246522,225990,
购买商品、接受劳务支付的现金(万元),293540,187030,118376,418224,291571,174117,89624,327197,212009,128437,62283,236829,170670,110182,59702,211585,241174,114823,224575,188647,170912,
客户贷款及垫款净增加额(万元),2647,1386,2913,8936,3990,1157,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),23484,17275,10890,27168,21193,15230,9233,24339,18566,12872,6967,20760,15671,11041,6337,19870,18892,10042,16646,12584,8804,
支付的各项税费(万元),36873,27104,11824,44056,32413,22280,9621,31992,24354,16986,8614,20673,15093,10351,4911,19226,19331,10650,12938,15441,11781,
支付的其他与经营活动有关的现金(万元),22432,14809,8055,27587,19669,12120,6024,21226,14714,8463,4428,16519,11837,7545,3919,15728,15525,7639,21487,16624,13820,
经营活动现金流出小计(万元),378976,247604,152058,525970,368837,224904,114502,404754,269644,166758,82292,294781,213270,139119,74869,266409,294922,143153,275645,233297,205317,
经营活动产生的现金流量净额(万元),52947,19080,-32873,36658,38891,23871,-8121,35486,40667,20659,4797,41805,24126,14464,4275,47398,12553,9952,32228,13225,20674,
收回投资所收到的现金(万元),103000,103000,77000,191009,92009,35000,35000,242500,66500,26500,13500,10000,10000,10000,5000,3000,37480,22000,6450,2100,11100,
取得投资收益所收到的现金(万元),1673,1673,422,2393,1030,383,383,2305,490,111,61,234,234,234,427,290,798,89,26,78,105,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,,,,,4,2,2,,15,4,,0,2,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,275,
