报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),129348,80227,41836,116710,81801,50153,24205,96396,71604,45732,23115,93481,80371,22887,66944,67655,66214,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),3245,1625,1118,4104,3632,2362,1020,2576,2175,1037,566,2331,1896,355,3510,1703,1841,
收到的其他与经营活动有关的现金(万元),5356,3505,994,2113,1287,263,181,1337,1136,799,1211,2940,1330,408,1673,509,5898,
经营活动现金流入小计(万元),137948,85357,43948,122926,86719,52777,25406,100309,74915,47569,24892,98751,83596,23650,72127,69867,73952,
购买商品、接受劳务支付的现金(万元),56180,33558,17928,69897,51418,34216,19582,55064,38195,24272,19019,45981,40865,12489,38483,35332,47161,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),23633,16252,8739,26800,19618,13278,7022,23178,17353,11881,6217,19485,14750,5444,16932,13358,12673,
支付的各项税费(万元),9787,7064,4200,4767,3146,2106,1017,4849,3989,2559,1107,6409,5025,1283,3146,2715,3556,
支付的其他与经营活动有关的现金(万元),9354,6722,2885,13605,12195,8544,2733,8366,7642,4665,1998,10403,6563,2217,12091,10418,6589,
经营活动现金流出小计(万元),98954,63596,33751,115069,86377,58143,30354,91457,67179,43377,28341,82277,67202,21435,70652,61823,69979,
经营活动产生的现金流量净额(万元),38994,21761,10196,7857,342,-5366,-4948,8852,7736,4192,-3449,16474,16394,2216,1475,8044,3973,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),575,414,191,1379,1264,1168,588,279,200,200,200,1,1,1046,328,,18,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),21,3,2,16,8,12,12,399,5,5,,33,21,20,17,35,30,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
