报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),101191,67014,29648,128591,91962,59865,24754,132723,96749,67219,35980,124538,89105,128654,61518,114863,106200,107537,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),22,22,,,,,,17,17,17,9,391,321,135,117,607,664,465,
收到的其他与经营活动有关的现金(万元),6232,1048,3240,2207,573,2066,576,2659,5984,4715,1881,6563,5933,5042,3373,3514,2014,5234,
经营活动现金流入小计(万元),107445,68085,32888,130798,92535,61931,25330,135399,102750,71951,37870,131492,95359,133831,65007,118984,108878,113236,
购买商品、接受劳务支付的现金(万元),58750,40315,19104,83420,60157,40401,24044,70693,49388,35470,17340,75989,50301,76008,36126,72846,71615,71380,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),20187,12793,7051,33282,21596,15154,9002,27608,19124,13901,7225,28595,18398,28814,13687,22585,21807,18900,
支付的各项税费(万元),4286,3315,1324,8367,6677,4741,1709,8090,6361,4810,1985,8604,7252,8779,4189,7217,6372,5929,
支付的其他与经营活动有关的现金(万元),9064,3459,3768,5314,5422,2733,912,5097,8745,5637,790,5350,2798,5021,1356,4238,4553,5278,
经营活动现金流出小计(万元),92286,59882,31248,130383,93851,63028,35666,111488,83617,59819,27340,118538,78749,118621,55358,106886,104347,101487,
经营活动产生的现金流量净额(万元),15159,8203,1639,415,-1316,-1096,-10336,23911,19133,12132,10530,12954,16611,15210,9649,12098,4530,11749,
收回投资所收到的现金(万元),113015,59615,47415,267212,200512,136000,70000,,,,,,,,,,,154,
取得投资收益所收到的现金(万元),965,530,427,2779,2210,1491,753,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,10,5,82,20,20,6,35,0,36,,329,7,41,41,12,43,15,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),88,45,20,11,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),114083,60200,47866,270084,202742,137511,70759,35,0,36,0,329,7,41,41,12,43,169,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),17741,13970,11646,30380,21936,15434,8630,16442,13299,4348,2260,12435,9171,9941,3319,4622,3523,1451,
投资所支付的现金(万元),118144,60544,23044,235112,184382,130000,66000,70000,,,,,,314,314,120,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),135885,74514,34690,265492,206318,145434,74630,86442,13299,4348,2260,12435,9171,10256,3633,4742,3523,1451,
投资活动产生的现金流量净额(万元),-21802,-14314,13176,4591,-3576,-7923,-3871,-86406,-13299,-4313,-2260,-12106,-9164,-10215,-3592,-4730,-3480,-1282,
吸收投资收到的现金(万元),,,,490,,,,64411,65085,,,,,30692,30692,,9600,7853,
其中：子公司吸收少数股东投资收到的现金(万元),,,,490,,,,600,600,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,2300,2300,23585,57432,176664,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,674,,,,,,3943,3943,35441,124763,163125,
筹资活动现金流入小计(万元),0,0,0,490,0,0,0,65085,65085,0,0,0,0,36934,36934,59025,191795,347642,
偿还债务支付的现金(万元),,,,,,,,,,,,2300,2300,6243,6243,37791,128026,166206,
分配股利、利润或偿付利息所支付的现金(万元),5530,,,5530,5530,5498,,10000,10000,10000,9848,5294,5294,11558,11496,6917,9609,6247,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,44,
支付其他与筹资活动有关的现金(万元),2,,,1,1,1,,807,87,,2339,10,,,50,21089,55122,173653,
筹资活动现金流出小计(万元),5532,0,0,5531,5531,5500,0,10807,10087,10000,12187,7604,7594,17801,17788,65796,192757,346106,
筹资活动产生的现金流量净额(万元),-5532,0,0,-5041,-5531,-5500,0,54278,54998,-10000,-12187,-7604,-7594,19133,19146,-6771,-962,1536,
汇率变动对现金及现金等价物的影响(万元),70,10,-26,84,64,20,-28,-94,-64,-37,-9,97,35,85,2,4,-24,-5,
现金及现金等价物净增加额(万元),-12105,-6102,14790,50,-10360,-14499,-14234,-8311,60767,-2217,-3926,-6658,-112,24214,25204,601,64,11999,
加:期初现金及现金等价物余额(万元),33881,33881,33881,33831,33831,33831,33831,42142,42142,42142,42152,48800,48800,24586,24586,23986,23921,11923,
期末现金及现金等价物余额(万元),21775,27779,48671,33881,23471,19332,19597,33831,102909,39924,38226,42142,48688,48800,49790,24586,23986,23921,
净利润(万元),,5797,,14166,,8608,,13807,,8113,,13042,,11914,5980,10528,9336,7769,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-207,,221,,-0,,6,,-8,,-184,,232,221,-56,-24,90,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2476,,3416,,1609,,2823,,1248,,2523,,2129,988,1693,1387,1205,
无形资产摊销(万元),,98,,152,,72,,116,,49,,64,,56,28,61,118,93,
长期待摊费用摊销(万元),,177,,139,,54,,55,,,,,,7,6,18,22,52,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-7,,-3,,-3,,-5,,0,,-149,,2,-3,6,10,3,
固定资产报废损失(万元),,3,,5,,3,,15,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,-95,,-20,,-7,,88,,35,,-72,,197,218,413,744,2890,
投资损失(万元),,-675,,-2690,,-1442,,-63,,-42,,-51,,-8,,,,-12,
递延所得税资产减少(万元),,56,,-54,,0,,-2,,1,,46,,-86,-82,,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-73,,-1240,,-689,,-361,,-292,,-3,,543,-224,-702,3617,2717,
经营性应收项目的减少(万元),,-2799,,-11996,,-15625,,9055,,3264,,-5620,,-340,1029,-987,-5404,-728,
经营性应付项目的增加(万元),,3451,,-1680,,6409,,-1623,,-236,,3359,,565,1489,1125,-5276,-2330,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,-85,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,8203,,415,,-1096,,23911,,12132,,12954,,15210,9649,12098,4530,11749,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),21775,27779,48671,33881,23471,19332,19597,33831,102909,39924,38226,42142,48688,48800,49790,24586,23986,23921,
现金的期初余额(万元),33881,33881,33881,33831,33831,33831,33831,42142,42142,42142,42152,48800,48800,24586,24586,23986,23921,11923,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-12105,-6102,14790,50,-10360,-14499,-14234,-8311,60767,-2217,-3926,-6658,-112,24214,25204,601,64,11999,

