报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),64312,48293,20958,81661,47765,25913,9800,64371,58471,29679,13857,66539,42894,27215,59637,8357,52202,35288,30612,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),92,62,26,60,36,25,16,32,17,11,3,9,5,,,,2,,,
收到的其他与经营活动有关的现金(万元),1403,776,206,877,739,352,864,681,348,182,31,1972,781,586,2906,17,2142,47,53,
经营活动现金流入小计(万元),65808,49131,21190,82599,48540,26290,10680,65084,58835,29872,13891,68520,43680,27801,62543,8373,54346,35335,30665,
购买商品、接受劳务支付的现金(万元),50366,38670,19737,82722,52376,34905,15915,61340,57730,29278,16498,56157,38090,23092,52538,6333,44872,28870,27838,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4786,3061,1524,4759,3544,2423,1340,4332,3260,2180,993,3250,2405,1605,2785,590,2206,1763,1382,
支付的各项税费(万元),1551,960,468,2611,2241,1557,916,4403,3763,1701,989,2695,2293,1550,2587,212,1300,927,931,
支付的其他与经营活动有关的现金(万元),4737,2240,1105,4107,2872,1647,1114,3347,2581,1556,1139,2313,2671,1019,2698,556,2497,2667,2012,
经营活动现金流出小计(万元),61440,44931,22833,94200,61032,40531,19285,73422,67335,34715,19618,64415,45459,27266,60609,7692,50875,34227,32162,
经营活动产生的现金流量净额(万元),4367,4199,-1642,-11602,-12492,-14241,-8605,-8338,-8500,-4843,-5727,4105,-1779,535,1934,682,3471,1108,-1497,
收回投资所收到的现金(万元),17800,10800,6800,27000,21000,13000,13000,,,,,,,,,,491,,,
取得投资收益所收到的现金(万元),202,182,130,601,555,330,330,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,1,,,,,,,,3,3,,,,6,,17,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,380,380,,,380,380,,,380,380,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),18002,10982,6930,27602,21935,13710,13330,0,380,380,0,3,383,380,0,0,497,0,17,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),6049,4586,3987,5195,4131,3308,1267,6582,3256,2514,826,4496,1324,787,9686,3354,4239,1213,1150,
投资所支付的现金(万元),20860,9860,7820,18000,15000,8000,8000,13000,13000,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,2416,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,485,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),26909,14446,11807,23195,19131,11308,9267,19582,16256,2514,826,4496,1324,787,9686,3354,4239,1698,3566,
