报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),104069,61775,43525,172442,118119,83493,62735,152770,97886,63371,37988,161563,117763,81409,124738,51226,131583,100848,95803,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),13350,6494,5368,17920,13028,9180,4457,14195,9224,7372,4417,17319,14822,8945,10093,5227,19641,14185,5481,
经营活动现金流入小计(万元),117419,68269,48893,190362,131148,92673,67192,166965,107110,70743,42405,178883,132585,90354,134831,56453,151224,115033,101285,
购买商品、接受劳务支付的现金(万元),64476,46116,32108,78967,62664,45575,33310,60429,43239,29017,18485,80164,58874,39104,63995,37922,64948,47847,47975,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),52271,40571,25919,65617,53863,42105,30871,54394,43888,34471,25977,34891,27465,21585,36064,16080,30891,22655,16897,
