报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),62222,40633,15919,50994,31408,19276,9996,53874,26129,16970,8602,56822,29856,22818,44067,36031,27748,25408,23351,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,20,,,15,14,12,11,10,
收到的其他与经营活动有关的现金(万元),2847,2079,532,5271,1090,1103,634,1935,900,818,558,462,390,500,719,717,580,436,380,
经营活动现金流入小计(万元),65069,42711,16451,56266,32498,20379,10630,55809,27029,17787,9161,57305,30246,23318,44800,36762,28340,25855,23741,
购买商品、接受劳务支付的现金(万元),68318,53235,28274,37550,30389,20561,13826,35444,28020,21970,14401,31057,26651,21669,24538,21981,17933,14686,14012,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),7009,4451,2397,7215,5467,3857,2321,8093,6206,4318,2511,7140,4981,3612,4815,3934,3443,2526,2129,
支付的各项税费(万元),2461,1855,1306,3874,3368,2350,1552,3216,2518,1212,982,2816,2447,1512,3011,2846,2119,2053,1927,
支付的其他与经营活动有关的现金(万元),5468,4263,1740,9336,7306,3046,2350,5784,3377,3111,1946,4512,3792,2462,3605,4306,4101,3734,3490,
经营活动现金流出小计(万元),83255,63804,33717,57975,46531,29814,20049,52536,40120,30611,19840,45525,37871,29256,35968,33067,27597,22998,21558,
