报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
销售商品、提供劳务收到的现金(万元),188040,128936,71729,147896,112448,82580,36189,111563,82295,53361,24535,94225,71049,47456,21532,66393,51254,51615,60957,62274,38174,27281,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,0,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,0,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,0,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,0,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
收到的税费返还(万元),6547,4990,2422,5950,3298,1838,639,1803,2341,237,52,1554,1539,765,459,2160,896,1727,1369,755,599,339,
收到的其他与经营活动有关的现金(万元),1768,2235,1144,3701,2949,1619,1861,2457,1198,791,517,2259,1457,1044,838,727,309,385,930,758,2481,523,
经营活动现金流入小计(万元),196355,136162,75295,157547,118695,86038,38688,115823,85834,54389,25105,98037,74045,49265,22829,69280,52459,53726,63256,63788,41253,28143,
购买商品、接受劳务支付的现金(万元),103701,68311,41695,106972,82118,55267,25084,63536,48930,30115,13162,57259,42858,27435,11704,41957,41395,32314,42519,38578,29259,17170,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,0,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,0,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,0,
支付给职工以及为职工支付的现金(万元),32102,22351,8443,33920,25068,17364,6788,24869,18647,13078,4754,18550,14014,10248,3675,15214,13101,9968,8405,5033,3235,1859,
支付的各项税费(万元),10094,7900,3365,10260,7888,6650,3285,6903,5648,3914,2238,7085,5122,2894,2123,5311,2469,3348,5283,3675,1990,766,
支付的其他与经营活动有关的现金(万元),15533,9416,4857,15882,12627,7942,3906,11247,8055,5109,2448,7983,5409,3008,1392,5406,4773,4396,3419,2793,2437,1168,
经营活动现金流出小计(万元),161431,107978,58361,167035,127702,87223,39062,106555,81280,52216,22602,90877,67403,43584,18894,67888,61738,50027,59626,50079,36921,20963,
经营活动产生的现金流量净额(万元),34925,28184,16935,-9487,-9007,-1185,-374,9268,4554,2172,2503,7159,6642,5681,3936,1393,-9280,3699,3630,13709,4332,7180,
收回投资所收到的现金(万元),204501,149579,59593,275817,213189,158354,83060,281885,188011,110926,46859,157857,112165,79674,31650,53833,57029,51130,113930,,451,2480,
取得投资收益所收到的现金(万元),824,609,258,1910,1423,1020,639,1300,783,304,140,655,510,380,102,461,664,757,876,,,62,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),58,58,4,4,4,1,,0,0,0,0,13,6,6,5,22,1991,16,0,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),357,,,,180,180,,300,660,20,,,,,,1336,120,300,1422,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),205740,150246,59856,277730,214796,159556,83699,283485,189454,111249,46999,158525,112681,80060,31757,55652,59803,52203,116229,0,451,2542,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),19664,8252,5465,5738,4127,2898,1173,6195,3516,2965,287,7241,6617,6203,215,3690,1243,5647,4449,6327,1073,2703,
投资所支付的现金(万元),206334,122726,55037,258757,195544,141979,76720,322975,230556,144121,41392,162234,120126,87386,42088,53577,52979,68788,113930,,25,0,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,0,
取得子公司及其他营业单位支付的现金净额(万元),4636,1782,2057,,3469,1350,500,2547,,,,,,,,,,,,,,0,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,1554,,,,,,,,,,2298,2584,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),230635,132761,62560,264495,203140,146227,78393,331717,234072,147086,43233,169475,126743,93589,42303,57267,54222,74436,118379,6327,3396,5287,
投资活动产生的现金流量净额(万元),-24895,17485,-2705,13236,11656,13329,5307,-48232,-44617,-35836,3766,-10949,-14061,-13530,-10547,-1616,5582,-22233,-2150,-6327,-2945,-2745,
吸收投资收到的现金(万元),821,673,,,,,,56958,56958,51299,50746,,,,,,,30,,774,12040,0,
其中：子公司吸收少数股东投资收到的现金(万元),821,,,,,,,,,,,,,,,,,30,,490,40,0,
取得借款收到的现金(万元),7200,7200,7100,799,,,,,,,,10100,10000,10000,7000,2000,1500,,,,,1077,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,0,
收到其他与筹资活动有关的现金(万元),,,,,,,,100,,,,,,,,,,339,3133,615,2789,1942,
筹资活动现金流入小计(万元),8021,7873,7100,799,0,0,0,57058,56958,51299,50746,10100,10000,10000,7000,2000,1500,369,3133,1389,14829,3019,
偿还债务支付的现金(万元),2328,250,125,500,375,250,125,7600,7375,7250,7125,2000,,,,1500,,,,,1077,526,
分配股利、利润或偿付利息所支付的现金(万元),4402,4216,36,2828,2667,2640,30,2072,1664,127,91,465,328,177,56,178,277,,,,4633,1830,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,1880,1504,,,,,,,98,245,,,,,0,
支付其他与筹资活动有关的现金(万元),,,,2738,,,,1182,1182,1182,366,300,200,200,166,,,,339,1662,2386,2789,
筹资活动现金流出小计(万元),6730,4466,161,6066,3042,2890,155,10853,10221,8559,7582,2765,528,377,222,1678,277,0,339,1662,8096,5145,
筹资活动产生的现金流量净额(万元),1292,3407,6939,-5268,-3042,-2890,-155,46204,46737,42741,43164,7335,9472,9623,6778,322,1223,369,2794,-273,6734,-2126,
汇率变动对现金及现金等价物的影响(万元),299,287,-148,956,773,230,-318,-417,-330,-74,2,139,62,58,1,-55,-32,-18,20,-49,-16,-1,
现金及现金等价物净增加额(万元),11620,49362,21021,-563,379,9484,4460,6822,6343,9002,49434,3684,2115,1832,168,44,-2507,-18182,4294,7059,8105,2307,
加:期初现金及现金等价物余额(万元),14483,14520,15120,15083,15083,15083,15083,8261,8261,8261,8261,4577,4577,4577,4577,4533,7040,25222,20928,13869,5765,3457,
期末现金及现金等价物余额(万元),26103,63882,36141,14520,15463,24568,19543,15083,14605,17264,57695,8261,6692,6409,4745,4577,4533,7040,25222,20928,13869,5765,
