报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),108365,71214,35621,167556,124388,80388,39632,126158,86236,54485,22027,92777,64923,42017,17799,97845,104401,47680,93313,84669,109638,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),513,379,124,769,525,348,175,627,451,,,512,344,118,71,314,280,116,279,362,381,
收到的其他与经营活动有关的现金(万元),52,44,32,312,73,12,5,814,725,561,502,327,286,241,3,189,76,70,87,245,345,
经营活动现金流入小计(万元),108930,71637,35778,168638,124987,80748,39812,127599,87412,55046,22529,93616,65553,42376,17873,98348,104758,47866,93679,85276,110364,
购买商品、接受劳务支付的现金(万元),80452,55764,28717,139153,110267,75883,37660,116927,76154,47074,20554,69866,47284,29992,14525,70883,84502,40707,76278,67689,92377,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5137,3654,2294,5644,4356,3710,2052,4887,3843,2840,1786,4699,3767,2890,1949,4624,3807,2233,3255,2996,2389,
支付的各项税费(万元),5336,3590,1714,8437,6394,4564,2077,5719,3906,1499,439,5648,4560,3103,1394,6310,5524,2855,4377,4648,5096,
支付的其他与经营活动有关的现金(万元),3218,2114,907,4564,3175,2092,930,3254,2409,1657,495,3449,2344,1448,604,2773,3068,1470,2442,2104,1724,
经营活动现金流出小计(万元),94143,65122,33632,157798,124191,86248,42720,130787,86311,53070,23274,83662,57955,37434,18472,84590,96901,47265,86353,77437,101585,
经营活动产生的现金流量净额(万元),14787,6514,2146,10840,796,-5500,-2908,-3187,1101,1975,-745,9954,7598,4942,-599,13758,7856,600,7326,7839,8779,
收回投资所收到的现金(万元),16927,10485,2000,47500,45500,45500,25000,54400,28800,10800,,,,,,,,,,,,
取得投资收益所收到的现金(万元),253,244,7,483,406,406,207,820,350,85,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,96,96,96,1,,,,,18,18,18,0,,,,,,3430,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),21,14,5,75,67,55,23,373,143,116,40,29,10,8,3,13,20,10,13,30,91,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),17201,10743,2012,48154,46070,46058,25231,55593,29293,11001,40,47,28,26,3,13,20,10,13,30,3521,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),6904,5801,3287,18718,13848,7117,2748,6134,5200,3386,1956,7021,4844,2902,1535,6037,1566,613,320,1444,5101,
投资所支付的现金(万元),17200,7500,2500,40810,34090,33790,12678,83900,55100,32600,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,434,432,432,,,,,,,,,,,,,,,4539,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,23800,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),24104,13301,5787,59963,48370,41339,15425,90034,60300,35986,25756,7021,4844,2902,1535,6037,1566,613,320,1444,9639,
投资活动产生的现金流量净额(万元),-6904,-2558,-3775,-11809,-2300,4718,9806,-34441,-31007,-24985,-25716,-6975,-4816,-2876,-1532,-6025,-1547,-603,-306,-1414,-6119,
吸收投资收到的现金(万元),,,,,,,,,,,,44285,,,,,,,,,7344,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),5000,5000,,7000,7000,7000,2000,,,,,117,117,107,,733,7500,6500,6500,21000,30250,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,5000,
筹资活动现金流入小计(万元),5000,5000,0,7000,7000,7000,2000,0,0,0,0,44402,117,107,0,733,7500,6500,6500,21000,42594,
偿还债务支付的现金(万元),11950,7000,2000,,,,,,,,,350,258,233,,500,14000,7500,4000,37000,30250,
分配股利、利润或偿付利息所支付的现金(万元),4655,4342,65,4783,4504,3915,11,3925,3645,3645,,3024,3024,3024,,4961,4645,1551,4515,700,4991,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,204,204,204,,1201,38,,,,,,40,100,5000,
筹资活动现金流出小计(万元),16605,11342,2065,4783,4504,3915,11,4130,3850,3850,0,4575,3320,3257,0,5461,18645,9051,8555,37800,40241,
筹资活动产生的现金流量净额(万元),-11605,-6342,-2065,2217,2496,3085,1989,-4130,-3850,-3850,0,39827,-3203,-3151,0,-4727,-11145,-2551,-2055,-16800,2354,
汇率变动对现金及现金等价物的影响(万元),7,-2,-7,26,27,16,-2,-10,-8,-3,-1,8,2,1,-0,1,-1,1,-5,-2,-11,
