报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),60579,49614,14494,43757,42540,25709,9975,39183,27767,14716,5288,44357,25754,15672,8065,25769,23046,16097,10440,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),2159,1470,778,2333,1623,1126,66,1611,846,560,183,1312,860,619,157,1113,1251,667,604,
收到的其他与经营活动有关的现金(万元),1035,842,249,1573,1507,1010,380,2144,767,536,1028,1867,1414,1114,354,1524,800,522,573,
经营活动现金流入小计(万元),63773,51926,15522,47663,45670,27845,10421,42938,29380,15812,6500,47536,28029,17405,8576,28405,25097,17286,11617,
购买商品、接受劳务支付的现金(万元),54515,45003,17612,20796,40382,24166,14342,24271,23369,15100,7738,31071,23274,14039,8499,15179,15173,9406,6183,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6547,4553,2623,9273,5692,3854,2288,6129,4295,2852,1674,5062,3900,2677,1563,3815,2689,2241,1538,
支付的各项税费(万元),6932,5229,2683,4865,3561,2301,993,3462,2252,1434,965,2850,2158,1434,647,2107,1807,1279,660,
支付的其他与经营活动有关的现金(万元),11225,6543,3355,9332,8581,5211,2079,6970,4663,2934,3082,4442,3535,2587,1446,4867,3304,1540,1413,
经营活动现金流出小计(万元),79220,61329,26272,44267,58217,35533,19702,40831,34580,22319,13460,43424,32868,20737,12155,25967,22973,14465,9794,
经营活动产生的现金流量净额(万元),-15446,-9402,-10750,3396,-12547,-7687,-9281,2107,-5199,-6507,-6960,4112,-4839,-3332,-3579,2438,2124,2820,1823,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),28,28,,3,1,,,1,,,,9,9,9,,,,0,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
