报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),84572,60013,23633,107733,74065,44862,21281,76775,53157,35419,17442,54780,37060,23353,32272,20542,17494,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),8528,5774,2972,9038,6466,4162,2354,6527,3968,3016,909,2062,1529,823,1458,134,,
收到的其他与经营活动有关的现金(万元),1858,1733,1380,2857,1724,412,85,1427,927,507,314,2063,1782,1701,7752,16666,15569,
经营活动现金流入小计(万元),94958,67520,27985,119627,82255,49436,23719,84729,58052,38942,18665,58904,40371,25878,41482,37342,33062,
购买商品、接受劳务支付的现金(万元),52952,34895,13497,55657,39064,22651,15168,42716,32686,22299,11808,22478,14940,9533,17133,11132,11811,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),13429,8857,4117,14386,10269,6457,2697,9917,7257,4605,1783,5763,4257,2768,4014,2550,2136,
支付的各项税费(万元),1397,1371,568,5717,3961,2425,1161,4449,3545,2337,1395,3766,2647,1544,1507,771,903,
支付的其他与经营活动有关的现金(万元),2300,1934,665,4663,1549,786,416,3269,2268,994,643,2154,1452,845,9783,17231,17194,
经营活动现金流出小计(万元),70079,47057,18848,80423,54843,32319,19442,60351,45757,30235,15628,34161,23296,14691,32437,31684,32045,
经营活动产生的现金流量净额(万元),24879,20462,9137,39204,27413,17117,4277,24378,12295,8707,3037,24743,17075,11186,9046,5657,1017,
收回投资所收到的现金(万元),45000,39000,14000,49000,39000,24000,13000,24000,,,,,,,34625,8400,,
取得投资收益所收到的现金(万元),609,511,118,422,365,255,75,238,,,,,,,25,2,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,19,19,53,49,45,45,13,12,1,,4,,,6,8,115,
处置子公司及其他营业单位收到的现金净额(万元),,,,0,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),600,600,,646,646,646,273,1356,656,457,270,251,251,177,4534,155,4474,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),46227,40130,14137,50121,40060,24947,13393,25607,668,457,270,254,251,177,39190,8565,4589,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),53335,40641,25326,50576,33631,22186,10877,35879,24469,15227,8750,11753,9783,5599,15473,9220,2223,
投资所支付的现金(万元),11000,9000,6000,71000,35000,20000,10000,38000,19000,,,,,,34625,8200,200,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),600,600,,,,,,984,784,528,338,75,75,75,835,525,2960,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),64935,50241,31326,121576,68631,42186,20877,74864,44253,15756,9088,11828,9857,5674,50933,17944,5383,
投资活动产生的现金流量净额(万元),-18708,-10112,-17190,-71454,-28571,-17240,-7484,-49256,-43584,-15298,-8818,-11574,-9606,-5497,-11743,-9380,-795,
吸收投资收到的现金(万元),,,,,,,,43842,43842,,,,,,6300,,2407,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,15310,15310,990,,11327,11327,11327,10346,14830,13830,8370,15129,5990,7200,
发行债券收到的现金(万元),,,,41400,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,200,
筹资活动现金流入小计(万元),0,0,0,56710,15310,990,0,55169,55169,11327,10346,14830,13830,8370,21429,5990,9807,
偿还债务支付的现金(万元),10000,,,5310,,,,12927,11902,7520,2500,18593,14813,10253,13666,2090,9750,
分配股利、利润或偿付利息所支付的现金(万元),10697,10599,90,4139,4042,4006,,2185,2171,2157,2004,992,963,129,4836,9,105,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),69,69,,54,,,,1252,1022,11,,120,100,100,80,,200,
筹资活动现金流出小计(万元),20766,10668,90,9503,4042,4006,0,16364,15096,9687,4504,19705,15877,10483,18581,2099,10055,
筹资活动产生的现金流量净额(万元),-20766,-10668,-90,47207,11268,-3016,0,38805,40073,1640,5842,-4875,-2047,-2113,2847,3891,-248,
汇率变动对现金及现金等价物的影响(万元),373,-94,-300,464,918,349,-244,-207,-291,-110,-34,529,283,349,191,18,-58,
现金及现金等价物净增加额(万元),-14223,-411,-8443,15421,11027,-2790,-3451,13719,8493,-5061,27,8823,5704,3926,342,187,-84,
加:期初现金及现金等价物余额(万元),38500,38500,38500,23079,23079,23079,23079,9360,9360,9360,9360,537,537,537,195,8,92,
期末现金及现金等价物余额(万元),24277,38090,30057,38500,34106,20289,19628,23079,17853,4299,9387,9360,6241,4463,537,195,8,
净利润(万元),,8479,,29372,,13278,,22212,,,,20362,,,8050,3427,2302,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-89,,584,,500,,194,,,,291,,,-44,77,-7,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3752,,5613,,2689,,3523,,,,2280,,,1641,967,751,
无形资产摊销(万元),,353,,358,,149,,207,,,,180,,,102,24,25,
长期待摊费用摊销(万元),,9,,18,,9,,52,,,,62,,,66,66,64,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-8,,-30,,-30,,-9,,,,-3,,,62,-2,-65,
固定资产报废损失(万元),,,,,,,,3,,,,,,,,,,
公允价值变动损失(万元),,,,-50,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,1058,,-148,,-348,,344,,,,-371,,,-228,-227,-151,
投资损失(万元),,-313,,-345,,-280,,-281,,,,,,,-25,-2,,
递延所得税资产减少(万元),,,,262,,-58,,-107,,,,-37,,,-26,-12,1,
递延所得税负债增加(万元),,1665,,102,,201,,,,,,,,,,,,
存货的减少(万元),,-1669,,-9394,,-1685,,-6044,,,,-2343,,,-1746,-627,-789,
经营性应收项目的减少(万元),,11361,,-9555,,-7404,,-3136,,,,-4443,,,-5267,-1637,-511,
经营性应付项目的增加(万元),,-4135,,22417,,9782,,7420,,,,8766,,,4841,3602,-603,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,314,,,,,,,,,1620,,,
经营活动产生现金流量净额(万元),,20462,,39204,,17117,,24378,,,,24743,,,9046,5657,1017,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),24277,38090,30057,38500,34106,20289,19628,23079,17853,4299,9387,9360,6241,4463,537,195,8,
现金的期初余额(万元),38500,38500,38500,23079,23079,23079,23079,9360,9360,9360,9360,537,537,537,195,8,92,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-14223,-411,-8443,15421,11027,-2790,-3451,13719,8493,-5061,27,8823,5704,3926,342,187,-84,

