报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),49925,32011,16915,71094,55394,37599,18156,52878,50952,30774,14647,61882,44296,26701,12857,53781,63360,50226,44212,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1110,878,517,2001,1516,1261,617,1009,759,544,357,945,635,368,224,813,837,495,580,
收到的其他与经营活动有关的现金(万元),3031,1830,1577,1738,1650,246,509,1014,1198,577,136,427,264,385,335,1439,9441,1182,1480,
经营活动现金流入小计(万元),54065,34719,19009,74834,58560,39107,19281,54901,52910,31894,15140,63255,45196,27454,13415,56033,73638,51904,46272,
购买商品、接受劳务支付的现金(万元),28471,19361,10037,42284,32139,22036,10154,39448,33019,20396,10121,34212,24863,15735,7253,28033,36198,29569,24048,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),14028,9638,4918,17361,13040,8794,4408,15675,11508,7475,3802,12980,9270,6200,2906,11177,10608,9552,8203,
支付的各项税费(万元),2200,1658,641,4466,3995,3075,1608,5395,4139,2957,1175,3404,2412,1604,781,5323,4704,3502,3231,
支付的其他与经营活动有关的现金(万元),3908,2533,1368,6910,4742,3243,1576,3776,3522,2486,1192,3150,2326,1269,668,3735,12397,3380,3454,
经营活动现金流出小计(万元),48607,33190,16964,71021,53916,37148,17746,64294,52188,33314,16289,53745,38872,24809,11608,48269,63908,46003,38936,
经营活动产生的现金流量净额(万元),5459,1529,2045,3813,4644,1959,1535,-9393,722,-1420,-1149,9510,6324,2645,1807,7764,9730,5901,7336,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),190,160,,91,,97,,,8,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),29,10,,190,148,112,68,54,63,43,21,6,1,3,2,90,317,113,56,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),15503,10464,4967,44016,32738,22229,14839,14217,70,50,50,292,292,291,238,402,172,273,213,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),15722,10635,4967,44298,32886,22438,14908,14271,141,93,71,298,293,293,240,493,489,385,269,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),20179,12296,5199,11592,9618,6537,3383,5533,3761,1745,1442,4511,2685,1537,609,5763,4194,3226,8305,
投资所支付的现金(万元),,,,,910,910,,,,,,,,,,,1213,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),9524,9508,4508,36338,27333,18158,13358,27142,15000,,,,,,,,,200,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),29702,21804,9707,47929,37861,25605,16741,32676,18761,1745,1442,4511,2685,1537,609,5763,5407,3426,8305,
投资活动产生的现金流量净额(万元),-13980,-11169,-4740,-3631,-4975,-3166,-1833,-18404,-18620,-1652,-1372,-4213,-2391,-1244,-369,-5270,-4918,-3041,-8036,
