报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),113300,74964,33729,142800,92163,61008,24392,101399,68739,46938,21296,79050,59028,39691,61568,49308,53802,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),7207,4945,2271,8567,6203,4269,1950,6869,4675,2905,1369,5016,3408,2167,4400,4629,2755,
收到的其他与经营活动有关的现金(万元),2369,532,444,871,2721,835,217,1096,2748,316,140,302,864,451,546,242,1029,
经营活动现金流入小计(万元),122877,80442,36444,152238,101086,66111,26558,109364,76162,50159,22805,84368,63299,42309,66515,54179,57587,
购买商品、接受劳务支付的现金(万元),79078,53627,28310,107724,72248,46681,21482,72898,43063,31153,13440,55171,36460,22964,46949,39224,45705,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),20034,13451,6585,21983,15059,9447,4266,15536,9895,7377,3326,11755,7442,5437,8888,6731,6296,
支付的各项税费(万元),3073,1916,810,3315,3166,2024,399,4635,3281,1685,671,4107,3390,2329,2144,1397,1146,
支付的其他与经营活动有关的现金(万元),17857,12000,2216,16499,14277,7087,1894,8730,11103,3774,1672,6625,10286,2764,5402,4103,3090,
经营活动现金流出小计(万元),120042,80994,37921,149521,104751,65239,28040,101800,67342,43989,19109,77658,57578,33495,63382,51455,56237,
经营活动产生的现金流量净额(万元),2834,-552,-1477,2716,-3665,872,-1482,7564,8820,6170,3696,6710,5721,8814,3133,2725,1350,
