报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),753446,503462,200187,878782,653519,427177,196465,808546,542135,371928,173455,653442,465556,276315,442971,178703,312957,208891,151929,112527,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,78,,,7,14,,34,,,,,,,
收到的其他与经营活动有关的现金(万元),8059,5698,2487,9094,9066,5917,2134,10253,6743,4377,2065,10040,8080,6027,7935,4679,5958,4297,3813,2118,
经营活动现金流入小计(万元),761505,509160,202675,887875,662585,433093,198599,818878,548879,376305,175527,663495,473636,282375,450906,183381,318915,213189,155742,114645,
购买商品、接受劳务支付的现金(万元),632352,416774,161596,839081,630786,440631,198512,764783,511855,319759,170259,608536,417284,278686,415615,153484,260494,172118,130426,107137,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),48665,32811,17612,52397,37919,25167,12815,43411,34943,23257,12244,39030,29041,19362,30808,15094,24792,18667,12046,7756,
支付的各项税费(万元),11776,9591,5343,10984,9458,7217,4209,11463,9687,7034,3440,8680,6794,5564,6552,3950,6659,6573,5096,5583,
支付的其他与经营活动有关的现金(万元),22769,15062,9438,30476,21610,14448,7637,27246,19298,10489,6950,24777,19033,11409,21712,12282,16712,14643,9073,4882,
经营活动现金流出小计(万元),715562,474238,193989,932938,699774,487463,223174,846903,575783,360540,192893,681023,472152,315022,474686,184810,308658,212001,156640,125358,
经营活动产生的现金流量净额(万元),45943,34922,8686,-45062,-37189,-54370,-24576,-28026,-26904,15766,-17366,-17528,1484,-32646,-23781,-1429,10257,1187,-898,-10713,
收回投资所收到的现金(万元),571,571,531,2373,,,,277,,,,500,,,3172,1000,5149,,,200,
取得投资收益所收到的现金(万元),299,872,,8,,,,50,50,,,,,,,2172,,,357,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,9,9,7,7,,,36,23,13,1,1,1,0,0,,3,0,1,,
处置子公司及其他营业单位收到的现金净额(万元),200,200,125,,,,,,,,50,,,,293,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,970,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),1104,1651,665,2389,7,0,0,363,73,13,51,501,1,0,3465,3172,5152,0,1328,200,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),887,676,402,1954,1195,357,112,907,623,316,101,2316,1414,1167,1307,413,2732,1349,891,298,
投资所支付的现金(万元),4770,4721,4641,5007,4777,3083,2483,4481,2928,2353,,6316,4842,4662,2300,400,2158,6273,818,5740,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,1331,,,,,1000,,2082,,2307,
支付的其他与投资活动有关的现金(万元),,,,,,,7,99,,,,2500,2500,2500,500,178,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),5658,5397,5042,6961,5972,3440,2602,5488,3551,2669,1432,11133,8757,8329,4107,1991,4890,9703,1709,8345,
投资活动产生的现金流量净额(万元),-4554,-3746,-4378,-4572,-5965,-3440,-2602,-5125,-3478,-2656,-1381,-10632,-8756,-8329,-641,1181,262,-9703,-381,-8145,
吸收投资收到的现金(万元),818,674,186,6530,6530,6530,6530,52775,52775,120,120,,,,150,,20,327,565,20105,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,120,120,120,,,,,,,,,565,690,
取得借款收到的现金(万元),97368,48135,15935,186700,178200,124900,43000,95217,82339,33846,33855,108714,100714,56402,61800,17800,20000,35690,16610,5020,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3675,3675,3675,6282,2292,,,6000,13292,6000,6000,,,,,,,,,,
筹资活动现金流入小计(万元),101861,52484,19796,199512,187022,131430,49530,153992,148406,39966,39975,108714,100714,56402,61950,17800,20020,36017,17175,25125,
偿还债务支付的现金(万元),139750,80874,32386,139211,127028,58400,37800,100714,92714,43402,28500,52500,31000,,34300,18300,19000,28701,12940,20,
分配股利、利润或偿付利息所支付的现金(万元),10587,8580,1712,10728,8924,6792,1144,7632,6099,5427,1218,6949,5752,4312,3365,1897,2781,1384,563,6279,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,42,,,788,788,98,98,,,
支付其他与筹资活动有关的现金(万元),,,,6280,,,,,14292,12000,,8388,8000,8000,171,,,,,,
筹资活动现金流出小计(万元),150337,89454,34098,156219,135952,65192,38944,108346,113105,60829,29718,67837,44752,12312,37836,20197,21781,30084,13503,6299,
