报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),,,,,,,,,,,,,,,,,,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,317043,212173,,,,,-386225,,50764,-277482,-166174,84050,209415,,
收取利息、手续费及佣金的现金(万元),246650,167665,75453,286310,200910,144393,68215,323813,240349,158455,70503,353978,172671,706719,300440,194456,128549,
拆入资金净增加额(万元),,0,-194000,180000,80000,246000,53593,20000,10000,15000,,,,-142400,122400,20000,,
回购业务资金净增加额(万元),290150,542251,286327,-858924,-593976,-524715,-164974,959446,721789,587001,18150,-496114,-346700,-165917,198755,100396,160802,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),37253,48993,54672,14499,29900,58291,36930,11213,8641,6665,10658,66521,69859,21972,3040,13495,6462,
经营活动现金流入小计(万元),896089,1216167,914443,47213,-60015,4162,108046,1330176,980972,451311,108015,192238,-81904,1136497,1578193,553644,332252,
购买商品、接受劳务支付的现金(万元),,,,,,,,,,,,,,,,,,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),47017,30419,13870,61703,50806,41521,4561,71304,48377,25912,9945,49651,19498,101680,35946,20194,13797,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),87739,66037,39189,98030,76112,54582,36570,93760,73763,55615,36155,116370,65494,132224,69025,64446,59554,
支付的各项税费(万元),47878,32963,8747,49154,40683,26748,7465,42851,32401,24095,9647,69587,43694,131522,40511,30504,22512,
支付的其他与经营活动有关的现金(万元),107737,126158,39605,50831,30517,20163,6750,75595,73702,50242,8762,50976,11471,50983,76873,35260,88628,
经营活动现金流出小计(万元),756536,889547,476408,348464,293762,154875,294361,1315635,935930,388424,400439,1101762,636353,638836,858262,472585,377859,
经营活动产生的现金流量净额(万元),139553,326620,438035,-301251,-353776,-150713,-186315,14541,45042,62887,-292424,-909523,-718258,497662,719931,81059,-45607,
收回投资所收到的现金(万元),1375640,1215427,730030,67889,2854770,1330310,586288,265817,246288,248401,145848,143422,22095,131961,113270,46000,2000,
取得投资收益所收到的现金(万元),19912,11613,6275,43046,31415,13947,7422,32451,23222,16588,10002,30957,7997,20592,16213,7352,516,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),40,35,35,1209,,,,13478,,1,,39,16,59,109,,2742,
处置子公司及其他营业单位收到的现金净额(万元),,0,,,,,,,,,,,,,,608,,
收到的其他与投资活动有关的现金(万元),,0,,,1720,1515,9,,32,,0,6038,38,3,374,250,262,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),1395592,1227076,736341,112144,2887905,1345772,593719,311747,269542,264991,155850,180455,30145,152615,129967,54210,5520,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9307,5533,778,10017,8561,5174,4277,10954,5151,2956,1595,5590,1625,8281,13220,9170,15955,
投资所支付的现金(万元),1922744,1734118,842094,16497,2868700,1529337,654025,281550,213892,101441,7885,190320,85149,460989,232643,189675,10319,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,0,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),1679,0,,148,156,118,118,1487,496,,,,,,103,10506,55000,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),1933730,1739652,842871,26662,2877416,1534629,658421,293991,219539,104397,9480,195910,86774,469270,245965,209351,81274,
投资活动产生的现金流量净额(万元),-538138,-512576,-106531,85482,10489,-188856,-64702,17756,50002,160594,146370,-15455,-56629,-316655,-115999,-155141,-75755,
吸收投资收到的现金(万元),,0,,487428,487428,487428,487128,491,491,491,490,,,16069,820,6400,,
其中：子公司吸收少数股东投资收到的现金(万元),,0,,,,,,491,491,491,490,,,4714,820,6400,,
取得借款收到的现金(万元),,0,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),1562750,960830,677040,505836,351416,207576,67324,904695,642287,627980,83000,476000,150000,1171005,580000,,,
收到其他与筹资活动有关的现金(万元),0,0,,,,,,,,,549,21579,3962,31731,100488,,5536,
筹资活动现金流入小计(万元),1562750,960830,677040,993264,838844,695004,554452,905186,642778,628471,84039,497579,153962,1218805,681308,6400,5536,
偿还债务支付的现金(万元),777440,274595,152725,744271,445656,293535,63835,1369455,1157038,1045845,250000,410000,80000,71005,370000,,,
