报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),143056,99845,49482,199834,146260,99229,46461,182928,129844,86430,37732,126459,85431,51425,68070,41856,24857,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),542,449,326,389,383,240,115,482,326,206,104,218,71,71,,,,
收到的其他与经营活动有关的现金(万元),9835,7922,7582,4394,3743,2411,1263,3135,1910,1399,710,2717,1514,1194,396,146,64,
经营活动现金流入小计(万元),153432,108216,57391,204616,150387,101880,47839,186545,132081,88036,38546,129393,87016,52690,68465,42002,24921,
购买商品、接受劳务支付的现金(万元),83395,54648,29093,131896,94213,60383,30812,117498,77958,51572,23895,73765,50420,27110,27909,18063,9536,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),19750,14232,8315,22757,15890,10288,6037,14854,12310,8030,4840,10799,8616,5293,7671,4937,3328,
支付的各项税费(万元),2454,1684,986,3242,2318,1580,739,3872,3363,2290,969,4068,3258,2170,2658,1710,1331,
支付的其他与经营活动有关的现金(万元),36674,19625,9614,32385,27286,17103,9498,27514,19402,11841,6700,24594,17551,11187,17884,9226,5465,
经营活动现金流出小计(万元),142274,90189,48009,190280,139707,89354,47086,163738,113033,73733,36404,113227,79844,45761,56122,33935,19660,
经营活动产生的现金流量净额(万元),11159,18027,9382,14336,10680,12526,753,22807,19047,14303,2142,16166,7172,6930,12343,8066,5260,
收回投资所收到的现金(万元),132320,67200,55200,106100,73100,63100,100,,,,,5,,,105500,38500,40500,
取得投资收益所收到的现金(万元),1235,,,477,,,,,,,,33,,,313,123,85,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,1,,,,,,,,,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),787,787,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),134342,67987,55200,106578,73100,63100,100,0,0,0,0,38,0,0,105813,38623,40585,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2807,2593,1793,6708,5206,3465,1644,4584,2442,1915,704,4465,2877,1980,3586,3165,1335,
投资所支付的现金(万元),164426,92576,82000,87234,86970,8500,1000,74009,1310,1310,,2805,500,,105520,38500,40500,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,59,,,1042,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,21000,10000,,80,40000,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),167233,95169,83793,93942,92176,11965,2644,78594,24752,13225,704,7409,43377,1980,110147,41665,41835,
投资活动产生的现金流量净额(万元),-32891,-27182,-28593,12636,-19076,51135,-2544,-78594,-24752,-13225,-704,-7371,-43377,-1980,-4334,-3042,-1250,
吸收投资收到的现金(万元),3490,2095,,874,874,814,,14358,14358,53,53,,,,44827,500,,
其中：子公司吸收少数股东投资收到的现金(万元),3490,2095,,874,,814,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),3490,2095,0,874,874,814,0,14358,14358,53,53,0,0,0,44827,500,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),4411,4411,,1363,1363,1363,,,,,,,,,,3200,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,490,264,264,,708,118,,,,,,,,,
筹资活动现金流出小计(万元),4411,4411,0,1853,1628,1628,0,708,118,0,0,0,0,0,0,3200,0,
筹资活动产生的现金流量净额(万元),-921,-2316,0,-979,-753,-813,0,13650,14239,53,53,0,0,0,44827,-2700,0,
汇率变动对现金及现金等价物的影响(万元),480,81,-267,495,502,78,-322,-341,-226,-123,-19,-18,-12,-7,-2,,,
现金及现金等价物净增加额(万元),-22174,-11391,-19477,26488,-8647,62927,-2112,-42478,8309,1007,1472,8778,-36217,4943,52834,2324,4010,
加:期初现金及现金等价物余额(万元),58156,58156,58164,31669,31669,31669,31669,74147,74147,74147,74147,65369,65369,65369,12535,10211,6201,
期末现金及现金等价物余额(万元),35983,46766,38686,58156,23022,94596,29556,31669,82456,75155,75619,74147,29152,70312,65369,12535,10211,
净利润(万元),,5523,,13613,,7800,,12378,,,3569,7721,,,2957,5746,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,10,,120,,44,,89,,,98,137,,,-55,72,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,855,,1228,,545,,689,,,169,642,,,611,430,,
无形资产摊销(万元),,612,,1371,,741,,2621,,,549,3038,,,2585,1277,,
长期待摊费用摊销(万元),,39,,97,,61,,100,,,29,159,,,133,44,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
