报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),54490,38334,21165,62754,45542,28957,14332,37057,25997,17175,6239,31037,20426,11888,21397,11264,24741,29241,25757,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),438,213,150,498,433,155,93,272,259,253,11,135,140,135,,,,,,
收到的其他与经营活动有关的现金(万元),638,566,370,800,399,371,326,318,243,181,91,639,458,214,1614,1328,658,743,2132,
经营活动现金流入小计(万元),55565,39113,21685,64052,46375,29482,14750,37647,26499,17609,6341,31811,21025,12237,23011,12592,25399,29983,27889,
购买商品、接受劳务支付的现金(万元),37379,24960,12843,43544,31212,20242,10807,30215,21224,12926,4162,20789,14427,8742,13398,6609,12939,14260,14818,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5358,3712,2300,6914,5232,3637,2318,4389,3313,2303,1353,3922,2999,2092,3580,1929,3342,3039,3328,
支付的各项税费(万元),2919,2288,1684,4481,3326,1964,1157,3423,2322,1502,855,2313,1587,1278,2788,1448,3447,2791,2814,
支付的其他与经营活动有关的现金(万元),2399,2257,1597,5221,2758,1831,984,2375,1659,999,894,2134,1747,776,1510,837,1456,1606,1947,
经营活动现金流出小计(万元),48056,33217,18424,60159,42528,27673,15266,40402,28518,17729,7263,29158,20759,12888,21276,10822,21183,21697,22907,
经营活动产生的现金流量净额(万元),7509,5896,3261,3893,3847,1809,-516,-2755,-2018,-120,-923,2653,266,-651,1736,1770,4216,8286,4982,
收回投资所收到的现金(万元),6500,2500,500,7100,6600,6600,4900,16480,3700,2700,,8700,6300,4200,16990,6900,34850,37100,10060,
取得投资收益所收到的现金(万元),18,4,0,23,22,22,16,50,18,15,9,41,33,24,829,51,256,139,25,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,14,1,12,9,9,9,2,,,,2,,2,0,,14,21,0,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,110,110,162,,,
收到的其他与投资活动有关的现金(万元),428,428,,,,,,,,,,,,,75,1075,77,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),6960,2946,501,7135,6631,6631,4925,16531,3718,2715,9,8743,6333,4225,18004,8136,35358,37260,10086,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5865,4313,1698,12034,10453,7802,2905,7865,2156,779,450,3460,2827,1987,3234,1411,2762,991,902,
投资所支付的现金(万元),8705,3000,1000,10394,18091,17399,11214,22466,6304,2700,600,8700,7700,4200,16990,7500,37213,37100,10060,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,5695,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,1000,75,77,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
