报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2010-12-31,2009-12-31,2008-12-31,
销售商品、提供劳务收到的现金(万元),373447,347420,89427,883793,467694,420610,108547,954222,504248,455595,131850,990910,522534,478987,994473,1073503,946445,128925,69737,30387,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),20093,17672,4347,38152,29655,17785,6608,25823,34895,16129,839,23110,15270,5362,23203,11085,4354,2077,191,197,
经营活动现金流入小计(万元),393540,365093,93773,921946,497349,438394,115155,980046,539143,471723,132689,1014020,537804,484349,1017676,1084588,950799,131002,69928,30584,
购买商品、接受劳务支付的现金(万元),259313,199770,105724,447895,340579,204940,98449,488209,374621,264430,186305,491225,322976,226041,509919,605380,520253,82456,55589,25208,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),18779,13295,8145,22549,16172,10979,6925,19249,13834,9446,5556,15698,8854,6890,11742,9665,6773,1599,1501,958,
支付的各项税费(万元),104296,85853,63099,151225,122411,89400,71439,151751,105835,84146,67472,170895,137507,101979,156376,135450,93313,10915,6188,1158,
支付的其他与经营活动有关的现金(万元),47324,27693,14681,93914,49382,34837,15496,107546,78591,55201,22624,95885,70920,46771,86825,80588,66002,9708,2389,1136,
经营活动现金流出小计(万元),429712,326610,191648,715583,528544,340154,192308,766755,572880,413223,281957,773703,540257,381681,764862,831082,686341,104679,65667,28460,
经营活动产生的现金流量净额(万元),-36172,38482,-97875,206363,-31194,98240,-77154,213291,-33738,58501,-149268,240317,-2453,102668,252814,253505,264457,26323,4261,2125,
收回投资所收到的现金(万元),1280541,950180,262080,2627522,1896922,1493692,876492,4558210,2714388,1678031,886602,3592804,2601435,1823475,3080380,2322415,574000,,500,,
取得投资收益所收到的现金(万元),15310,11170,2610,29722,14933,10301,6618,37654,15564,14444,4853,21581,18502,15504,18575,12926,1998,,3,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),45,17,4,47,47,,7,35,33,7,4,47,10,10,58,16,87,1108,10,1,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,47,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,29928,36398,168,,13827,13827,6242,18537,120,1490,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),1295896,961367,264694,2657292,1911902,1504040,883117,4625828,2766383,1692650,891459,3628260,2633774,1845231,3117551,2335477,577575,1108,513,1,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),18232,12843,5968,12990,3455,2506,1292,6269,2986,2710,1167,10537,6014,5977,19022,27040,13756,6543,4965,2178,
投资所支付的现金(万元),1315876,1053462,380161,2705570,1727970,1456390,538590,4727254,2619337,1591188,721809,3818895,2662012,1988796,3025702,2513493,913000,,500,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,46000,11000,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),1334109,1066305,386129,2718560,1731425,1458896,539882,4733522,2622322,1593898,722976,3829432,2668026,1994773,3090725,2551533,926756,6543,5465,2178,
投资活动产生的现金流量净额(万元),-38213,-104938,-121434,-61269,180477,45145,343235,-107694,144061,98752,168483,-201172,-34252,-149542,26826,-216056,-349181,-5435,-4953,-2177,
吸收投资收到的现金(万元),,,,328565,328565,328565,328565,,,,,,,,,,,2030,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,1000,2803,397,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,82134,82134,82134,,,,,,,,,,,,,,
