报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),35650,21555,10198,43507,36898,23093,11351,41317,33830,18749,9099,35000,24541,13358,7319,30234,15605,32956,27139,28585,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),302,171,,477,465,320,266,625,438,255,12,70,70,,,,,33,,136,
收到的其他与经营活动有关的现金(万元),701,411,203,1635,1362,975,95,1116,608,264,128,1021,970,1055,499,2167,327,1405,54950,55198,
经营活动现金流入小计(万元),36654,22137,10401,45620,38725,24388,11712,43058,34876,19269,9239,36091,25581,14413,7818,32400,15932,34395,82089,83919,
购买商品、接受劳务支付的现金(万元),19718,13333,5677,22104,21094,14875,7726,21919,19944,9959,4271,14487,10361,4877,2884,13906,7111,18853,16030,17689,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6059,4193,2561,8005,6128,4378,2454,7553,5883,4220,2474,6349,4720,3459,1953,6025,3141,5000,3305,2727,
支付的各项税费(万元),1846,1063,799,3208,2422,1601,900,3117,2308,1595,860,3349,2967,2176,1113,3038,1561,1922,1168,1956,
支付的其他与经营活动有关的现金(万元),2745,2477,980,3574,2319,1745,902,4531,3277,2364,654,3005,2412,1272,769,3793,318,2862,54179,51162,
经营活动现金流出小计(万元),30368,21066,10017,36890,31963,22599,11983,37120,31412,18138,8259,27192,20461,11785,6720,26762,12132,28636,74682,73534,
经营活动产生的现金流量净额(万元),6286,1071,384,8729,6762,1789,-271,5938,3464,1131,980,8899,5120,2628,1098,5638,3800,5758,7407,10385,
收回投资所收到的现金(万元),118374,72490,31145,94800,69800,43800,5300,43010,38510,33410,19910,71740,51900,32980,14030,33646,10046,54149,42384,108093,
取得投资收益所收到的现金(万元),1044,604,232,1113,997,455,319,69,57,48,29,107,75,47,21,49,15,53,30,34,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),35,,,58,112,26,25,1067,23,23,22,36,30,24,2,12,9,145,14,20,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),119453,73094,31377,95971,70909,44281,5644,44146,38591,33481,19961,71883,52005,33051,14052,33707,10071,54347,42428,108146,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),8816,3698,2982,4057,3306,2502,1361,6459,3998,2165,753,2711,1196,464,79,1460,395,1920,2974,1484,
投资所支付的现金(万元),139961,82885,25381,101014,59800,46800,8300,65010,52210,33410,19910,71740,52100,32980,14030,32320,8720,54077,46334,108033,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),148777,86582,28362,105071,63106,49302,9661,71469,56208,35575,20663,74451,53296,33444,14109,33780,9115,55997,49308,109517,
投资活动产生的现金流量净额(万元),-29324,-13489,3015,-9099,7803,-5020,-4016,-27323,-17617,-2094,-702,-2568,-1291,-394,-57,-73,956,-1650,-6880,-1370,
吸收投资收到的现金(万元),,,,,,,,34936,30785,30785,,,,,,,,,3433,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),82365,56300,19500,50225,1100,1100,1100,3000,3000,2600,2600,6530,5830,5810,2110,13100,8600,27292,41365,34531,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),39866,25532,4100,,,,,,3158,1668,701,2413,2104,1699,552,4090,59,3520,3077,5554,
筹资活动现金流入小计(万元),122231,81832,23600,50225,1100,1100,1100,37936,36943,35053,3301,8943,7934,7509,2662,17190,8659,30812,47875,40085,
偿还债务支付的现金(万元),81725,54725,18999,1200,1100,100,100,8220,7320,5820,2620,6010,5810,4810,2100,15970,8170,31372,41035,36871,
分配股利、利润或偿付利息所支付的现金(万元),2716,2770,583,909,910,900,41,130,126,103,62,1856,1798,1742,55,443,217,1624,4385,4556,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),38814,13295,,25648,,,,4151,3248,2457,1756,2499,1239,951,942,3003,1418,3917,1130,9600,
筹资活动现金流出小计(万元),123254,70790,19581,27758,2010,1000,141,12501,10693,8380,4438,10365,8847,7502,3097,19416,9804,36913,46550,51028,
筹资活动产生的现金流量净额(万元),-1023,11042,4019,22467,-910,100,959,25435,26250,26673,-1137,-1422,-913,6,-435,-2227,-1145,-6101,1326,-10943,
汇率变动对现金及现金等价物的影响(万元),14,1,-31,148,167,35,-200,-200,-87,-18,-3,53,3,,2,6,-5,47,-70,-23,
现金及现金等价物净增加额(万元),-24047,-1375,7387,22245,13821,-3097,-3528,3851,12009,25692,-863,4962,2919,2241,608,3345,3606,-1945,1782,-1951,
加:期初现金及现金等价物余额(万元),36813,36813,36813,14568,14568,14568,14568,10718,10718,10718,10718,5756,5756,5756,5756,2411,2411,4356,2574,4524,
期末现金及现金等价物余额(万元),12766,35438,44200,36813,28389,11471,11040,14568,22727,36409,9855,10718,8675,7997,6364,5756,6017,2411,4356,2574,
净利润(万元),,3025,,8290,,3984,,7496,,3528,,6791,,2953,,6203,,5519,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,61,,-125,,-37,,228,,188,,78,,-10,,-56,,103,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,821,,1369,,648,,1284,,624,,1211,,607,,1167,,1075,,,
无形资产摊销(万元),,49,,93,,47,,88,,43,,72,,31,,56,,56,,,
长期待摊费用摊销(万元),,40,,81,,40,,81,,40,,77,,38,,53,,27,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,7,,-2,,-6,,7,,31,,14,,8,,0,,,
固定资产报废损失(万元),,5,,1,,1,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,-1,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1009,,-57,,-14,,331,,119,,184,,122,,543,,502,,,
投资损失(万元),,-604,,-1113,,-455,,-69,,-48,,-107,,-47,,-49,,-53,,,
递延所得税资产减少(万元),,1,,33,,18,,-18,,-10,,-62,,-56,,8,,3,,,
递延所得税负债增加(万元),,,,,,0,,,,,,,,,,,,,,,
存货的减少(万元),,-240,,1307,,656,,-4102,,-2513,,-1055,,478,,-223,,-1605,,,
经营性应收项目的减少(万元),,-1353,,3385,,945,,-4867,,-3428,,-1468,,-479,,417,,-2668,,,
经营性应付项目的增加(万元),,-1744,,-4540,,-4043,,5493,,2581,,3147,,-1023,,-2490,,2800,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1071,,8729,,1789,,5938,,1131,,8899,,2628,,5638,,5758,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),12766,35438,44200,36813,28389,11471,11040,14568,22727,36409,9855,10718,8675,7997,6364,5756,6017,2411,4356,2574,
现金的期初余额(万元),36813,36813,36813,14568,14568,14568,14568,10718,10718,10718,10718,5756,5756,5756,5756,2411,2411,4356,2574,4524,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-24047,-1375,7387,22245,13821,-3097,-3528,3851,12009,25692,-863,4962,2919,2241,608,3345,3606,-1945,1782,-1951,

