报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),11397,6848,3111,20845,10471,6209,2543,19037,9334,5905,2273,17364,8264,5913,2152,16430,14783,8043,12164,11247,6536,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),155,47,30,400,181,134,89,233,213,65,,99,70,41,38,291,129,124,54,54,65,
收到的其他与经营活动有关的现金(万元),654,319,154,1177,799,347,185,903,540,388,20,1163,794,363,417,1220,522,298,673,1387,338,
经营活动现金流入小计(万元),12205,7214,3296,22422,11451,6690,2818,20173,10087,6359,2293,18627,9128,6317,2607,17941,15434,8465,12891,12687,6939,
购买商品、接受劳务支付的现金(万元),4798,3255,1683,7529,5238,3467,1923,6717,4164,2645,806,5202,2771,1901,774,4241,3459,2346,3047,1064,1105,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5170,3854,2457,5753,4487,3368,2202,5549,4193,3049,2078,4220,3221,2414,1365,3672,3059,2017,2115,1722,1181,
支付的各项税费(万元),1615,1155,1018,2485,1867,1626,1192,3278,2251,1663,1202,1558,1217,625,736,2196,1939,1235,1697,1785,1067,
支付的其他与经营活动有关的现金(万元),2127,1296,604,2618,2088,1236,438,2787,2885,1747,315,2150,1856,938,727,2191,1952,1010,1885,2497,1360,
经营活动现金流出小计(万元),13711,9560,5763,18385,13680,9697,5755,18330,13493,9104,4402,13130,9065,5878,3602,12300,10409,6607,8744,7067,4713,
经营活动产生的现金流量净额(万元),-1505,-2346,-2467,4037,-2228,-3007,-2937,1843,-3406,-2745,-2108,5497,62,439,-995,5641,5024,1858,4147,5620,2226,
收回投资所收到的现金(万元),19000,11000,,17500,4700,2000,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),268,189,9,332,41,9,,40,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,0,0,,,,1,,,,0,0,0,0,0,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,400,,4600,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),19269,11190,10,17832,4741,2009,0,41,0,0,0,0,0,0,0,0,400,0,4600,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2665,1838,1112,3350,1581,152,58,1507,840,216,211,5208,4864,4636,4491,908,3278,3096,8664,4347,3016,
投资所支付的现金(万元),19870,8609,,28500,17500,16200,2000,,,,,900,900,900,270,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
