报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),53273,30563,23826,65911,60331,40262,23628,55788,42265,28160,19091,51485,40467,26692,13649,42409,36363,37944,32264,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,1,,,,1,,,,10,6,,
收到的其他与经营活动有关的现金(万元),2743,1563,1172,4894,11119,8578,9227,2111,2889,1744,1101,3069,2576,2318,1260,4171,2475,1459,1602,
经营活动现金流入小计(万元),56015,32126,24998,70805,71449,48840,32855,57898,45155,29904,20192,54554,43044,29010,14908,46580,38848,39409,33865,
购买商品、接受劳务支付的现金(万元),50996,33491,25580,61100,51923,35186,20705,56107,45923,29171,21130,39473,33170,23787,13423,30347,36061,30367,31374,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8013,5502,2462,7377,4774,3287,1263,4902,3538,1996,1018,2948,1916,1288,534,2955,3445,2919,1766,
支付的各项税费(万元),1263,940,273,2033,3404,3335,344,3117,2296,2103,825,1934,1450,1247,421,1344,1764,1675,2195,
支付的其他与经营活动有关的现金(万元),5175,3324,2748,5348,15639,7447,8416,7325,5328,5125,2946,5542,4191,4175,1601,7250,5357,3482,5282,
经营活动现金流出小计(万元),65446,43258,31063,75857,75740,49256,30729,71450,57085,38396,25918,49898,40726,30497,15979,41897,46626,38443,40617,
经营活动产生的现金流量净额(万元),-9431,-11132,-6064,-5053,-4291,-415,2126,-13552,-11929,-8492,-5727,4656,2318,-1487,-1071,4683,-7778,966,-6751,
收回投资所收到的现金(万元),47400,43000,21610,74100,55900,32000,15200,19580,200,,,,,,,,,,,
取得投资收益所收到的现金(万元),496,335,194,690,618,328,159,154,1,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9,9,,83,10,10,10,8,2,2,,63,54,53,,6,2,6,5,
处置子公司及其他营业单位收到的现金净额(万元),67,67,,115,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,1097,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),47971,43411,21804,74988,57626,32339,15369,19743,203,2,0,63,54,53,0,6,2,6,5,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),419,373,181,1700,1437,991,71,404,138,92,8,130,48,9,1,229,210,440,1173,
投资所支付的现金(万元),35100,35100,20205,86300,60329,46300,22600,34630,15450,200,,85,85,85,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),523,395,,3067,2317,2317,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),36042,35868,20386,91067,64082,49608,22671,35034,15588,292,8,215,133,94,1,229,210,440,1173,
投资活动产生的现金流量净额(万元),11929,7542,1418,-16078,-6457,-17269,-7302,-15292,-15384,-290,-8,-152,-79,-41,-1,-224,-207,-434,-1169,
吸收投资收到的现金(万元),,,,7,,,,32136,32136,32136,,,,,,,,,11563,
其中：子公司吸收少数股东投资收到的现金(万元),,,,7,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),72634,49734,19091,56900,56900,39000,18000,27080,27080,18080,11080,13660,11150,4239,3239,14550,13000,9500,7950,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3000,2910,,,,,,,,,,,,,,,,500,500,
