报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),57134,34958,13615,40947,31281,22255,10361,32758,22360,17622,7166,34572,23201,16738,6449,25445,29587,24994,14595,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,0,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,0,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,0,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,0,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,0,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,0,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,0,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,0,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,0,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,0,,,,,,,,,,
收到的税费返还(万元),308,239,33,400,296,229,113,485,,0,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),10549,646,124,921,849,565,35,988,815,904,282,582,347,242,194,361,391,277,78,
经营活动现金流入小计(万元),67991,35843,13771,42268,32426,23050,10509,34230,23174,18526,7448,35154,23547,16980,6643,25806,29978,25271,14673,
购买商品、接受劳务支付的现金(万元),36395,23777,7530,20262,17519,14432,4839,14913,13247,8963,3099,19695,13839,10378,3556,13446,18753,14444,11732,
客户贷款及垫款净增加额(万元),,,,,,,,,,0,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,0,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,0,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,0,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,0,,,,,,,,,,
