报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),123165,74356,38673,114033,79336,46834,21340,48391,30209,19663,7703,32321,18801,11231,5588,31886,30169,13384,11935,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),14056,8744,6291,4691,2134,1684,801,756,594,336,77,1368,1022,844,572,1357,697,207,85,
收到的其他与经营活动有关的现金(万元),2143,1632,765,925,1944,860,157,1013,1730,684,672,889,1357,313,566,708,2704,3958,4556,
经营活动现金流入小计(万元),139365,84732,45729,119650,83414,49379,22299,50161,32534,20683,8453,34579,21180,12388,6725,33951,33570,17549,16576,
购买商品、接受劳务支付的现金(万元),89070,44933,22892,99643,68876,44352,15782,50961,33856,20390,10183,22070,14659,10146,7259,22538,23642,9519,9161,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),13929,9437,5727,11162,8187,5499,3244,6123,4211,2772,1461,4292,3124,2333,1435,3341,2217,1946,1244,
支付的各项税费(万元),3756,2060,629,3398,2262,1294,590,1994,1531,1105,769,1065,733,405,177,1200,1233,586,527,
支付的其他与经营活动有关的现金(万元),9436,6300,2394,6339,6705,3917,2022,3365,4530,2742,1102,2269,2531,873,1103,2256,1631,3903,5100,
经营活动现金流出小计(万元),116190,62731,31642,120543,86030,55063,21638,62444,44128,27009,13515,29697,21048,13757,9973,29334,28724,15953,16032,
经营活动产生的现金流量净额(万元),23174,22001,14087,-893,-2616,-5684,661,-12284,-11595,-6326,-5062,4882,132,-1369,-3248,4617,4846,1596,544,
收回投资所收到的现金(万元),,,,36500,,,10000,25200,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,234,,,,247,,,,,,,,,,3,6,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,3,,,,0,,0,,0,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,2096,10000,,,,,,200,,,,1016,235,460,5,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,36734,2096,10000,10000,25450,0,0,0,200,0,0,0,1016,235,463,11,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9861,7585,4140,2965,1452,1176,238,1167,1030,927,655,452,383,256,168,815,285,95,170,
投资所支付的现金(万元),,,,28167,,,,35200,,,,,,,,,45,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,1326,,,,,,,,,995,,,
