报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),553160,355296,206904,844460,546311,365446,210932,790077,482808,323361,184064,711179,448887,288538,160546,670076,426489,581573,222647,444001,297784,206626,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,16,46,37,0,159,23,16,13,752,520,194,19,311,125,282,17,189,41,119,
收到的其他与经营活动有关的现金(万元),25536,23914,10934,25693,25368,17496,5689,21012,21761,18000,5366,17191,16025,14370,4940,15574,14393,10603,6188,9618,7453,4539,
经营活动现金流入小计(万元),578696,379210,217838,870168,571725,382979,216621,811248,504593,341377,189443,729122,465433,303102,165505,685961,441007,592458,228852,453808,305278,211284,
购买商品、接受劳务支付的现金(万元),277907,182593,108819,406379,307838,205190,114790,400798,273847,176833,94038,336068,238273,149045,76933,362972,252379,299209,114875,220705,157118,121979,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),98815,72379,45039,126081,90158,64771,41197,107727,75841,54973,35336,101177,75745,55530,34580,83481,61706,62570,33763,48904,32531,19064,
支付的各项税费(万元),53353,47765,37039,64930,52820,40596,22847,75704,50043,38801,20526,65650,40317,32854,23459,76098,46444,70882,36809,38618,25999,24892,
支付的其他与经营活动有关的现金(万元),167103,105973,53997,187483,149698,99552,49114,164295,130991,86318,41240,163210,112747,73239,39768,139712,93740,106829,44244,92402,72788,40364,
经营活动现金流出小计(万元),597178,408711,244894,784874,600514,410109,227947,748525,530722,356925,191139,666106,467082,310667,174739,662263,454270,539489,229690,400629,288435,206298,
经营活动产生的现金流量净额(万元),-18481,-29502,-27057,85294,-28788,-27130,-11326,62723,-26128,-15548,-1696,63017,-1649,-7565,-9234,23698,-13263,52969,-839,53179,16842,4986,
收回投资所收到的现金(万元),570849,455463,172663,691652,538652,401889,108663,170462,118215,54563,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),3011,2338,865,3427,2755,2169,570,,520,128,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),62,14,12,3346,3629,3625,3621,91,14,6,2,83,231,23,2,369,169,516,59,37,25,41,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,752,752,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,658,,,,1700,2200,1700,,716,226,820,562,8242,7351,6179,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),573922,457815,173540,698424,545036,407683,112853,171211,118749,54697,2,1782,2431,1723,2,1837,1147,1336,621,8279,7376,6220,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),27298,14333,8988,46223,32749,24763,9262,41412,16488,11871,4525,22990,17735,11844,1964,24218,15168,27237,17223,41789,30407,9087,
投资所支付的现金(万元),503900,387015,151815,746389,538089,389589,108363,253530,185210,110348,6,,,,,3405,3405,,,,,75,
