报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),43504,27800,13593,44848,30151,19851,9006,46648,31499,20454,9034,51574,37625,23984,13328,44091,30572,30111,11692,25960,18458,11423,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,4,4,4,2,2,1,3,,40,,,
收到的其他与经营活动有关的现金(万元),2048,1140,928,1528,1281,1074,138,2472,2428,1822,1001,2461,1038,696,214,1907,932,1416,329,1967,3990,2243,
经营活动现金流入小计(万元),45552,28940,14521,46376,31432,20925,9145,49120,33928,22276,10035,54039,38667,24684,13544,46000,31505,31530,12021,27968,22448,13667,
购买商品、接受劳务支付的现金(万元),6075,5050,2508,7770,6201,4186,1714,8664,6714,4735,2431,9537,7268,4630,2311,6280,3738,3286,1398,1517,902,786,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),33437,21103,10504,35297,25022,15976,7912,30477,24521,14392,7200,30229,24921,15804,7992,26266,21083,21804,9713,15224,15355,9426,
支付的各项税费(万元),1943,1118,636,2518,1796,1343,785,2301,1784,1288,688,2713,1916,1452,713,2228,1720,1422,697,1025,1321,275,
支付的其他与经营活动有关的现金(万元),7202,3832,1963,6618,4769,3116,1889,5869,6026,4430,2094,6339,4985,3426,2734,6567,5176,5539,2542,4447,6213,3402,
经营活动现金流出小计(万元),48657,31102,15611,52203,37788,24621,12300,47312,39046,24845,12414,48819,39090,25312,13749,41341,31717,32050,14351,22212,23791,13889,
经营活动产生的现金流量净额(万元),-3106,-2163,-1091,-5828,-6355,-3696,-3156,1808,-5118,-2569,-2379,5220,-423,-628,-206,4659,-212,-520,-2329,5755,-1343,-222,
收回投资所收到的现金(万元),10133,9131,5118,14622,11092,3519,1004,2011,1000,1000,500,2136,2136,2136,1125,2538,3015,,,1147,,,
取得投资收益所收到的现金(万元),,,,,,,,,5,5,1,,,,6,,3,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,1,7,6,5,4,9,5,1,1,9,10,7,2,8,8,3,3,7,2,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),10134,9132,5118,14629,11098,3523,1007,2020,1010,1006,503,2145,2146,2143,1133,2546,3026,3,3,1154,2,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2661,2288,2006,5195,3172,1978,1288,2647,2457,1603,1065,2897,2423,1562,827,1798,1514,2071,1743,1518,714,521,
投资所支付的现金(万元),12130,10130,7100,14000,14300,10500,3000,2500,1500,1000,1000,1600,1600,1600,1100,3045,3000,,,1140,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,300,,,,,,,,,,,,,,,,,430,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),14791,12418,9106,19494,17472,12478,4288,5147,3957,2603,2065,4497,4023,3162,1927,4843,4514,2071,1743,2658,1145,521,
投资活动产生的现金流量净额(万元),-4657,-3286,-3988,-4865,-6374,-8954,-3281,-3127,-2947,-1597,-1562,-2352,-1878,-1018,-793,-2297,-1488,-2068,-1741,-1504,-1143,-521,
吸收投资收到的现金(万元),22,22,22,5,5,5,,15460,15460,15460,15460,,,,,,,49,49,,6000,1240,
其中：子公司吸收少数股东投资收到的现金(万元),22,,,5,5,,,,,,,,,,,,,49,49,,,,
取得借款收到的现金(万元),5050,2050,2050,5900,3900,3400,,3856,3856,3856,2356,3344,2138,2000,500,2700,2000,2600,1500,1200,2900,2320,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),5072,2072,2072,5905,3905,3405,0,19316,19316,19316,17816,3344,2138,2000,500,2700,2000,2649,1549,1200,8900,3560,
偿还债务支付的现金(万元),3200,956,956,2700,2700,1600,100,3000,3000,2000,1500,2700,2000,2000,1000,2600,2066,1200,1200,2600,2120,1000,
分配股利、利润或偿付利息所支付的现金(万元),555,207,101,649,566,493,48,943,920,863,39,773,739,709,19,167,129,1279,30,90,200,80,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,941,939,939,859,95,,,,241,215,140,30,,,,
筹资活动现金流出小计(万元),3755,1163,1057,3349,3266,2093,148,4883,4859,3802,2398,3568,2739,2709,1019,3008,2410,2619,1260,2690,2320,1080,
筹资活动产生的现金流量净额(万元),1317,909,1015,2556,639,1312,-148,14433,14457,15514,15419,-224,-601,-709,-519,-308,-410,30,289,-1490,6580,2480,
汇率变动对现金及现金等价物的影响(万元),117,33,-42,59,103,-26,-45,-47,-16,-16,42,39,23,10,2,51,-36,1,8,-40,1,-53,
现金及现金等价物净增加额(万元),-6329,-4507,-4105,-8078,-11987,-11365,-6630,13066,6376,11333,11520,2683,-2879,-2346,-1516,2106,-2146,-2556,-3774,2721,4095,1684,
加:期初现金及现金等价物余额(万元),15998,15998,15998,24076,24076,24076,24076,11010,11010,11010,11010,8327,8327,8327,8327,6221,6221,8778,8778,6057,1962,279,
期末现金及现金等价物余额(万元),9669,11491,11893,15998,12089,12711,17446,24076,17386,22342,22530,11010,5448,5981,6811,8327,4076,6221,5004,8778,6057,1962,
净利润(万元),,-16,,1462,,180,,3960,,1229,,5094,,1677,,4332,,3075,976,3005,2261,1921,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,239,,1732,,270,,1167,,270,,353,,225,,212,,555,265,6,398,563,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,334,,411,,196,,436,,224,,394,,174,,268,,247,123,273,299,199,
无形资产摊销(万元),,65,,118,,55,,99,,47,,69,,28,,52,,48,23,10,5,,
长期待摊费用摊销(万元),,96,,186,,89,,339,,158,,296,,144,,244,,209,101,218,93,94,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,2,,14,,-1,,5,,1,,-1,,0,,1,,-2,-2,1,6,8,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-34,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,161,,0,,52,,77,,79,,70,,38,,116,,80,22,127,201,137,
投资损失(万元),,,,-122,,-19,,-11,,-5,,-11,,-11,,-18,,,,-7,,,
递延所得税资产减少(万元),,-62,,-281,,-32,,-169,,-46,,39,,54,,57,,-128,-73,-88,-12,-144,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-437,,137,,290,,331,,454,,-418,,-221,,-79,,188,6,71,-38,-10,
经营性应收项目的减少(万元),,-41001,,-11165,,-11302,,-4781,,-6493,,-1241,,-2607,,-1662,,-6333,-4024,1252,-4187,-4294,
经营性应付项目的增加(万元),,38490,,1678,,6526,,356,,1512,,576,,-129,,1137,,1540,255,888,-369,1301,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-2163,,-5828,,-3696,,1808,,-2569,,5220,,-628,,4659,,-520,-2329,5755,-1343,-222,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),9669,11491,11893,15998,12089,12711,17446,24076,17386,22342,22530,11010,5448,5981,6811,8327,4076,6221,5004,8778,6057,1962,
现金的期初余额(万元),15998,15998,15998,24076,24076,24076,24076,11010,11010,11010,11010,8327,8327,8327,8327,6221,6221,8778,8778,6057,1962,279,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-6329,-4507,-4105,-8078,-11987,-11365,-6630,13066,6376,11333,11520,2683,-2879,-2346,-1516,2106,,-2556,-3774,2721,4095,1684,

