报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),630455,462637,291576,1129037,782387,540378,325283,1054132,805758,533888,297242,993634,754072,861355,431038,698125,480514,312308,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),18093,12108,11935,14264,14013,9679,7622,16293,10655,7713,3075,14388,11811,7929,647,9155,4813,1457,
经营活动现金流入小计(万元),648548,474745,303511,1143301,796400,550057,332905,1070424,816412,541601,300317,1008023,765883,869284,431685,707280,485328,313765,
购买商品、接受劳务支付的现金(万元),282252,195135,170917,726124,541951,360375,211413,615277,494925,321908,166961,566798,471636,432349,219230,352363,263365,179904,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),162192,112675,61007,238807,176818,125379,70281,231965,175806,119404,64353,212609,156360,184560,94721,160079,122367,68732,
支付的各项税费(万元),19320,14407,23843,83417,72563,54465,36190,98608,86484,67466,36361,98592,83044,98424,51268,77511,37601,34942,
支付的其他与经营活动有关的现金(万元),43745,36783,18853,79191,44632,35468,32521,68858,46946,28788,14255,59511,34064,45843,21287,31792,27885,20205,
经营活动现金流出小计(万元),507509,359000,274619,1127539,835964,575687,350406,1014708,804161,537566,281930,937509,745104,761175,386505,621745,451217,303783,
经营活动产生的现金流量净额(万元),141039,115745,28892,15762,-39564,-25630,-17501,55716,12251,4035,18387,70514,20779,108109,45180,85535,34110,9982,
收回投资所收到的现金(万元),,,,,1700,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,1347,523,,,,,,,10,54,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),231,128,,129,41,39,41,114,65,62,87,68,14,27,16,104,37,27,
处置子公司及其他营业单位收到的现金净额(万元),30048,16298,2548,,,,70,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),8329,8229,1840,2692,603,498,,1422,1489,1489,,363,198,143354,91488,,332,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),38608,24654,4388,4168,2867,537,111,1536,1554,1551,87,441,266,143381,91504,104,370,27,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),51040,47489,20302,100086,91449,52756,29812,94617,65815,32325,26440,84551,58435,46893,25114,50351,49321,36646,
投资所支付的现金(万元),14937,14937,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),32314,30467,2000,20480,20179,20149,4500,8740,8740,2590,60,13148,12508,,,,,,
支付的其他与投资活动有关的现金(万元),665,550,576,14575,10874,4462,2346,7881,6696,3780,11328,16355,13852,29046,14148,139565,,381,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),98956,93443,22878,135141,122502,77367,36657,111237,81251,38695,37828,114054,84795,75939,39261,189915,49321,37027,
投资活动产生的现金流量净额(万元),-60348,-68788,-18490,-130973,-119635,-76830,-36546,-109701,-79697,-37144,-37742,-113613,-84529,67442,52242,-189811,-48951,-37000,
吸收投资收到的现金(万元),,,,100,,,,40640,42177,115,115,200,200,,,147254,30000,35,
其中：子公司吸收少数股东投资收到的现金(万元),,,,100,,,,115,,,,,,,,,,35,
取得借款收到的现金(万元),98150,74827,43149,377018,225102,117000,74000,125600,107600,63600,36800,78000,53000,50000,50000,151617,93950,50600,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,231,231,,650,,,,,,,,,,,
筹资活动现金流入小计(万元),98150,74827,43149,377118,225333,117231,74000,166890,149777,63715,36915,78200,53200,50000,50000,298871,123950,50635,
偿还债务支付的现金(万元),147020,104481,58573,251781,93244,43760,21800,55000,35000,15000,,48000,20000,114537,64127,165490,58450,18700,
分配股利、利润或偿付利息所支付的现金(万元),9620,7012,4661,46614,29472,25475,967,34251,22956,21126,290,40715,21450,48459,30129,20057,8879,4297,
其中：子公司支付给少数股东的股利、利润(万元),,,,6203,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),51876,26125,,,,,,231,232,62,,88,88,12566,6889,,587,,
筹资活动现金流出小计(万元),208516,137618,63234,298396,122716,69235,22767,89482,58188,36188,290,88803,41537,175561,101145,185547,67916,22997,
筹资活动产生的现金流量净额(万元),-110366,-62791,-20085,78723,102617,47996,51233,77408,91589,27527,36625,-10603,11663,-125561,-51145,113323,56034,27638,
汇率变动对现金及现金等价物的影响(万元),596,-131,649,-84,81,-4,,-4,,,-1,,,790,,-41,,,
现金及现金等价物净增加额(万元),-29079,-15965,-9035,-36572,-56502,-54468,-2815,23419,24143,-5583,17269,-53702,-52088,50780,46278,9006,41194,620,
加:期初现金及现金等价物余额(万元),44337,44986,44337,81558,81558,81558,81558,58139,58139,58139,58139,111841,111841,61061,61061,52055,10861,10241,
期末现金及现金等价物余额(万元),15258,29021,35302,44986,25056,27091,78743,81558,82282,52556,75408,58139,59754,111841,107338,61061,52055,10861,
净利润(万元),,-56469,,-19918,,24147,,53744,,30097,,57227,,65840,,51121,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,,,27450,,15143,,23596,,15544,,26412,,25858,,21575,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3981,,5748,,2546,,3465,,1780,,3217,,3447,,2189,,,
无形资产摊销(万元),,799,,1774,,751,,2408,,1558,,2459,,2067,,1111,,,
长期待摊费用摊销(万元),,24467,,51619,,20451,,41968,,17791,,33586,,35204,,29993,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1481,,80,,12,,63,,19,,96,,22,,82,,,
