报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),127970,91497,34938,145404,117486,76035,41305,112106,100619,74786,36931,126069,92340,55508,29311,106520,106744,90412,86974,78565,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),589,8,,,1644,,,1,,,,,,,,,,1,17,164,
收到的其他与经营活动有关的现金(万元),7447,5042,2355,9074,4404,4345,750,5139,5515,3732,847,4101,2619,2538,1342,4912,3926,3041,3630,3381,
经营活动现金流入小计(万元),136005,96548,37294,154478,123534,80380,42055,117246,106135,78518,37778,130170,94959,58045,30652,111432,110670,93454,90622,82109,
购买商品、接受劳务支付的现金(万元),52562,36121,12854,91903,77045,48019,32650,72564,69446,53270,25993,77404,58703,35045,17000,63107,67776,59828,60739,50737,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),20971,12584,5439,21627,15076,10080,5169,17519,12915,8300,3717,15463,10839,6914,3438,13111,12372,10461,8971,6499,
支付的各项税费(万元),3885,2375,833,8272,6209,5471,2652,8049,6099,4724,2055,10731,7430,4788,1833,9422,9528,8409,7928,6087,
支付的其他与经营活动有关的现金(万元),24260,14830,9594,14765,9177,6274,3252,11045,8566,5667,2808,8259,5769,3852,1960,7794,8181,7229,7304,5819,
经营活动现金流出小计(万元),101678,65909,28720,136567,107507,69844,43722,109177,97026,71961,34572,111857,82742,50599,24231,93434,97856,85927,84943,69143,
经营活动产生的现金流量净额(万元),34328,30639,8574,17911,16027,10536,-1667,8069,9108,6557,3205,18313,12217,7446,6421,17997,12815,7527,5679,12966,
收回投资所收到的现金(万元),14537,13500,,26000,16000,16000,,,15756,,,,,,,4180,4180,,22522,9380,
取得投资收益所收到的现金(万元),9189,9173,43,10321,10095,10095,5095,14312,6784,6500,,10155,6155,1155,,11225,5595,9967,10107,63,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1825,1326,1366,368,834,697,532,793,992,285,188,33,23,3,1,911,125,53,1349,305,
处置子公司及其他营业单位收到的现金净额(万元),,,,,0,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,0,421,,2463,,,,421,421,100,86,80,757,,300,1833,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),25551,23999,1409,36689,26929,27213,5627,17568,23532,6785,188,10609,6599,1258,87,16396,10657,10020,34278,11581,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),44652,35112,9846,78351,60395,43273,15606,31248,25794,16678,7467,21398,13959,3254,3312,14038,9844,14649,13632,17886,
投资所支付的现金(万元),33305,19269,13806,58983,58905,45399,27500,6639,23065,19310,12500,50,,,,8107,6045,10321,6928,15308,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,0,,,,,,,,,,,,,,50,,
支付的其他与投资活动有关的现金(万元),,,,389,0,,,,,,,,,,,148,,,,55,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),77957,54380,23652,137723,119300,88672,43106,37887,48859,35988,19967,21448,13959,3254,3312,22294,15889,24969,20609,33249,
