报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),28794,20307,8712,38682,26326,17861,6070,41892,28752,17198,6013,42850,23652,14261,4515,42720,39315,27455,27365,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1226,573,315,2965,2216,1408,562,3840,2873,1601,878,3107,2370,1573,927,3137,3238,3096,1659,
收到的其他与经营活动有关的现金(万元),148,97,56,531,546,500,371,579,462,304,34,285,172,98,84,550,270,202,105,
经营活动现金流入小计(万元),30168,20976,9083,42178,29088,19769,7003,46311,32087,19103,6925,46242,26195,15932,5527,46407,42823,30754,29128,
购买商品、接受劳务支付的现金(万元),25592,17089,9964,32166,24799,13996,7414,34292,24522,12896,7136,32393,23541,13404,8577,32889,28370,28559,19849,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),3304,2092,1073,4584,3642,2271,980,4992,3772,2379,1168,4929,3563,2344,1129,5320,4856,3582,3307,
支付的各项税费(万元),496,332,121,1058,724,527,555,1077,763,463,274,826,430,181,33,1272,848,1040,1038,
支付的其他与经营活动有关的现金(万元),1805,1253,668,3001,2642,1888,830,2316,1795,1241,458,1654,1333,796,692,1313,987,919,3659,
经营活动现金流出小计(万元),31196,20766,11825,40810,31808,18682,9779,42677,30852,16978,9037,39801,28867,16726,10431,40794,35060,34100,27853,
经营活动产生的现金流量净额(万元),-1028,211,-2742,1369,-2720,1087,-2775,3634,1235,2125,-2112,6440,-2672,-793,-4905,5613,7763,-3346,1276,
收回投资所收到的现金(万元),36600,23600,13400,88990,73590,51090,22090,70800,29000,,,,,,,,,,,
取得投资收益所收到的现金(万元),142,98,54,459,339,247,128,460,196,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,33,,,8,8,,6,6,6,,74,49,37,11,12,,1,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,100,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),36776,23730,13454,89449,73937,51345,22218,71366,29202,6,0,74,49,37,11,12,0,1,3,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1399,1087,477,3865,1727,1308,295,11102,1707,865,519,1993,1898,1234,837,5313,2218,750,865,
投资所支付的现金(万元),39601,26601,16401,83240,71840,53340,27340,76550,45000,18000,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),41001,27688,16878,87105,73567,54648,27635,87652,46707,18865,519,1993,1898,1234,837,5313,2218,750,865,
投资活动产生的现金流量净额(万元),-4225,-3958,-3424,2345,370,-3303,-5417,-16286,-17504,-18859,-519,-1919,-1849,-1197,-826,-5301,-2218,-749,-862,
吸收投资收到的现金(万元),,,,,,,,20198,21123,21123,,,,,,,,6447,1000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),9752,4047,3547,1848,1832,511,,907,899,500,,6884,6384,3822,3499,14711,13940,13064,11504,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),9752,4047,3547,1848,1832,511,0,21105,22022,21623,0,6884,6384,3822,3499,14711,13940,19511,12504,
偿还债务支付的现金(万元),1110,588,20,1928,587,38,19,1020,1000,500,,10384,3428,2822,1000,15905,16292,12850,8796,
分配股利、利润或偿付利息所支付的现金(万元),947,80,28,507,491,454,2,13,12,10,5,251,209,143,67,480,481,390,339,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),0,0,0,11,12,3,,3,807,807,52,28,27,12,12,151,133,121,100,
筹资活动现金流出小计(万元),2057,668,48,2446,1089,495,21,1037,1819,1317,57,10662,3664,2977,1078,16536,16906,13361,9235,
筹资活动产生的现金流量净额(万元),7696,3379,3499,-597,742,16,-21,20068,20203,20306,-57,-3778,2720,845,2421,-1824,-2966,6150,3269,
汇率变动对现金及现金等价物的影响(万元),187,68,-30,140,131,87,-43,-121,-65,-42,-15,110,44,45,21,321,-30,-229,-114,
现金及现金等价物净增加额(万元),2630,-300,-2697,3256,-1476,-2113,-8256,7295,3869,3529,-2703,853,-1758,-1099,-3289,-1192,2549,1826,3568,
加:期初现金及现金等价物余额(万元),18397,18397,18397,15141,15141,15141,15141,7846,7846,7846,7846,6993,6993,6993,6993,8185,5637,3810,242,
期末现金及现金等价物余额(万元),21027,18097,15699,18397,13665,13028,6885,15141,11716,11375,5143,7846,5236,5894,3705,6993,8185,5637,3810,
净利润(万元),,787,,3197,,1406,,4340,,1726,,4008,,1183,,4277,3285,3239,3180,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-127,,177,,152,,67,,208,,-45,,193,,-10,-11,241,33,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,994,,1703,,809,,1265,,612,,1080,,490,,736,561,480,379,
无形资产摊销(万元),,55,,83,,42,,88,,44,,89,,44,,82,23,22,22,
长期待摊费用摊销(万元),,,,,,7,,,,,,278,,43,,86,43,6,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,-2,,-0,,-0,,-0,,-2,,,,-2,-0,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,7,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,80,,-77,,3,,113,,56,,165,,-53,,294,561,861,553,
投资损失(万元),,-115,,-459,,-247,,-460,,,,,,,,,,,,
递延所得税资产减少(万元),,38,,-31,,-51,,-23,,-21,,6,,,,47,-12,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,132,,-1379,,-746,,-264,,13,,138,,-545,,-304,3514,-4513,-833,
经营性应收项目的减少(万元),,136,,-2025,,-526,,-1064,,-1344,,-350,,-3975,,-197,311,-4453,-311,
经营性应付项目的增加(万元),,-1768,,181,,239,,-427,,832,,1073,,1846,,604,-517,540,-1804,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,211,,1369,,1087,,3634,,2125,,6440,,-793,,5613,7763,-3346,1276,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),21027,18097,15699,18397,13665,13028,6885,15141,11716,11375,5143,7846,5236,5894,3705,6993,8185,5637,3810,
现金的期初余额(万元),18397,18397,18397,15141,15141,15141,15141,7846,7846,7846,7846,6993,6993,6993,6993,8185,5637,3810,242,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),2630,-300,-2697,3256,-1476,-2113,-8256,7295,3869,3529,-2703,853,-1758,-1099,-3289,-1192,2549,1826,3568,

