报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),15331,11851,4600,12036,7419,5837,2295,13172,9682,7626,2550,14415,10951,7312,17046,10977,16900,19737,16294,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),23,19,13,1846,59,52,22,32,24,13,1,72,49,16,55,20,59,259,325,
经营活动现金流入小计(万元),15354,11869,4614,13882,7478,5888,2317,13204,9706,7639,2551,14487,11000,7328,17100,10997,16959,19996,16619,
购买商品、接受劳务支付的现金(万元),10124,8094,3385,8940,6181,5862,2991,3928,3761,1561,444,3759,2932,1628,4627,3890,2591,8877,6607,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),2962,2025,1006,3381,2528,1729,874,3276,2579,1770,945,3021,2287,1593,3175,1722,3155,4191,3288,
支付的各项税费(万元),1156,952,429,595,483,299,89,2932,2646,1726,795,3090,2627,2145,3441,2111,2290,1646,1311,
支付的其他与经营活动有关的现金(万元),281,251,223,555,332,247,242,891,796,452,142,746,421,291,881,398,1512,1520,1315,
经营活动现金流出小计(万元),14524,11321,5042,13470,9524,8137,4196,11026,9782,5509,2327,10616,8267,5657,12124,8121,9547,16234,12519,
经营活动产生的现金流量净额(万元),830,548,-429,412,-2045,-2248,-1879,2177,-76,2130,224,3871,2733,1671,4976,2876,7412,3762,4100,
收回投资所收到的现金(万元),42000,27000,12000,42000,18000,10000,5000,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),352,205,56,648,444,140,103,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,,4,,,,,,,,10,10,,449,0,1030,539,15,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,484,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),42353,27207,12056,42652,18444,10140,5103,0,0,0,0,10,10,0,449,0,1514,539,15,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),617,236,62,538,597,500,34,226,138,113,141,1039,682,496,763,202,711,3347,4997,
投资所支付的现金(万元),42000,27000,12000,46000,23000,11000,,11000,11000,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),42617,27236,12062,46538,23597,11500,34,11226,11138,113,141,1039,682,496,763,202,711,3347,4997,
