报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),47950,32496,16899,65833,45252,29600,10649,53837,52970,27193,8209,42613,36748,24595,16945,30237,40387,29098,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),905,643,365,1478,1249,1085,481,621,462,273,119,490,617,785,298,606,724,933,
收到的其他与经营活动有关的现金(万元),1664,1249,812,4117,2508,1994,262,1896,972,377,96,1666,1519,2152,1734,1670,965,1345,
经营活动现金流入小计(万元),50520,34387,18076,71428,49009,32680,11393,56354,54404,27843,8424,44769,38883,27532,18977,32514,42077,31376,
购买商品、接受劳务支付的现金(万元),28138,20458,10625,44333,36496,23644,6308,33536,35153,15099,2350,19666,21756,17205,15653,11976,30581,23198,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),7181,5058,2709,9116,7051,5011,2553,6827,5173,3612,1973,4980,3670,4395,2378,3859,3099,2256,
支付的各项税费(万元),2171,1444,645,3153,2523,1448,589,2546,1951,1416,513,2040,1584,2251,1596,2028,1346,960,
支付的其他与经营活动有关的现金(万元),4892,3421,1229,6515,4530,3207,2211,6507,5610,3519,2058,7112,4369,3778,1922,5568,6910,3046,
经营活动现金流出小计(万元),42382,30381,15207,63116,50601,33310,11661,49416,47887,23646,6893,33798,31379,27629,21549,23431,41936,29460,
经营活动产生的现金流量净额(万元),8138,4006,2869,8312,-1592,-630,-268,6938,6517,4196,1531,10971,7504,-97,-2572,9084,141,1916,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),37,13,13,17,1,1,0,12,11,9,2,1,0,5,1,3,0,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),17230,11090,6036,66213,61663,42947,28804,20211,16059,10079,4006,9947,8317,3200,3200,8839,,1467,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),17267,11104,6050,66230,61664,42949,28804,20223,16071,10088,4008,9948,8317,3205,3201,8842,0,1467,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5513,3896,3058,4398,2451,1967,1253,4098,2462,1738,611,1995,1662,870,549,2211,2335,4560,
投资所支付的现金(万元),1000,,,,,,,,,,,199,145,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),19500,11000,11000,48708,42708,38208,23308,43004,16000,10113,4000,9916,8300,3000,3000,8800,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),26013,14896,14058,53106,45159,40175,24561,47102,18462,11851,4611,12110,10107,3870,3549,11011,2335,4560,
投资活动产生的现金流量净额(万元),-8746,-3793,-8008,13124,16506,2774,4243,-26879,-2391,-1764,-603,-2162,-1790,-665,-348,-2169,-2334,-3094,
吸收投资收到的现金(万元),154,154,154,696,696,,,37418,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,576,576,576,576,,,,,1500,500,5223,2000,7937,9147,5129,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),154,154,154,1272,1272,576,576,37418,0,0,0,1500,500,5223,2000,7937,9147,5129,
偿还债务支付的现金(万元),,,,576,576,576,576,1500,1000,500,,3000,2000,5468,3182,8804,10227,1800,
分配股利、利润或偿付利息所支付的现金(万元),5336,5336,,2653,2653,2653,1,1346,1268,1256,16,904,862,894,817,1702,991,130,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,2211,,,,,1412,,,,,,
筹资活动现金流出小计(万元),5336,5336,0,3229,3229,3229,577,5057,2268,1756,16,3904,4274,6362,3999,10506,11218,1930,
筹资活动产生的现金流量净额(万元),-5182,-5182,154,-1957,-1957,-2653,-1,32362,-2268,-1756,-16,-2404,-3774,-1139,-1999,-2568,-2071,3199,
汇率变动对现金及现金等价物的影响(万元),-24,-45,-175,-99,140,-106,-303,-351,232,-115,-46,321,-144,165,-25,-70,-204,-89,
现金及现金等价物净增加额(万元),-5813,-5014,-5159,19380,13096,-615,3671,12070,2090,562,865,6725,1797,-1736,-4944,4276,-4468,1932,
加:期初现金及现金等价物余额(万元),44281,44281,44281,24901,24901,24901,24901,12831,12831,12831,12831,6106,6106,7842,7842,3566,8034,6102,
期末现金及现金等价物余额(万元),38467,39267,39121,44281,37996,24285,28571,24901,14921,13393,13696,12831,7903,6106,2898,7842,3566,8034,
净利润(万元),,6198,,10057,,4362,,8351,,3928,,7364,,5349,2082,6667,4210,4417,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,299,,112,,185,,547,,269,,695,,529,406,179,20,222,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1002,,1772,,847,,1581,,793,,1332,,1344,674,1236,995,518,
无形资产摊销(万元),,76,,114,,51,,90,,54,,99,,92,47,80,73,66,
长期待摊费用摊销(万元),,32,,42,,11,,19,,11,,38,,34,15,20,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,-1,,2,,-1,,29,,0,,-2,,3,2,-0,
固定资产报废损失(万元),,0,,23,,0,,54,,,,,,,0,,,,
公允价值变动损失(万元),,-123,,96,,,,,,26,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,61,,-762,,-108,,1045,,319,,-651,,-343,66,237,289,-192,
投资损失(万元),,-112,,-312,,-232,,-124,,-84,,4,,-13,-13,-39,,,
递延所得税资产减少(万元),,-89,,-46,,36,,-59,,-39,,-99,,-85,-48,-54,-47,-48,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1226,,-3169,,-2357,,-3946,,-1907,,-1432,,-1536,-2097,1759,-5607,521,
经营性应收项目的减少(万元),,-3503,,4727,,-2362,,-12947,,-4510,,-5106,,-3003,-2738,-3303,-407,-3702,
经营性应付项目的增加(万元),,1390,,-4458,,-1065,,12328,,5307,,8727,,-2463,-966,2299,611,115,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,117,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4006,,8312,,-630,,6938,,4196,,10971,,-97,-2572,9084,141,1916,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),38467,39267,39121,44281,37996,24285,28571,24901,14921,13393,13696,12831,7903,6106,2898,7842,3566,8034,
现金的期初余额(万元),44281,44281,44281,24901,24901,24901,24901,12831,12831,12831,12831,6106,6106,7842,7842,3566,8034,6102,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5813,-5014,-5159,19380,13096,-615,3671,12070,2090,562,865,6725,1797,-1736,-4944,4276,-4468,1932,

