报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),72360,43527,22451,83206,63522,37766,19546,63578,49984,31244,15609,57431,42976,36388,30550,21282,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),99,62,34,82,57,15,12,119,35,3,,39,11,16,,,
收到的其他与经营活动有关的现金(万元),13486,2798,1184,3470,1496,756,257,3236,1387,882,394,1201,1310,852,15060,10711,
经营活动现金流入小计(万元),85945,46387,23669,86759,65075,38536,19814,66933,51405,32128,16003,58671,44297,37256,45610,31993,
购买商品、接受劳务支付的现金(万元),45050,28036,9652,47106,31074,19937,14163,38390,26089,15209,10107,26824,16063,16114,12246,11687,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),23073,14044,6763,24639,18663,12037,5595,21136,15655,10158,5006,17968,13037,11202,6722,7028,
