报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),57619,35707,15665,65016,45824,26426,10744,56180,41665,29624,13804,58396,44463,27591,52273,25625,47732,36245,36222,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),2462,358,22,1405,584,425,73,459,290,70,40,792,371,417,287,104,196,186,5529,
经营活动现金流入小计(万元),60081,36065,15687,66421,46408,26851,10817,56639,41955,29693,13844,59188,44834,28007,52560,25728,47928,36431,41751,
购买商品、接受劳务支付的现金(万元),23049,15311,7863,32789,24227,16033,7755,30914,23140,15049,7092,27300,21038,11014,20138,8726,18236,19351,15210,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),10879,8428,6052,12760,10194,7858,5226,12276,9783,7451,4842,10185,7790,5816,9165,5440,7914,6644,5547,
支付的各项税费(万元),5364,3715,1919,5989,5140,3343,1612,5801,5025,3345,1148,5729,4162,2617,5168,2654,5417,4505,5575,
支付的其他与经营活动有关的现金(万元),6971,2541,1404,4929,3224,1826,905,4786,2922,1691,1035,3333,2024,1701,3080,1200,2945,3838,3831,
经营活动现金流出小计(万元),46264,29995,17238,56467,42785,29060,15497,53777,40869,27536,14116,46548,35014,21148,37551,18019,34512,34338,30163,
经营活动产生的现金流量净额(万元),13817,6070,-1551,9954,3623,-2209,-4680,2861,1086,2158,-272,12641,9820,6859,15009,7709,13417,2093,11588,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),95,,,0,0,0,0,9,9,9,,1,0,0,9,7,39,63,18,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,465,166,166,,71,71,71,,460,360,,384,177,680,710,4142,
