报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),44657,32792,17379,53055,38557,24479,13370,45079,33217,20341,11266,39914,30501,19675,9440,39637,28571,20273,41339,40204,34475,27797,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),389,219,104,1293,1019,718,302,1460,1149,714,360,1553,929,579,359,981,886,683,938,1316,919,1261,
收到的其他与经营活动有关的现金(万元),964,901,1084,1803,1546,634,440,491,894,263,983,1424,945,351,617,339,620,121,595,1666,263,450,
经营活动现金流入小计(万元),46010,33912,18567,56152,41121,25831,14112,47029,35260,21317,12609,42890,32375,20606,10417,40958,30077,21077,42872,43185,35656,29508,
购买商品、接受劳务支付的现金(万元),32227,24792,11233,39813,28061,16883,11397,32364,23595,14342,7718,25561,21676,13311,7148,26551,19997,13343,29129,28417,25964,21903,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),7954,5876,2936,11840,8097,5610,2670,9703,6910,4574,2141,7125,5005,3186,1716,6261,4868,3341,6887,6337,4426,2681,
支付的各项税费(万元),1572,1218,611,1636,1132,901,288,1136,1086,690,358,1568,1144,739,429,1441,1178,764,1233,1065,921,768,
支付的其他与经营活动有关的现金(万元),2079,1216,2237,2190,3050,1325,509,2598,2399,1100,842,4315,2427,1115,888,1743,1527,807,2497,3083,1687,1645,
经营活动现金流出小计(万元),43833,33102,17017,55478,40340,24719,14863,45802,33988,20706,11059,38569,30252,18351,10181,35995,27571,18255,39748,38901,32998,26997,
经营活动产生的现金流量净额(万元),2178,810,1550,673,781,1112,-751,1227,1272,611,1551,4321,2123,2255,236,4963,2506,2822,3124,4284,2658,2511,
收回投资所收到的现金(万元),43432,34162,3980,31167,,,,,,,,,,,,,,,,500,,,
取得投资收益所收到的现金(万元),116,202,55,57,0,,,,,,,,,,,,,,,3,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),121,24,10,111,4,63,,34,7,7,2,25,69,13,,58,155,2,2,1,15,16,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),9,402,0,1046,3,655,240,1687,761,761,,54,12,,,890,554,468,77,422,1868,5167,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),43678,34789,4045,32381,7,719,240,1721,768,768,2,79,81,13,0,948,709,470,79,926,1883,5184,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5105,4076,3245,15959,13464,10407,4230,9588,5059,2767,1072,4404,1536,963,84,4591,3962,3180,4047,10332,1879,1876,
投资所支付的现金(万元),42680,30680,2630,36517,,,,,,,,188,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,1500,,
支付的其他与投资活动有关的现金(万元),794,1777,,1384,8755,566,138,398,291,285,,,,,,,,,,,1766,4437,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),48579,36533,5875,53861,22219,10972,4368,9987,5350,3052,1072,4592,1536,963,84,4591,3962,3180,4047,10332,5146,6313,
投资活动产生的现金流量净额(万元),-4902,-1744,-1830,-21480,-22212,-10254,-4128,-8266,-4582,-2284,-1070,-4513,-1455,-950,-84,-3642,-3253,-2710,-3968,-9405,-3263,-1129,
吸收投资收到的现金(万元),,,,,,,,139,139,109,89,12035,10882,,,,,,40,,1581,600,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,139,139,109,,,,,,,,,40,,,72,
取得借款收到的现金(万元),19631,8231,1500,39632,22809,19033,5000,58971,44470,23970,2001,25970,20254,12992,4910,22360,17688,13976,19633,23631,15390,9650,
发行债券收到的现金(万元),,,,13385,13385,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1699,250,316,1355,441,520,288,175,316,316,30,176,1329,176,314,181,181,181,230,,2158,3100,
筹资活动现金流入小计(万元),21330,8481,1816,54372,36635,19553,5288,59285,44925,24395,2119,38181,32465,13168,5224,22542,17869,14157,19903,23631,19129,13350,
偿还债务支付的现金(万元),10441,4877,1132,39082,22539,16611,6000,42219,25216,4616,2917,35052,31277,13774,4414,22576,15914,11965,18350,16690,13550,8450,
分配股利、利润或偿付利息所支付的现金(万元),1968,1571,310,1683,2780,1155,235,1385,1262,1132,179,700,635,580,547,1286,1141,848,1076,814,1226,1834,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,106,106,,120,120,120,,27,,27,142,150,,25,
支付其他与筹资活动有关的现金(万元),3195,2286,200,1867,28,522,195,574,520,454,154,1214,266,170,,214,271,206,453,331,3016,3119,
筹资活动现金流出小计(万元),15603,8734,1643,42632,25346,18287,6429,44178,26998,6202,3251,36966,32177,14523,4960,24076,17326,13020,19879,17835,17792,13402,
筹资活动产生的现金流量净额(万元),5726,-254,174,11740,11289,1265,-1142,15107,17926,18193,-1132,1215,287,-1355,264,-1535,543,1138,24,5796,1337,-53,
汇率变动对现金及现金等价物的影响(万元),148,50,34,31,-64,-26,-63,-61,41,-28,5,70,30,65,52,66,11,-8,-30,-114,-111,-113,
现金及现金等价物净增加额(万元),3150,-1138,-73,-9035,-10205,-7903,-6084,8007,14657,16492,-646,1093,986,15,467,-148,-193,1242,-850,561,621,1216,
加:期初现金及现金等价物余额(万元),2266,2266,2302,11302,11302,11302,11302,3295,3295,3295,3295,2202,2202,2202,2202,2350,2350,2350,3200,2639,2018,802,
期末现金及现金等价物余额(万元),5417,1128,2229,2266,1096,3399,5218,11302,17951,19787,2649,3295,3188,2217,2669,2202,2157,3592,2350,3200,2639,2018,
净利润(万元),,453,,997,,712,,3141,,1555,,3788,,1444,,2630,,,2210,2909,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-14,,587,,99,,425,,174,,370,,104,,-9,,,112,175,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1520,,2779,,1333,,2180,,1113,,2085,,1020,,1780,,,1622,1329,,,
无形资产摊销(万元),,129,,241,,120,,208,,102,,141,,69,,145,,,145,126,,,
长期待摊费用摊销(万元),,243,,162,,68,,67,,22,,50,,28,,57,,,53,45,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-24,,-1,,1,,-1,,1,,-4,,6,,,11,4,,,
固定资产报废损失(万元),,3,,1,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,24,,13,,,,,,,,-1,,150,,-71,,,71,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,706,,1326,,495,,486,,181,,504,,290,,598,,,678,792,,,
投资损失(万元),,-104,,163,,,,,,,,216,,,,,,,,-3,,,
递延所得税资产减少(万元),,41,,-458,,-30,,-46,,-38,,-25,,-34,,4,,,-39,-24,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,1572,,-3639,,-1518,,-4326,,-1397,,-1720,,-641,,-214,,,-1770,-1305,,,
经营性应收项目的减少(万元),,-3282,,-8911,,-2577,,-5617,,-1315,,-3709,,162,,-79,,,841,-2413,,,
经营性应付项目的增加(万元),,-481,,7435,,2412,,4708,,214,,2620,,-333,,115,,,-810,2650,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,810,,673,,1112,,1227,,611,,4321,,2255,,4963,,,3124,4284,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),5417,1128,2229,2266,1096,3399,5218,11302,17951,19787,2649,3295,3188,2217,2669,2202,2157,3592,2350,3200,2639,2018,
现金的期初余额(万元),2266,2266,2302,11302,11302,11302,11302,3295,3295,3295,3295,2202,2202,2202,2202,2350,2350,2350,3200,2639,2018,802,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3150,-1138,-73,-9035,-10205,-7903,-6084,8007,14657,16492,-646,1093,986,15,467,-148,-193,1242,-850,561,621,1216,

