报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),93276,51462,25800,83737,57253,39700,21862,86214,61227,44388,20622,71183,45556,44859,20757,9201,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),2386,1979,1018,4039,3092,1702,588,4962,3698,1583,952,4375,3210,57,33,45,
收到的其他与经营活动有关的现金(万元),272,157,100,1079,1316,873,113,1149,1375,319,192,2190,2242,239,345,751,
经营活动现金流入小计(万元),95934,53599,26918,88855,61661,42276,22562,92324,66300,46289,21766,77748,51008,45155,21135,9997,
购买商品、接受劳务支付的现金(万元),41118,24969,10402,44227,30094,15954,8635,47423,29701,17102,9082,32324,23851,15132,10603,3202,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),22105,14245,6460,26276,18400,12372,6299,20935,14771,9507,4861,15760,11414,10333,4387,3308,
支付的各项税费(万元),3393,1755,861,2540,2955,2532,1647,4872,4553,2324,1093,4735,3151,5848,1638,1127,
支付的其他与经营活动有关的现金(万元),5463,3522,1542,7571,5891,3558,1722,6082,5444,2757,1601,7656,3998,4790,2355,957,
经营活动现金流出小计(万元),72080,44491,19264,80614,57340,34416,18303,79312,54469,31690,16636,60475,42414,36102,18983,8595,
经营活动产生的现金流量净额(万元),23854,9108,7654,8240,4320,7859,4260,13013,11831,14599,5129,17273,8594,9053,2152,1402,
收回投资所收到的现金(万元),,,,,,,23100,,,,,,,,,,
取得投资收益所收到的现金(万元),411,783,338,634,638,605,269,342,66,61,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,3,1,,,,13,15,24,1,41,9,17,7,0,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),56000,29600,6800,112046,91800,62400,,30290,,7800,,287,,537,1768,950,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),56414,30386,7141,112681,92438,63005,23369,30644,80,7885,1,328,9,554,1775,950,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10518,6746,2866,22556,17470,12223,6245,22239,12463,5840,3063,14945,13251,10077,5208,2572,
投资所支付的现金(万元),,,,,,,62200,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),91135,36975,31166,117000,109000,91800,,29919,,9021,,1470,,93,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),101653,43721,34032,139556,126470,104023,68445,52158,12463,14861,3063,16415,13251,10170,5208,2572,
投资活动产生的现金流量净额(万元),-45239,-13335,-26892,-26875,-34032,-41018,-45075,-21514,-12383,-6976,-3062,-16087,-13242,-9616,-3432,-1621,
吸收投资收到的现金(万元),1909,1505,,,,,,76343,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),4950,4950,4950,6702,6702,5000,,25487,21957,14375,9764,14985,12472,9420,6000,2100,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,170,,,,,
筹资活动现金流入小计(万元),6859,6455,4950,6702,6702,5000,0,101829,21957,14375,9764,15155,12472,9420,6000,2100,
偿还债务支付的现金(万元),4950,2950,,11882,11382,5180,5180,35322,15711,15228,8283,6500,5500,5920,5165,4117,
分配股利、利润或偿付利息所支付的现金(万元),1026,1001,,4526,4512,4245,,5652,3974,5321,199,2969,2393,317,219,181,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),371,1946,1986,2616,119,940,,2624,,599,,,,581,,,
筹资活动现金流出小计(万元),6347,5898,1986,19023,16013,10366,5180,43597,19685,21148,8482,9469,7893,6817,5385,4298,
筹资活动产生的现金流量净额(万元),512,557,2964,-12321,-9311,-5366,-5180,58232,2272,-6773,1282,5686,4579,2603,615,-2198,
汇率变动对现金及现金等价物的影响(万元),289,-3,-207,-27,133,-25,-239,-636,-457,-238,-37,416,82,36,11,-9,
现金及现金等价物净增加额(万元),-20584,-3673,-16482,-30983,-38890,-38550,-46235,49094,1262,612,3313,7288,13,2076,-654,-2427,
加:期初现金及现金等价物余额(万元),28018,28018,28013,59001,59001,59001,62037,9907,10318,9907,10318,2619,3200,543,1198,3625,
期末现金及现金等价物余额(万元),7435,24346,11531,28018,20112,20452,15802,59001,11580,10520,13631,9907,3213,2619,543,1198,
净利润(万元),,4897,,3719,,-1066,,15515,,7675,,16155,,11970,3260,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,2654,,3654,,35,,2037,,489,,1248,,635,277,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3395,,5008,,2262,,3427,,1655,,2114,,1074,635,,
无形资产摊销(万元),,89,,160,,78,,107,,44,,79,,54,18,,
长期待摊费用摊销(万元),,169,,335,,194,,338,,172,,439,,149,144,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,9,,0,,812,,2,,-208,,6,0,,
固定资产报废损失(万元),,187,,98,,,,,,,,,,,,,
公允价值变动损失(万元),,595,,-132,,583,,-54,,-78,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,58,,164,,116,,1345,,639,,65,,283,235,,
投资损失(万元),,-803,,-629,,-701,,-346,,-61,,,,,,,
递延所得税资产减少(万元),,-223,,-644,,,,-272,,-48,,-115,,-69,-73,,
递延所得税负债增加(万元),,-21,,25,,,,8,,12,,,,,,,
存货的减少(万元),,-15885,,-4483,,-4670,,258,,3018,,-8498,,-2239,-1197,,
经营性应收项目的减少(万元),,-5079,,-10494,,7837,,-8450,,1413,,-3807,,-5687,-3595,,
经营性应付项目的增加(万元),,19071,,11450,,3193,,-1825,,-444,,9316,,2688,2381,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,0,,,,113,,113,,486,,188,66,,
经营活动产生现金流量净额(万元),,9108,,8240,,7859,,13013,,14599,,17273,,9053,2152,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),7435,24346,11531,28018,20112,20452,15802,59001,11580,10520,13631,9907,3213,2619,543,1198,
现金的期初余额(万元),28018,28018,28013,59001,59001,59001,62037,9907,10318,9907,10318,2619,3200,543,1198,3625,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-20584,-3673,-16482,-30983,-38890,-38550,-46235,49094,1262,612,3313,7288,13,2076,-654,-2427,

