报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),320337,213705,125448,355809,253946,170822,86625,288456,214279,152081,80649,240055,172696,118889,66258,296438,260670,196627,159309,110296,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),466,275,63,667,495,353,172,647,403,299,129,530,354,200,33,406,373,212,,,
收到的其他与经营活动有关的现金(万元),2028,1405,77,577,2609,1664,415,196,621,95,123,634,601,200,191,502,282,245,729,698,
经营活动现金流入小计(万元),322831,215385,125588,357053,257051,172839,87213,289299,215303,152476,80900,241220,173652,119289,66482,297346,261325,197083,160039,110994,
购买商品、接受劳务支付的现金(万元),261970,177244,99985,308423,210976,148859,71782,248020,179535,127001,69530,201833,139741,93734,48763,268573,224863,169973,133238,89356,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8300,5407,2892,10132,6929,4607,2430,8912,5346,4102,2075,8264,5665,3733,1876,7023,6475,3981,2641,1477,
支付的各项税费(万元),9836,6682,2532,10677,8500,5813,2717,10541,8171,5963,3548,6925,5793,4099,2564,9871,8613,6033,5455,3593,
支付的其他与经营活动有关的现金(万元),3003,1809,853,3504,4604,1822,930,2955,3272,1555,928,2043,2160,926,816,2259,2744,2043,1343,735,
经营活动现金流出小计(万元),283109,191142,106262,332736,231008,161101,77859,270429,196323,138621,76081,219065,153359,102492,54019,287726,242696,182029,142677,95161,
经营活动产生的现金流量净额(万元),39723,24242,19326,24318,26042,11738,9353,18871,18980,13855,4819,22155,20293,16797,12464,9619,18630,15054,17362,15833,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,19,4,1,1,,,2,5,5,,1,0,0,,6,,2,3,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,1154,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),569,464,309,12678,11544,11294,153,69908,48581,27122,152,2307,2339,2190,2122,552,407,230,180,168,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),589,483,312,12679,11545,11294,153,71064,48586,27127,152,2308,2339,2190,2122,558,407,232,183,168,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),23164,14841,7019,21192,15034,9771,6428,24199,21741,12622,7057,35793,23652,19846,6219,24731,38028,27854,19248,17411,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,,4200,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,1298,,,,
支付的其他与投资活动有关的现金(万元),200,200,200,10800,10800,10800,10000,69250,65900,42900,26200,3000,3000,3022,1000,2000,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),23364,15041,7219,31992,25834,20571,16428,93449,87641,55522,33257,38793,26652,22868,7219,26731,39326,32054,19248,17411,
投资活动产生的现金流量净额(万元),-22775,-14558,-6906,-19313,-14289,-9277,-16274,-22385,-39056,-28395,-33105,-36485,-24313,-20678,-5098,-26172,-38919,-31822,-19065,-17243,
吸收投资收到的现金(万元),,,,700,700,700,,64705,64225,64225,64125,689,196,147,,15709,9803,1715,37118,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,700,700,700,,580,100,100,,689,196,147,,15709,9803,1715,,,
取得借款收到的现金(万元),9344,5376,2722,17711,15573,15573,7273,18332,13285,5300,,51939,27999,22350,19050,73284,60896,32500,37600,41450,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),91,91,91,538,1686,1462,1223,169,314,324,62,10195,10000,150,72,16320,626,1352,,323,
筹资活动现金流入小计(万元),9436,5468,2814,18948,17959,17736,8496,83205,77824,69848,64187,62823,38195,22647,19122,105312,71325,35567,74718,41773,
偿还债务支付的现金(万元),7983,7983,7273,22985,21075,14990,767,44801,40059,34343,34125,49497,35987,30162,22304,57760,37121,25800,51550,33400,
分配股利、利润或偿付利息所支付的现金(万元),6188,6007,455,5819,5252,670,338,2881,2086,917,302,2870,2318,1128,766,3892,3589,2048,3903,2851,
其中：子公司支付给少数股东的股利、利润(万元),6,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),190,40,0,91,240,148,148,10922,11173,10809,584,10525,10138,167,45,5247,1170,626,587,,
筹资活动现金流出小计(万元),14361,14030,7728,28895,26567,15808,1254,58604,53318,46069,35011,62891,48442,31457,23116,66899,41880,28474,56040,36251,
筹资活动产生的现金流量净额(万元),-4926,-8562,-4914,-9947,-8607,1928,7242,24601,24506,23779,29176,-68,-10247,-8809,-3994,38413,29445,7094,18678,5522,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,-0,-102,,
现金及现金等价物净增加额(万元),12022,1123,7505,-4942,3146,4389,321,21087,4430,9239,891,-14398,-14268,-12690,3372,21860,9155,-9674,16873,4112,
加:期初现金及现金等价物余额(万元),45943,45943,45943,50885,50885,50885,50885,29798,29798,29798,29798,44197,44197,44197,44197,22337,13182,22856,5983,1871,
期末现金及现金等价物余额(万元),57965,47065,53448,45943,54031,55274,51206,50885,34229,39037,30689,29798,29928,31507,47569,44197,22337,13182,22856,5983,
净利润(万元),,11241,,16590,,8017,,10198,,5365,,7853,,4522,,9995,9854,9284,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,133,,-77,,-93,,338,,-126,,295,,123,,188,302,64,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,7134,,13430,,6545,,10702,,4821,,9015,,4175,,7535,6635,5202,,,
无形资产摊销(万元),,229,,451,,225,,438,,209,,372,,172,,284,201,141,,,
长期待摊费用摊销(万元),,14,,25,,13,,22,,12,,18,,9,,60,133,107,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,7,,-0,,,,0,,12,,1,,-0,,8,2,2,,,
固定资产报废损失(万元),,,,1,,0,,19,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,0,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,253,,751,,497,,922,,303,,2108,,1087,,2692,2619,1446,,,
投资损失(万元),,2,,-139,,-135,,-1979,,-65,,-6,,53,,-10,7,,,,
递延所得税资产减少(万元),,-52,,20,,12,,-30,,41,,-50,,-29,,-41,-64,-14,,,
递延所得税负债增加(万元),,25,,189,,,,,,,,,,,,,,,,,
存货的减少(万元),,-936,,-173,,-523,,-519,,-170,,37,,287,,-89,-546,-571,,,
经营性应收项目的减少(万元),,1411,,-4824,,-700,,-631,,1880,,365,,3271,,-12274,-1697,-2493,,,
经营性应付项目的增加(万元),,3973,,-3088,,-2848,,-980,,1195,,2333,,3574,,858,932,2930,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,810,,1163,,727,,370,,379,,-188,,-448,,414,253,-1042,,,
经营活动产生现金流量净额(万元),,24242,,24318,,11738,,18871,,13855,,22155,,16797,,9619,18630,15054,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),57965,47065,53448,45943,54031,55274,51206,50885,34229,39037,30689,29798,29928,31507,47569,44197,22337,13182,22856,5983,
现金的期初余额(万元),45943,45943,45943,50885,50885,50885,50885,29798,29798,29798,29798,44197,44197,44197,44197,22337,13182,22856,5983,1871,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),12022,1123,7505,-4942,3146,4389,321,21087,4430,9239,891,-14398,-14268,-12690,3372,21860,9155,-9674,16873,4112,

