报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),397611,252171,143551,438749,305972,191796,82267,313841,251221,169971,81637,259084,196530,113976,233024,181760,159349,136336,133299,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),10976,7602,4500,16592,10907,6831,3186,17934,12095,8372,3347,15002,11376,8473,12206,8376,7989,6203,4879,
收到的其他与经营活动有关的现金(万元),4654,5799,1327,4833,3099,792,1389,3701,1458,569,787,1922,1427,932,2062,4979,1035,1329,1155,
经营活动现金流入小计(万元),413242,265572,149378,460173,319978,199418,86842,335476,264774,178911,85771,276007,209333,123381,247291,195115,168372,143868,139333,
购买商品、接受劳务支付的现金(万元),255095,153772,102771,247530,173708,117904,45302,186289,155893,101084,40288,148557,118775,68992,133476,106197,88247,82411,83962,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),77581,52016,24389,90637,59245,35315,18300,68943,50400,33202,16541,56753,41708,26662,46246,40772,35773,27844,21866,
支付的各项税费(万元),14352,11012,3631,17627,14711,12037,4577,16822,14406,12531,4416,17237,14100,10963,15107,11390,8422,7723,10677,
支付的其他与经营活动有关的现金(万元),25880,16041,7530,32290,19478,12599,6795,22815,15338,11122,5365,21200,15433,9665,17556,14907,13041,10500,14189,
经营活动现金流出小计(万元),372908,232840,138321,388083,267143,177855,74974,294869,236036,157938,66611,243747,190015,116283,212384,173266,145483,128478,130694,
经营活动产生的现金流量净额(万元),40333,32732,11057,72090,52835,21563,11868,40607,28738,20973,19160,32260,19318,7098,34907,21849,22890,15390,8639,
收回投资所收到的现金(万元),166567,100118,59669,145203,114064,110021,9097,109409,50159,159,,41,,,,,,,,
取得投资收益所收到的现金(万元),356,196,118,,,,,,239,28,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,2,0,14,11,,,37,11,,,44,36,28,31,9,13,5,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,1301,,,,,
收到的其他与投资活动有关的现金(万元),,,988,854,,,,322,67,67,67,1482,899,317,2230,3297,1943,273,415,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
