报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),52713,35312,18489,52153,41210,26049,12964,47362,43213,21896,11477,44778,38603,20347,33461,14899,27879,13756,15253,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1735,1174,512,1097,572,333,226,2232,1581,873,467,1261,778,469,916,1056,487,401,27,
收到的其他与经营活动有关的现金(万元),655,582,578,491,231,181,5,412,90,82,12,531,279,256,130,110,342,102,360,
经营活动现金流入小计(万元),55103,37067,19579,53740,42014,26563,13195,50006,44884,22851,11956,46570,39660,21072,34507,16064,28708,14260,15639,
购买商品、接受劳务支付的现金(万元),31794,19271,9007,23261,23793,15653,6086,20246,25941,10516,4445,14201,23147,4680,9121,5162,8824,3100,6520,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9014,7454,3986,12374,8421,5772,4155,10719,8249,5723,3223,9612,6366,4887,7872,3751,5422,3725,3560,
支付的各项税费(万元),5091,3531,2085,4566,4923,3129,1667,7013,6339,3440,2504,7023,5406,4159,6134,3499,3000,2030,2026,
支付的其他与经营活动有关的现金(万元),4117,2000,1687,4610,4193,1655,998,7055,3025,2266,1338,5321,2639,2344,5648,3058,4515,2227,1779,
经营活动现金流出小计(万元),50015,32256,16765,44811,41330,26209,12907,45033,43554,21944,11510,36157,37558,16071,28776,15471,21761,11081,13885,
经营活动产生的现金流量净额(万元),5088,4811,2814,8929,683,354,289,4974,1330,907,446,10413,2102,5001,5731,594,6947,3178,1754,
收回投资所收到的现金(万元),177336,123236,,178549,,,,20300,,,,,,,,,300,150,1850,
取得投资收益所收到的现金(万元),851,873,197,1628,982,312,171,91,11,11,11,8,3,2,2,,1,,3,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,0,47,,,,1,,0,,26,,,4,2,1,3,10,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,56313,,133085,83426,8976,,3500,3500,3500,,3800,,,,1055,1000,245,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),178189,124111,56510,180225,134067,83738,9147,20392,3511,3511,3511,34,3803,2,5,2,1357,1153,2108,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),6808,4476,945,3338,3010,2175,538,3571,2736,1561,275,2025,1665,1046,2002,920,2230,795,3544,
投资所支付的现金(万元),175584,123526,,175399,,,,61230,,,,,,,,,300,150,750,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,54446,,129269,79740,951,,44300,2000,2000,1500,600,600,,,325,1130,450,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),182392,128003,55391,178738,132280,81915,1490,64801,47036,3561,2275,3525,2265,1646,2002,920,2855,2075,4744,
投资活动产生的现金流量净额(万元),-4203,-3891,1119,1487,1787,1823,7658,-44409,-43525,-49,1236,-3491,1538,-1644,-1997,-919,-1498,-922,-2636,
吸收投资收到的现金(万元),1753,1753,,,,,,49707,48317,,,,,,11,11,,,1092,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,11,11,,,,
取得借款收到的现金(万元),600,600,600,2000,2000,2000,,4900,4900,4900,2100,5400,5400,3600,5250,4510,6786,8000,9260,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,269,,,,,,,,,,,,,,,320,
筹资活动现金流入小计(万元),2353,2353,600,2269,2000,2000,0,54607,53217,4900,2100,5400,5400,3600,5261,4521,6786,8000,10672,
偿还债务支付的现金(万元),800,800,,1200,,,,10300,8300,5400,2600,4350,4350,4350,6690,4790,6996,8930,7780,
分配股利、利润或偿付利息所支付的现金(万元),4939,4932,15,7511,6420,6406,,4970,5522,4359,4301,3742,4039,3140,1872,1730,1739,1956,819,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,3671,,,,1763,,,,150,,150,,,466,140,294,
筹资活动现金流出小计(万元),5739,5732,15,12381,6420,6406,0,17033,13822,9759,6901,8242,8389,7640,8562,6520,9201,11026,8893,
筹资活动产生的现金流量净额(万元),-3386,-3379,585,-10112,-4420,-4406,0,37574,39395,-4859,-4801,-2842,-2989,-4040,-3301,-1999,-2415,-3026,1779,
汇率变动对现金及现金等价物的影响(万元),250,-42,185,-155,89,195,-277,-203,,-97,-40,278,,75,-183,74,-8,-36,-11,
