报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),298146,180828,93814,374080,254244,148580,68778,372633,256743,147524,68454,314634,235062,139927,66309,248037,223566,258538,260088,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),160,,,,,,,,,,,,,,,,,11,,
收到的其他与经营活动有关的现金(万元),7268,7144,4806,20124,17821,6268,3469,19173,6924,5024,4611,6840,4936,3395,1019,19571,2928,18924,17875,
经营活动现金流入小计(万元),305574,187973,98620,394204,272065,154847,72247,391806,263667,152548,73064,321474,239997,143322,67328,267608,226493,277473,277962,
购买商品、接受劳务支付的现金(万元),313430,185466,87647,329639,234351,164398,66472,357977,265337,178557,74888,270731,175725,117956,55103,204158,190214,236853,232400,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5446,3827,2172,6054,4536,3169,1950,5409,3988,2742,1735,4421,3426,2383,1445,3730,3063,2241,1891,
支付的各项税费(万元),7518,7141,951,8734,6534,3897,1146,9058,7822,6171,1619,12426,9725,6170,2713,9720,5708,1643,788,
支付的其他与经营活动有关的现金(万元),14273,18309,9804,29207,29573,18066,9694,25366,15757,12160,5419,19927,12099,9040,3229,17526,18127,25562,26893,
经营活动现金流出小计(万元),340667,214742,100575,373634,274994,189529,79262,397808,292904,199630,83661,307505,200975,135549,62490,235135,217111,266299,261972,
经营活动产生的现金流量净额(万元),-35093,-26770,-1954,20569,-2929,-34682,-7015,-6002,-29237,-47082,-10597,13969,39023,7772,4838,32474,9382,11174,15990,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),1736,1327,855,2528,2110,1556,880,1234,297,110,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),195,,,9997,6005,6005,,1,1,,,19,,,,2,19,6,,
处置子公司及其他营业单位收到的现金净额(万元),500,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),162367,130000,79000,289600,234600,171400,104400,163700,50000,30000,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),164798,131327,79855,302125,242715,178961,105280,164934,50297,30110,0,19,0,0,0,2,19,6,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10106,7829,3105,22958,20294,5260,3465,14874,10056,7420,5283,32921,29519,14906,5047,10901,3391,1315,4191,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),2143,2143,2143,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),98000,74000,48000,294200,210329,142200,84000,251100,118000,80000,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),110249,83972,53248,317158,230624,147460,87465,265974,128056,87420,5283,32921,29519,14906,5047,10901,3391,1315,4191,
投资活动产生的现金流量净额(万元),54550,47355,26607,-15032,12091,31502,17815,-101040,-77759,-57310,-5283,-32903,-29519,-14906,-5047,-10899,-3372,-1309,-4191,
吸收投资收到的现金(万元),,,,6375,6300,,,113074,113074,113074,113074,,,,,,,1800,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,6375,6300,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,16544,18992,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,6375,6300,0,0,113074,113074,113074,113074,0,0,0,0,0,0,18344,18992,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,5120,13954,26432,
分配股利、利润或偿付利息所支付的现金(万元),11560,11560,,4143,3951,4020,,4298,430,430,430,3619,3619,3619,349,2651,1062,552,2343,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),9745,9745,2987,,,,,974,974,974,10,,,,,,,,21,
筹资活动现金流出小计(万元),21305,21305,2987,4143,3951,4020,0,5271,1404,1404,440,3619,3619,3619,349,2651,6182,14506,28795,
筹资活动产生的现金流量净额(万元),-21305,-21305,-2987,2232,2349,-4020,0,107803,111670,111670,112634,-3619,-3619,-3619,-349,-2651,-6182,3838,-9803,
汇率变动对现金及现金等价物的影响(万元),16,16,-0,46,46,-15,-83,-117,-88,15,,-0,-0,-0,,-1,0,-0,0,
现金及现金等价物净增加额(万元),-1832,-704,21664,7815,11557,-7215,10716,644,4586,7292,96753,-22553,5884,-10753,-558,18923,-172,13702,1996,
加:期初现金及现金等价物余额(万元),27241,27241,27241,19426,19426,19426,19426,18783,18783,18783,19388,41335,41335,41335,41447,22412,22584,8881,6885,
期末现金及现金等价物余额(万元),25409,26537,48906,27241,30984,12211,30142,19426,23368,26074,116141,18783,47220,30582,40889,41335,22412,22584,8881,
净利润(万元),,12996,,22151,,14786,,19135,,,,20573,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,180,,2899,,64,,225,,,,61,,,,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2334,,4231,,2067,,2831,,,,1025,,,,,,,,
无形资产摊销(万元),,145,,268,,126,,225,,,,227,,,,,,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-6627,,-6466,,3,,,,-5,,,,,,,,
固定资产报废损失(万元),,0,,0,,0,,,,,,,,,,,,,,
公允价值变动损失(万元),,-267,,133,,-705,,155,,,,-160,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-16,,-46,,15,,117,,,,-0,,,,,,,,
投资损失(万元),,-10586,,-2489,,-1319,,-5317,,,,1496,,,,,,,,
递延所得税资产减少(万元),,1422,,-1548,,710,,-182,,,,-166,,,,,,,,
递延所得税负债增加(万元),,-14,,-57,,94,,28,,,,72,,,,,,,,
存货的减少(万元),,-18818,,5999,,13136,,-35543,,,,-12870,,,,,,,,
经营性应收项目的减少(万元),,-7338,,2724,,-26961,,421,,,,-6919,,,,,,,,
经营性应付项目的增加(万元),,-6807,,-7066,,-30230,,11898,,,,10635,,,,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-26770,,20569,,-34682,,-6002,,,,13969,,,,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),25409,26537,48906,27241,30984,12211,30142,19426,23368,26074,116141,18783,47220,30582,40889,41335,22412,22584,8881,
现金的期初余额(万元),27241,27241,27241,19426,19426,19426,19426,18783,18783,18783,19388,41335,41335,41335,41447,22412,22584,8881,6885,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-1832,-704,21664,7815,11557,-7215,10716,644,4586,7292,96753,-22553,5884,-10753,-558,18923,-172,13702,1996,

