报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),384518,256106,89232,563487,351240,206750,82839,495322,322908,189678,76159,442248,249124,167454,438691,150408,422013,380308,341981,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1778,83,41,4555,3082,1984,,6036,4633,4334,2,5758,2265,227,14468,7269,9294,4184,3868,
收到的其他与经营活动有关的现金(万元),34981,19324,10614,36722,29311,23512,8677,33919,19505,13353,4701,41320,16880,22022,46699,16823,33406,34431,29329,
经营活动现金流入小计(万元),421278,275513,99887,604764,383633,232246,91517,535277,347047,207365,80861,489326,268269,189703,499858,174499,464714,418923,375179,
购买商品、接受劳务支付的现金(万元),282558,180466,71954,360958,260283,158171,72071,334218,255810,153517,75662,285753,192060,128729,276976,110894,214089,224070,229915,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),76336,55421,30319,102696,70313,49779,28249,94966,61491,45454,27117,85896,60141,42741,85866,41425,73754,64137,55160,
支付的各项税费(万元),16011,11294,7131,19324,13940,10776,6273,21675,14966,12189,7633,22801,13698,10206,27323,15493,30396,22903,16865,
支付的其他与经营活动有关的现金(万元),47210,24748,12842,58507,37166,26464,15121,50271,36109,24136,11756,51685,35616,34955,76308,26028,51743,44549,70289,
经营活动现金流出小计(万元),422115,271928,122246,541485,381703,245189,121714,501130,368377,235295,122168,446134,301515,216631,466472,193841,369983,355659,372229,
经营活动产生的现金流量净额(万元),-837,3585,-22359,63278,1931,-12943,-30197,34146,-21330,-27930,-41307,43192,-33246,-26928,33386,-19342,94731,63264,2949,
收回投资所收到的现金(万元),665000,575000,55000,686556,449893,220298,92000,1010345,787953,466690,103050,1080065,756350,432053,1538295,312438,819815,17444,14487,
取得投资收益所收到的现金(万元),10334,8924,502,11957,5310,2563,292,9531,5911,3931,270,7972,4611,1893,9524,688,3927,776,535,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),29,22,1,55,26,12,4,54,77,23,4,6,5,4,66,60,69,19,19,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,14,
收到的其他与投资活动有关的现金(万元),,,89,10,,,,921,1212,1212,,1180,1023,1023,4600,400,4746,3587,5555,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),675363,583946,55592,698578,455228,222873,92296,1020850,795153,471856,103325,1089223,761989,434974,1552485,313586,828558,21826,20610,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9514,5112,2439,26387,16679,11275,6472,25283,12093,9765,7511,38863,21074,20979,51199,19959,44156,14253,12049,
投资所支付的现金(万元),700009,550000,,1050741,785010,580010,382000,1007819,1006270,646862,334248,1077971,997831,610255,1533021,495409,768482,60580,15135,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),29,29,29,,,,,,,,,,,,3212,,14091,,200,
支付的其他与投资活动有关的现金(万元),,,,29,15,3,6,1073,59,28,10,9659,3143,3106,96,,2612,17,133,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),709553,555141,2468,1077156,801704,591288,388478,1034174,1018421,656655,341769,1126494,1022048,634340,1587528,515368,829341,74850,27517,
投资活动产生的现金流量净额(万元),-34190,28805,53124,-378578,-346475,-368415,-296182,-13324,-223269,-184799,-238444,-37270,-260060,-199367,-35044,-201782,-783,-53024,-6907,
吸收投资收到的现金(万元),461,373,226,3517,446,446,172,131866,117370,2796,1554,9746,9520,9450,13594,8694,50591,2254,725,
其中：子公司吸收少数股东投资收到的现金(万元),461,373,226,3517,446,446,172,17336,2796,2796,1554,9746,9520,9450,13594,8694,24118,2254,725,
取得借款收到的现金(万元),27020,5600,,25670,3510,3500,500,3099,2778,2406,,18425,4676,1607,9536,,1350,9865,12750,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,1311,15313,9427,
筹资活动现金流入小计(万元),27481,5973,226,29188,3956,3946,672,134965,120148,5202,1554,28171,14196,11057,23130,8694,53252,27432,22902,
偿还债务支付的现金(万元),3000,3000,,25767,3007,2405,,3193,3190,2577,,4922,3723,3723,2998,950,4215,15115,6800,
分配股利、利润或偿付利息所支付的现金(万元),18550,369,122,17180,16551,277,157,10016,9773,9010,180,13969,7401,270,5884,103,8954,1185,2232,
其中：子公司支付给少数股东的股利、利润(万元),29,29,,690,30,30,,822,700,60,,833,833,,681,,697,314,,
支付其他与筹资活动有关的现金(万元),26,26,26,900,,,,,,,0,,,,,,650,7273,2150,
筹资活动现金流出小计(万元),21577,3395,148,43847,19557,2682,157,13209,12963,11587,180,18891,11124,3993,8882,1053,13819,23573,11182,
筹资活动产生的现金流量净额(万元),5904,2577,78,-14660,-15602,1264,515,121756,107185,-6385,1374,9280,3072,7064,14248,7641,39434,3859,11719,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,-1,-1,,,,0,5,0,1,-6,-0,
现金及现金等价物净增加额(万元),-29123,34967,30843,-329959,-360146,-380095,-325864,142578,-137415,-219115,-278378,15201,-290234,-219231,12595,-213482,133383,14093,7761,
加:期初现金及现金等价物余额(万元),145094,145094,145094,475048,475048,475048,475048,332470,332470,332470,332470,317269,317269,317269,304674,304674,171291,157198,149437,
期末现金及现金等价物余额(万元),115971,180061,175937,145089,114902,94953,149184,475048,195056,113356,54093,332470,27035,98038,317269,91192,304674,171291,157198,
净利润(万元),,23751,,61870,,8509,,52559,,,,57106,,,65776,,48085,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,10927,,11535,,9293,,8637,,,,7929,,,3994,,10151,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4271,,8514,,4235,,8532,,,,6043,,,5711,,4164,,,
无形资产摊销(万元),,2408,,4120,,2365,,3263,,,,2701,,,2875,,2252,,,
长期待摊费用摊销(万元),,348,,823,,332,,707,,,,772,,,721,,614,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-3,,-29,,34,,28,,,,-95,,,-344,,87,,,
固定资产报废损失(万元),,11,,33,,7,,7,,,,0,,,,,,,,
公允价值变动损失(万元),,,,,,,,0,,,,1,,,88,,-149,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-7721,,631,,280,,605,,,,552,,,187,,398,,,
投资损失(万元),,-849,,-11470,,-1584,,-9442,,,,-15913,,,-9106,,-3762,,,
递延所得税资产减少(万元),,-417,,-820,,-551,,-365,,,,-232,,,-809,,-199,,,
递延所得税负债增加(万元),,-39,,62,,-56,,-105,,,,-119,,,-211,,-335,,,
存货的减少(万元),,-36668,,-53551,,-45620,,-48038,,,,-20746,,,-23514,,-10245,,,
经营性应收项目的减少(万元),,-45985,,-2927,,-16144,,-11720,,,,6513,,,-8151,,35832,,,
经营性应付项目的增加(万元),,53417,,45779,,26942,,46593,,,,-3722,,,-3087,,8336,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,133,,-1291,,-986,,-17115,,,,2403,,,-746,,-498,,,
经营活动产生现金流量净额(万元),,3585,,63278,,-12943,,34146,,,,43192,,,33386,,94731,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),115971,180061,175937,145089,114902,94953,149184,475048,195056,113356,54093,332470,27035,98038,317269,91192,304674,171291,157198,
现金的期初余额(万元),145094,145094,145094,475048,475048,475048,475048,332470,332470,332470,332470,317269,317269,317269,304674,304674,171291,157198,149437,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-29123,34967,30843,-329959,-360146,-380095,-325864,142578,-137415,-219115,-278378,15201,-290234,-219231,12595,-213482,133383,14093,7761,

