报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),40216,29218,13636,60810,44896,30047,13828,52397,37577,24551,10657,38853,28259,18306,34512,37412,34311,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),3636,2677,1278,4796,3715,2323,651,4239,3109,1978,1044,2903,2445,1743,2824,2265,2337,
收到的其他与经营活动有关的现金(万元),449,184,81,1644,1499,685,173,505,426,374,118,203,181,27,156,153,335,
经营活动现金流入小计(万元),44300,32079,14996,67251,50110,33055,14652,57141,41112,26904,11820,41959,30884,20076,37491,39830,36984,
购买商品、接受劳务支付的现金(万元),16779,14358,6508,35701,27601,18578,9160,29710,21510,13240,6896,16674,12124,6520,15655,17851,17255,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),7454,5502,3319,9100,7071,4992,2681,7547,5624,3908,2101,6145,4749,3366,5694,5509,4868,
支付的各项税费(万元),2709,2094,944,5277,4116,2684,1114,6117,4824,2978,1411,4732,3762,2423,4454,4882,4222,
支付的其他与经营活动有关的现金(万元),3071,2046,911,3870,2907,2139,871,3578,2441,1629,875,3202,2398,1584,2579,2579,2663,
经营活动现金流出小计(万元),30012,24000,11682,53948,41694,28394,13826,46952,34400,21755,11283,30752,23033,13893,28381,30821,29008,
经营活动产生的现金流量净额(万元),14288,8079,3314,13303,8416,4662,826,10189,6713,5149,537,11207,7851,6183,9110,9009,7975,
收回投资所收到的现金(万元),120817,74521,36593,106743,74201,46449,21595,85655,69406,51097,25234,101954,73115,49485,100413,111285,39969,
取得投资收益所收到的现金(万元),70,70,,68,68,68,,100,100,100,28,90,90,177,145,90,,
