报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),20074,13331,6948,27482,19350,11766,6514,29913,18828,11576,5249,27916,17912,11664,5270,25291,15790,25087,21067,17096,9318,
客户存款和同业存放款项净增加额(万元),,,,,,,,0,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,0,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,0,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,0,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,0,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,0,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,0,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,0,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,0,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,0,,,,,,,,,,,,,,
收到的税费返还(万元),287,193,74,577,441,312,178,626,438,334,146,882,635,428,107,1073,784,1136,867,61,43,
收到的其他与经营活动有关的现金(万元),801,444,150,706,1428,461,158,894,1830,1281,141,2113,1910,1410,151,2122,809,1104,1892,1991,660,
经营活动现金流入小计(万元),21162,13969,7172,28766,21220,12539,6850,31433,21097,13191,5537,30911,20458,13502,5528,28485,17383,27327,23825,19148,10021,
购买商品、接受劳务支付的现金(万元),12719,8557,4741,20186,17279,11616,5614,26212,19795,13899,5643,20093,15051,8276,4836,15296,10351,16035,13228,10105,7579,
客户贷款及垫款净增加额(万元),,,,,,,,0,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,0,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,0,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,0,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,0,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),3458,2534,1536,5360,4259,3088,1820,5286,4097,3008,1841,4555,3560,2479,1528,3898,3042,3278,2700,1775,898,
支付的各项税费(万元),1465,1274,525,2033,1691,1223,976,2425,1941,1269,689,2881,2193,1327,727,3186,2349,3851,2685,1702,758,
支付的其他与经营活动有关的现金(万元),2634,1713,693,2019,2646,1647,1096,3328,4264,2897,1306,5537,4533,2941,1385,4138,2999,2958,3963,3695,2180,
经营活动现金流出小计(万元),20276,14079,7495,29598,25875,17573,9506,37251,30096,21072,9479,33066,25336,15022,8476,26516,18741,26121,22577,17278,11414,
经营活动产生的现金流量净额(万元),885,-110,-324,-832,-4655,-5034,-2656,-5818,-8999,-7881,-3942,-2155,-4878,-1520,-2948,1969,-1358,1206,1249,1870,-1393,
收回投资所收到的现金(万元),59803,45032,27588,80796,63569,47990,24210,71120,46531,18200,200,,,,,,,,,,,
取得投资收益所收到的现金(万元),295,193,119,441,301,243,98,434,340,212,0,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,0,5,3,2,,,,,,,,,,6,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,265,134,134,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),60099,45225,27706,81242,63873,48235,24308,71819,47005,18546,200,0,0,0,0,6,0,0,0,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),366,317,81,748,576,497,400,1576,1219,1013,661,5651,4172,2792,1358,1804,1716,787,2271,293,297,
投资所支付的现金(万元),57622,42190,29077,78399,57242,39270,20490,71703,45444,16000,,15700,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,203,,77,77,,641,437,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,0,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),57988,42507,29361,79147,57895,39844,20890,73920,47100,17013,661,21351,4172,2792,1358,1804,1716,787,2271,293,297,
投资活动产生的现金流量净额(万元),2111,2717,-1654,2095,5978,8391,3418,-2101,-95,1534,-461,-21351,-4172,-2792,-1358,-1799,-1716,-787,-2271,-293,-297,
吸收投资收到的现金(万元),80,80,35,49,49,49,49,,,,,28906,,,,,,273,,,3200,
其中：子公司吸收少数股东投资收到的现金(万元),80,80,35,49,49,49,,,,,,,,,,,,273,,,,
取得借款收到的现金(万元),4162,3266,3100,7071,5970,3506,800,5517,5517,3975,1050,12752,10545,7147,4746,4797,4077,5357,4591,1711,500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,5,,,,0,,647,647,647,4,947,714,276,276,880,471,635,665,400,,
筹资活动现金流入小计(万元),4242,3351,3135,7120,6019,3555,849,6165,6165,4622,1054,42604,11259,7423,5022,5677,4548,6265,5256,2111,3700,
偿还债务支付的现金(万元),5336,3186,480,6152,5517,3975,1050,4857,3951,3692,2527,12692,4577,2463,2463,3821,3288,4786,2888,665,,
分配股利、利润或偿付利息所支付的现金(万元),276,196,94,1248,1174,1120,58,1439,1372,1228,51,403,254,140,58,1204,1140,935,694,693,771,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),504,138,,377,468,279,,,,,,1794,1194,690,393,876,704,360,623,657,290,
