报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),532013,344639,166760,727522,529073,369804,181820,664111,478883,315792,151628,597039,577399,212177,341866,312360,272664,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,114,63,2,2,467,373,369,71,1088,388,251,1589,824,1830,
收到的其他与经营活动有关的现金(万元),2087,1419,738,3896,2048,1318,640,2316,870,591,157,2873,1421,963,3842,1893,2465,
经营活动现金流入小计(万元),534100,346058,167498,731531,531184,371124,182462,666894,480127,316752,151856,601000,579209,213391,347297,315077,276959,
购买商品、接受劳务支付的现金(万元),378734,237032,124526,552395,400180,267779,132010,482294,349749,242431,117687,438072,431723,150006,283245,234962,213761,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),52331,34257,16842,68429,45414,29868,15230,57730,34196,21171,12225,49109,43368,8634,15871,14105,11209,
支付的各项税费(万元),18734,12070,7935,27047,23311,17176,12338,28864,21949,15380,7538,34565,29089,11059,15191,14159,15136,
支付的其他与经营活动有关的现金(万元),22716,15302,7351,35398,22398,15627,7843,29491,18426,12213,6098,25039,19553,7759,13226,13835,16380,
经营活动现金流出小计(万元),472515,298662,156655,683269,491302,330449,167420,598379,424321,291196,143548,546785,523732,177458,327533,277061,256486,
经营活动产生的现金流量净额(万元),61585,47396,10844,48263,39882,40675,15042,68515,55806,25557,8308,54214,55477,35933,19764,38016,20473,
收回投资所收到的现金(万元),16532,12500,7000,70527,31250,,,,5553,5553,5553,,,,,,,
取得投资收益所收到的现金(万元),643,593,38,2902,1293,1000,0,62,62,0,0,1061,2561,,55,773,1005,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),40,29,2,857,646,523,308,-19,48,66,64,50,339,21,-28,5,29,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,5553,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),17216,13122,7040,74286,33189,1524,308,5595,5662,5619,5617,1111,2900,21,26,778,1034,
