报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),22561,14499,6719,53263,43178,34267,17285,44532,33085,24301,11672,46110,31977,24257,12791,36682,32154,28085,31488,
客户存款和同业存放款项净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
向中央银行借款净增加额(万元,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
向其他金融机构拆入资金净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
收到原保险合同保费取得的现金(万元),0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
收到再保险业务现金净额(万元),,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
保户储金及投资款净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
处置交易性金融资产净增加额(万元),,,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
收取利息、手续费及佣金的现金(万元),0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
拆入资金净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
回购业务资金净增加额(万元),0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
收到的税费返还(万元),0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
收到的其他与经营活动有关的现金(万元),906,526,257,5855,5641,4361,2726,3483,1379,603,262,3302,3477,1898,1119,3424,1045,1014,956,
经营活动现金流入小计(万元),23467,15025,6976,59118,48819,38628,20012,48015,34464,24904,11934,49412,35453,26155,13910,40106,33199,29099,32444,
购买商品、接受劳务支付的现金(万元),10878,6634,3890,27236,21990,18442,7375,29305,20634,14199,8522,20354,14567,9740,6027,21523,14152,13061,17902,
客户贷款及垫款净增加额(万元),0,,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
存放中央银行和同业款项净增加额(万元),0,,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
支付原保险合同赔付款项的现金(万元),0,,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
支付利息、手续费及佣金的现金(万元),0,,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
支付保单红利的现金(万元),0,,0,0,0,0,0,0,0,0,0,,0,,0,,,,,
支付给职工以及为职工支付的现金(万元),6520,4402,2461,8942,7388,5274,3007,9753,7596,5474,3165,8706,5612,5602,3230,8123,7402,8271,8334,
支付的各项税费(万元),1304,1006,757,3142,2717,2368,1551,3539,2785,2160,1188,4222,3802,1897,1150,2853,1548,1856,1920,
支付的其他与经营活动有关的现金(万元),3629,2357,1301,8370,7011,4884,2772,8394,5340,3479,1456,11032,10843,3884,2402,7482,3900,3395,4288,
经营活动现金流出小计(万元),22331,14400,8409,47689,39105,30967,14705,50991,36355,25312,14330,44314,34824,21122,12809,39981,27002,26584,32444,
经营活动产生的现金流量净额(万元),1136,625,-1433,11429,9714,7661,5307,-2976,-1891,-408,-2396,5098,629,5033,1101,126,6197,2515,0,
