报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),51833,29546,12382,62552,48344,31394,15548,56118,39697,25234,12670,46256,32805,22094,39652,8681,33845,24972,24014,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),785,623,396,3334,2539,1734,1048,2054,1968,947,654,2154,1733,1133,2199,607,1668,1635,1229,
收到的其他与经营活动有关的现金(万元),714,576,105,2839,933,430,253,544,408,231,143,551,345,229,463,42,771,421,188,
经营活动现金流入小计(万元),53332,30745,12883,68725,51817,33558,16848,58715,42073,26412,13467,48961,34882,23457,42314,9331,36284,27027,25431,
购买商品、接受劳务支付的现金(万元),27416,14663,6790,44980,35897,23607,12961,33796,25349,17519,9167,30943,23327,16881,25994,7006,21602,14581,14603,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8653,5463,3084,9012,6328,4647,2730,7261,5685,3560,2166,6067,4907,3196,4937,1559,4187,3680,3110,
支付的各项税费(万元),1835,1300,604,2073,1661,1342,404,1967,1523,1291,647,1211,990,718,964,317,1051,752,590,
支付的其他与经营活动有关的现金(万元),4627,2347,1162,4292,4531,1906,919,3549,2845,1968,818,2966,2148,1472,2878,587,1999,1804,1892,
经营活动现金流出小计(万元),42530,23773,11640,60357,48417,31501,17013,46573,35402,24339,12797,41188,31372,22267,34774,9470,28838,20817,20196,
经营活动产生的现金流量净额(万元),10802,6971,1243,8367,3400,2056,-165,12143,6672,2073,669,7773,3510,1190,7540,-139,7446,6211,5235,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,,,,,,3,3,3,3,,,,0,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),157331,97570,57595,200306,151407,96711,46437,83841,410,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),157331,97570,57595,200306,151407,96711,46437,83844,413,3,3,0,0,0,0,0,0,0,0,
