报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),34214,23007,11161,49815,35310,22864,12056,46444,32488,21396,8877,41916,18568,37835,19236,30981,13125,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),3140,2142,1043,4099,3103,1863,926,4439,3609,2363,1132,3353,1476,4454,2750,3344,1445,
收到的其他与经营活动有关的现金(万元),620,452,212,483,272,163,75,906,830,720,649,290,192,628,4,1031,1084,
经营活动现金流入小计(万元),37974,25601,12416,54397,38685,24889,13057,51789,36927,24479,10658,45559,20235,42916,21990,35356,15655,
购买商品、接受劳务支付的现金(万元),23015,15200,7210,31308,24283,13717,6275,31101,24992,15191,7604,27259,11942,28339,15220,27867,14441,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6580,4339,2077,8394,6387,4258,2100,8332,6166,4062,1965,7013,3284,5953,2669,2333,1213,
支付的各项税费(万元),1874,1275,817,2870,2042,1180,609,2643,1937,1425,752,2606,1226,2161,914,871,269,
支付的其他与经营活动有关的现金(万元),1490,878,811,1510,1094,759,806,1819,1067,544,320,912,446,1228,510,724,391,
经营活动现金流出小计(万元),32960,21693,10915,44082,33807,19913,9789,43894,34163,21222,10640,37790,16898,37681,19312,31797,16314,
经营活动产生的现金流量净额(万元),5014,3908,1501,10315,4878,4976,3268,7895,2764,3257,17,7769,3337,5235,2677,3560,-660,
收回投资所收到的现金(万元),60897,30204,2400,10880,5980,3780,1980,10740,9625,6945,4045,6734,2958,9554,3900,10450,200,
取得投资收益所收到的现金(万元),221,115,6,23,11,7,4,43,39,33,27,48,26,33,21,30,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,,,,,,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),56,621,,65,65,65,16,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),61174,30940,2406,10969,6056,3852,1999,10783,9664,6978,4072,6782,2984,9587,3921,10480,200,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),823,548,308,2053,1907,822,138,790,555,437,363,975,254,3241,2469,1181,1665,
投资所支付的现金(万元),115057,79294,1800,11980,7980,3780,1980,8570,8570,4775,2875,6364,3464,10294,4200,11700,750,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),436,283,,621,521,461,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),116316,80126,2108,14654,10408,5063,2118,9360,9125,5212,3238,7339,3718,13535,6669,12881,2415,
投资活动产生的现金流量净额(万元),-55142,-49186,297,-3686,-4351,-1211,-119,1423,539,1766,834,-557,-734,-3948,-2748,-2401,-2215,
吸收投资收到的现金(万元),41821,41821,41821,,,,,,,,,1920,1920,63,63,618,2142,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,63,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,1077,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1715,1715,1715,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),43536,43536,43536,0,0,0,0,0,0,0,0,1920,1920,63,63,618,3219,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,558,516,
分配股利、利润或偿付利息所支付的现金(万元),4967,2887,,,,,,3757,3757,3757,,5375,1618,1453,,9,5,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1341,1651,,,,,,0,0,0,,0,,,,,,
筹资活动现金流出小计(万元),6308,4538,0,0,0,0,0,3757,3757,3757,0,5375,1618,1453,0,567,520,
筹资活动产生的现金流量净额(万元),37228,38998,43536,0,0,0,0,-3757,-3757,-3757,0,-3455,302,-1390,63,51,2699,
汇率变动对现金及现金等价物的影响(万元),269,-26,-391,707,709,111,-593,-624,-441,-215,-83,680,67,618,200,54,-173,
现金及现金等价物净增加额(万元),-12630,-6306,44943,7336,1236,3876,2555,4936,-896,1050,768,4436,2972,514,192,1264,-350,
加:期初现金及现金等价物余额(万元),19476,18855,19476,11519,11519,11519,11519,6583,6583,6583,6583,2147,2147,1633,1633,369,719,
期末现金及现金等价物余额(万元),6846,12549,64419,18855,12755,15395,14075,11519,5687,7633,7351,6583,5119,2147,1825,1633,369,
净利润(万元),,4340,,9892,,4188,,6769,4862,3181,1724,7737,3490,6512,2612,3536,1725,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,45,,117,,131,,90,258,138,285,62,2,11,8,-4,41,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,267,,549,,281,,618,451,297,141,531,263,481,223,102,32,
无形资产摊销(万元),,20,,40,,20,,38,28,19,9,37,19,37,18,15,,
长期待摊费用摊销(万元),,100,,200,,100,,200,150,,50,200,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,,,,,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-330,,283,,76,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,-17,,-975,,-277,,801,552,252,64,-730,-69,-720,-188,-45,178,
投资损失(万元),,176,,-26,,-11,,-40,-39,-31,-25,-46,-26,-33,-21,-30,-0,
递延所得税资产减少(万元),,45,,-48,,-16,,5,-24,-5,-39,-19,8,-15,-1,1,2,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-38,,549,,-59,,417,-531,-2,-1145,-2820,-320,102,-99,-1379,-3820,
经营性应收项目的减少(万元),,-397,,-580,,-2143,,-3570,-4835,-2651,-2678,607,-152,-902,-769,-549,-5630,
经营性应付项目的增加(万元),,-303,,314,,2686,,2566,1891,2059,1631,2211,124,-239,922,1913,6812,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,-28,,,
经营活动产生现金流量净额(万元),,3908,,10315,,4976,,7895,2764,3257,17,7769,3337,5235,2677,3560,-660,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),6846,12549,64419,18855,12755,15395,14075,11519,5687,7633,7351,6583,5119,2147,1825,1633,369,
现金的期初余额(万元),19476,18855,19476,11519,11519,11519,11519,6583,6583,6583,6583,2147,2147,1633,1633,369,719,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-12630,-6306,44943,7336,1236,3876,2555,4936,-896,1050,768,4436,2972,514,192,1264,-350,

