报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),314230,202255,107660,564021,401852,279633,120411,644338,466451,306823,136193,563212,403856,327535,226132,176285,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),83,212,180,154,95,43,39,179,181,24,24,21,22,,45,,
收到的其他与经营活动有关的现金(万元),5670,3756,1874,5604,4622,1159,915,1877,1348,1213,249,1055,963,1606,419,1102,
经营活动现金流入小计(万元),319983,206224,109714,569779,406570,280835,121365,646393,467980,308060,136466,564288,404841,329141,226596,177386,
购买商品、接受劳务支付的现金(万元),224582,144734,74763,378924,245802,169590,88248,466189,341008,233786,128243,414667,274500,238021,159578,122393,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),50745,33361,14145,68378,50256,35506,15193,60740,45845,33542,18936,48714,34832,35545,26425,21613,
支付的各项税费(万元),9361,6703,3487,20986,18191,15635,6421,32243,25350,19583,11716,24809,20013,12390,8460,5027,
支付的其他与经营活动有关的现金(万元),17968,10919,5523,27909,18405,10882,7484,22601,17549,11406,5989,20340,14514,18433,13187,12179,
经营活动现金流出小计(万元),302656,195718,97919,496196,332654,231613,117345,581773,429752,298316,164884,508529,343858,304389,207650,161213,
经营活动产生的现金流量净额(万元),17327,10506,11795,73583,73915,49222,4019,64620,38227,9744,-28418,55758,60982,24752,18945,16173,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),4424,3442,1857,4560,2518,1504,127,515,321,-148,186,1023,278,238,79,11,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,14,1,55,55,39,30,36,33,10,71,18,20,19,142,248,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),37495,33495,16438,5227,200,200,13564,14146,6196,5871,,14719,213,9560,,5000,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),41933,36951,18296,9842,2773,1742,13721,14697,6551,5733,257,15760,511,9816,221,5259,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),27394,16520,7047,24709,15251,10264,3991,25516,19511,14783,8892,34645,21185,28499,13200,17414,
投资所支付的现金(万元),19107,15736,6690,6000,6000,6000,1000,3984,3984,3984,500,1000,1000,1000,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,9939,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),2192,1551,400,159197,152579,149159,133547,19421,11800,5300,8414,19352,15798,14457,9560,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),48692,33808,24076,189906,173829,165423,138538,48921,35295,24067,17806,54997,37983,43956,22760,17414,
投资活动产生的现金流量净额(万元),-6759,3143,-5780,-180065,-171057,-163681,-124817,-34224,-28745,-18333,-17549,-39238,-37472,-34140,-22539,-12155,
吸收投资收到的现金(万元),200,60,,50,50,50,,198421,,,,,,,,25,
其中：子公司吸收少数股东投资收到的现金(万元),200,60,,50,50,50,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,143344,110007,90376,54848,164327,112198,141232,79145,52637,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,200,2015,,1092,1092,975,308,198,192,260,8500,6000,
筹资活动现金流入小计(万元),200,60,0,50,250,2065,0,342858,111099,91352,55157,164525,112389,141492,87645,58662,
偿还债务支付的现金(万元),3378,2833,,67582,62519,57747,55811,150208,104751,65426,14763,160315,117933,111692,67373,54045,
分配股利、利润或偿付利息所支付的现金(万元),11042,11022,,17085,17032,16912,260,17699,16909,15915,137,19636,18932,8934,7401,7124,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,922,932,932,,198,82,43,,326,50,3000,11500,,
筹资活动现金流出小计(万元),14420,13855,0,85589,80483,75592,56071,168105,121743,81385,14900,180277,136915,123626,86274,61169,
筹资活动产生的现金流量净额(万元),-14220,-13795,0,-85539,-80233,-73527,-56071,174753,-10643,9967,40256,-15751,-24525,17866,1371,-2507,
汇率变动对现金及现金等价物的影响(万元),-118,-120,-177,185,407,45,-122,-186,-91,3,71,362,311,-73,-61,-10,
现金及现金等价物净增加额(万元),-3771,-266,5838,-191835,-176968,-187941,-176991,204963,-1251,1381,-5640,1131,-704,8405,-2284,1501,
加:期初现金及现金等价物余额(万元),27237,27237,27237,219072,219072,219072,219072,14109,14109,14109,14109,12978,12978,4573,6857,5355,
期末现金及现金等价物余额(万元),23466,26971,33075,27237,42104,31131,42080,219072,12858,15490,8469,14109,12273,12978,4573,6857,
净利润(万元),,10221,,41615,,28682,,61589,46895,35769,,59033,46316,35757,16364,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,288,,7873,,1041,,3018,902,-55,,5850,2198,4002,3807,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,5144,,9117,,4342,,7810,5717,3703,,5625,3956,4336,3328,,
无形资产摊销(万元),,2305,,3134,,1318,,2055,1465,854,,1220,1083,1092,950,,
长期待摊费用摊销(万元),,2983,,6192,,3182,,6411,4762,3121,,4826,4563,6607,5389,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,3,,2,,,,-17,39,25,,-18,-17,85,89,,
固定资产报废损失(万元),,15,,280,,30,,60,,,,,,,,,
公允价值变动损失(万元),,446,,-755,,-196,,635,724,530,,-325,-191,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,179,,81,,1131,,1940,1241,678,,3429,1226,3467,1534,,
投资损失(万元),,-4791,,-3262,,-906,,2781,1070,943,,200,-62,-20,-79,,
递延所得税资产减少(万元),,647,,-1441,,317,,-599,-1325,-810,,-3024,-2029,-326,-1249,,
递延所得税负债增加(万元),,-266,,13,,-0,,23,30,,,,29,,,,
存货的减少(万元),,-4815,,16522,,14041,,24461,14316,24519,,-23568,9201,-46563,-21096,,
经营性应收项目的减少(万元),,19568,,-3928,,2331,,18966,-4241,-23571,,-83137,-35943,-24202,-35027,,
经营性应付项目的增加(万元),,-24396,,-11256,,-5524,,-60929,-40259,-44034,,92559,30982,42982,43982,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,2975,,9395,,-566,,-3583,6890,8071,,-6913,-329,-2465,952,,
