报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),99641,63733,34654,127410,83114,52756,30256,104843,68466,44647,23293,87625,60837,38777,17862,72922,70421,60493,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),5516,4161,1951,6941,3867,2218,970,3006,1908,1083,624,3169,2322,1845,692,3869,3735,3519,
收到的其他与经营活动有关的现金(万元),1901,1170,677,1493,1448,719,147,634,738,409,206,871,565,249,254,317,223,372,
经营活动现金流入小计(万元),107058,69064,37283,135844,88428,55692,31373,108483,71111,46139,24124,91665,63725,40871,18808,77108,74379,64384,
购买商品、接受劳务支付的现金(万元),78954,53520,28473,108412,75256,49708,30860,79482,52627,32311,20561,62765,45814,30251,15729,55948,55323,44441,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),15481,10294,5239,18414,12933,8546,4437,17760,12097,8023,4502,16140,11312,7832,3890,13501,12518,11881,
支付的各项税费(万元),1335,945,674,1326,1355,800,385,1309,1399,881,146,1958,1632,725,430,921,499,612,
支付的其他与经营活动有关的现金(万元),6578,4170,2244,7809,5251,3395,1710,6022,5279,3588,1222,5582,4508,2495,1252,4697,3495,5748,
经营活动现金流出小计(万元),102347,68930,36630,135960,94796,62449,37391,104573,71402,44803,26431,86445,63266,41302,21300,75067,71836,62682,
经营活动产生的现金流量净额(万元),4710,134,652,-116,-6368,-6757,-6018,3910,-291,1336,-2307,5220,459,-430,-2493,2041,2543,1702,
收回投资所收到的现金(万元),22600,22600,7800,58480,47824,40124,21499,20500,6000,6000,2600,24640,29636,12790,7100,36360,13110,,
取得投资收益所收到的现金(万元),108,100,36,681,542,469,167,105,5,5,2,94,80,77,56,193,29,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,,162,70,70,,7,,,7,4,1,3,2,,78,17,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),22709,22701,7836,59322,48436,40663,21667,20612,6005,6005,2609,24738,29718,12870,7157,36553,13217,17,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9974,6434,2573,15128,10428,4704,2176,13883,11035,10091,3421,5081,2053,1630,846,897,704,1220,
投资所支付的现金(万元),23896,18892,13800,41294,37337,27137,11847,41500,15000,6000,4600,20339,16399,8839,5489,36700,14210,3000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,1,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),33870,25326,16373,56422,47765,31842,14022,55383,26035,16091,8021,25420,18453,10469,6335,37597,14914,4220,
投资活动产生的现金流量净额(万元),-11161,-2625,-8537,2900,672,8821,7644,-34771,-20030,-10085,-5413,-682,11265,2401,823,-1044,-1697,-4203,
吸收投资收到的现金(万元),49,,,7,,,,26714,25666,25666,,,200,,,37,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,7,,,,,,,,,,,,,,,
取得借款收到的现金(万元),13460,7140,5760,13581,10686,7651,7636,12712,7622,7622,3050,4221,2009,2026,1026,31327,2103,1584,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3307,5929,3127,7187,,,,625,1048,1048,,10946,,10946,,2239,150,650,
筹资活动现金流入小计(万元),16816,13069,8887,20774,10686,7651,7636,40051,34336,34336,3050,15167,2209,12972,1026,33603,2253,2234,
偿还债务支付的现金(万元),7515,7404,7532,5167,149,97,48,201,151,102,58,15317,11148,14260,2960,18773,1967,1117,
分配股利、利润或偿付利息所支付的现金(万元),1766,1426,64,793,1069,889,157,419,199,63,14,924,679,282,54,760,28,608,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,2460,,8929,4570,3778,2951,8558,1372,26,,625,0,,,10946,1639,,
筹资活动现金流出小计(万元),9281,11290,7596,14889,5788,4764,3156,9178,1722,190,71,16866,11827,14541,3014,30479,3634,1726,
筹资活动产生的现金流量净额(万元),7535,1779,1292,5885,4898,2887,4480,30872,32614,34145,2979,-1700,-9618,-1570,-1989,3124,-1381,509,
汇率变动对现金及现金等价物的影响(万元),-399,-519,-562,283,591,-160,-346,-9,-306,-167,-45,869,-2941,280,-18,1285,116,-227,
现金及现金等价物净增加额(万元),685,-1231,-7156,8952,-207,4791,5760,2,11988,25230,-4787,3708,-835,680,-3677,5405,-419,-2219,
加:期初现金及现金等价物余额(万元),21044,21044,21044,12093,12093,12093,12093,12091,12715,12715,12091,8383,8383,8383,8383,2978,3397,5617,
期末现金及现金等价物余额(万元),21730,19813,13889,21044,11885,16884,17853,12093,24703,37945,7304,12091,7548,9063,4706,8383,2978,3397,
净利润(万元),,3446,,7747,,3051,,5751,,3492,1519,6003,,2457,876,4649,2321,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,30,,552,,-53,,1260,,163,-39,358,,57,-25,196,151,,
