报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),27811,16814,7402,29541,18610,11911,4747,30925,20773,11106,2988,31124,19035,9145,2736,27348,11678,28559,4843,166,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,331,,,,
收到的其他与经营活动有关的现金(万元),3965,2370,1039,5965,3585,1891,709,3864,2736,1708,431,3075,2018,1563,371,2782,904,1713,1098,235,
经营活动现金流入小计(万元),31776,19185,8441,35505,22194,13802,5455,34789,23509,12814,3420,34198,21054,10708,3107,30130,12913,30272,5941,401,
购买商品、接受劳务支付的现金(万元),22171,15894,7742,23715,20093,12319,5256,23075,16067,9831,4818,19545,12238,6556,3400,17866,8516,18471,3264,116,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),2748,1890,993,3402,2100,1742,864,2939,2144,1497,835,2418,1800,1267,717,2052,1050,1622,589,64,
支付的各项税费(万元),1545,479,275,2286,1751,1509,567,2592,1437,730,246,3250,2063,972,556,2270,1096,2855,369,57,
支付的其他与经营活动有关的现金(万元),6001,2632,1562,8275,4295,3367,1426,5381,4700,3066,929,5111,3823,2861,695,4444,1729,3526,2179,71,
经营活动现金流出小计(万元),32465,20896,10572,37678,28238,18938,8112,33986,24347,15124,6828,30324,19924,11656,5368,26632,12391,26473,6401,308,
经营活动产生的现金流量净额(万元),-689,-1711,-2131,-2173,-6044,-5135,-2656,803,-838,-2310,-3409,3874,1129,-948,-2261,3499,522,3798,-459,94,
收回投资所收到的现金(万元),,,,,,,,,,,,220,20,19,2,,,,,,
取得投资收益所收到的现金(万元),726,509,295,,1052,637,471,269,269,88,54,138,108,70,37,147,51,89,94,10,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,,,86,,,,0,,,,0,,,,,,,2,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),99750,57950,29100,151561,130661,90281,65400,77182,50617,28300,19400,51611,39900,28442,15205,56817,23800,42580,24370,1700,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),100486,58459,29395,151647,131713,90918,65871,77451,50886,28388,19454,51969,40028,28531,15245,56964,23851,42669,24467,1710,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2766,1540,1105,4377,3536,2599,1915,1535,1344,775,678,1244,996,1024,754,3750,2711,2791,1049,5,
投资所支付的现金(万元),,,,,,,,,,,,205,136,106,111,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,417,417,,,940,
支付的其他与投资活动有关的现金(万元),95450,53650,25950,142361,121461,82811,58281,103882,75682,25500,13900,52641,35430,23953,10695,59687,23100,44480,24870,4200,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),98216,55190,27055,146738,124997,85410,60196,105417,77026,26275,14578,54090,36563,25083,11560,63854,26228,47271,25919,5145,
投资活动产生的现金流量净额(万元),2270,3269,2340,4909,6716,5508,5675,-27965,-26140,2113,4876,-2122,3465,3448,3684,-6890,-2377,-4603,-1452,-3435,
吸收投资收到的现金(万元),150,150,150,,,,,29511,27740,27740,,,,,,3200,3200,,2500,3000,
其中：子公司吸收少数股东投资收到的现金(万元),150,150,150,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,700,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,800,800,,,,
筹资活动现金流入小计(万元),150,150,150,0,0,0,0,29511,27740,27740,0,0,0,0,0,4000,4000,700,2500,3000,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,700,700,,,,
分配股利、利润或偿付利息所支付的现金(万元),,,,2160,2066,,,,,,,,,,,2,2,,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,9,,,2381,74,14,,,,,,,,800,,,
筹资活动现金流出小计(万元),0,0,0,2160,2075,0,0,2381,74,14,0,0,0,0,0,702,702,800,0,0,
筹资活动产生的现金流量净额(万元),150,150,150,-2160,-2075,0,0,27130,27666,27726,0,0,0,0,0,3298,3298,-100,2500,3000,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),1731,1708,359,576,-1403,372,3019,-33,688,27530,1467,1753,4595,2500,1423,-93,1442,-904,588,-342,
加:期初现金及现金等价物余额(万元),5395,5395,5395,1969,4874,4874,4874,2002,4258,2002,2002,249,1881,249,249,342,342,1247,658,1000,
期末现金及现金等价物余额(万元),7126,7104,5754,2545,3471,5246,7893,1969,4946,29531,3469,2002,6476,2749,1672,249,1785,342,1247,658,
净利润(万元),,1616,,3580,,1362,,5492,,2069,,5439,,1793,,5015,,3799,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,61,,600,,148,,245,,131,,162,,118,,55,,661,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,264,,489,,241,,426,,200,,398,,194,,233,,58,,,
无形资产摊销(万元),,52,,104,,54,,152,,78,,158,,79,,132,,101,,,
长期待摊费用摊销(万元),,39,,63,,31,,31,,15,,31,,15,,56,,26,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,0,,,,0,,,,,,,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-3,,,,,,,,,,,,17,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,1,,1,,,
投资损失(万元),,-27,,-86,,-62,,-269,,-88,,-152,,-60,,-147,,-89,,,
递延所得税资产减少(万元),,-9,,-90,,-22,,-37,,-20,,-24,,-20,,-8,,11,,,
递延所得税负债增加(万元),,-2,,37,,-2,,-11,,-6,,-11,,-6,,-11,,-50,,,
存货的减少(万元),,-1829,,-1538,,-1489,,-859,,-617,,-21,,-473,,1509,,-2005,,,
经营性应收项目的减少(万元),,-1256,,-9665,,-5698,,-6579,,-4168,,-5375,,-3646,,-4652,,-1119,,,
经营性应付项目的增加(万元),,-618,,4333,,303,,2212,,96,,3269,,1042,,1317,,2405,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-1711,,-2173,,-5135,,803,,-2310,,3874,,-948,,3499,,3798,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7126,7104,5754,2545,3471,5246,7893,1969,4946,29531,3469,2002,6476,2749,1672,249,1785,342,1247,658,
现金的期初余额(万元),5395,5395,5395,1969,4874,4874,4874,2002,4258,2002,2002,249,1881,249,249,342,342,1247,658,1000,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
