报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),59123,31134,13514,57328,37594,24034,10998,33780,16696,13057,6555,24709,14197,9355,3928,22361,10208,19117,14811,12164,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),152,89,27,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),5017,653,516,1681,1404,707,194,1655,5450,330,156,722,4370,49,82,840,228,576,324,448,
经营活动现金流入小计(万元),64293,31876,14057,59008,38997,24741,11193,35435,22146,13387,6711,25431,18567,9404,4010,23201,10436,19693,15135,12612,
购买商品、接受劳务支付的现金(万元),16013,8687,6472,14268,7061,4574,2525,6124,3027,1238,3775,5201,3182,1124,1287,3498,1400,3682,1575,1685,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4358,2784,1594,4631,2766,1766,858,3286,2107,1340,640,2859,1860,1295,600,2108,883,1609,1401,1540,
支付的各项税费(万元),7592,5170,2356,4416,4953,2859,1849,3844,2862,1877,1169,3956,3193,1833,899,3305,1941,2619,2445,1721,
支付的其他与经营活动有关的现金(万元),28927,11351,3159,26214,9434,12348,5783,12802,10637,6303,1030,7862,9700,4382,1147,8476,3922,6123,5169,3971,
经营活动现金流出小计(万元),56890,27991,13580,49530,24215,21547,11016,26056,18633,10758,6615,19878,17936,8633,3934,17387,8145,14033,10590,8918,
经营活动产生的现金流量净额(万元),7403,3885,478,9479,14783,3194,177,9379,3514,2629,95,5553,632,771,76,5814,2290,5660,4545,3694,
收回投资所收到的现金(万元),,,,15107,12874,10801,8401,28563,12500,7500,,6000,6000,5000,,13500,,7800,7108,3760,
取得投资收益所收到的现金(万元),,,,,225,204,56,,75,38,,159,139,136,,323,52,343,64,32,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,29,,,,21,0,0,,,,0,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,50,68,0,,2150,150,150,,910,721,600,2582,2425,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,15107,13099,11006,8457,28642,12643,7538,0,8330,6289,5286,0,14733,773,8743,9755,6217,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),26616,19560,10135,25199,33601,14884,12428,17458,11901,8205,2766,9119,5706,2551,3400,4106,2300,1694,3774,1363,
投资所支付的现金(万元),250,250,,6700,7409,6800,6800,36376,28662,9500,,3000,3007,2007,,16000,6900,7800,7308,4042,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),572,19,368,,1,,,,,0,,50,,,,150,19,,2515,2450,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),27439,19829,10503,31899,41010,21684,19228,53834,40563,17705,2766,12169,8713,4558,3400,20256,9219,9494,13597,7855,
投资活动产生的现金流量净额(万元),-27439,-19829,-10503,-16792,-27911,-10679,-10771,-25192,-27920,-10167,-2766,-3840,-2424,728,-3400,-5523,-8446,-752,-3842,-1638,
吸收投资收到的现金(万元),,,,,,,,32678,32678,32678,32678,,,,,,,,425,3996,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),12221,8640,3200,3760,1960,1060,,,,,,4311,4311,1000,,3020,,4000,,6000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),3284,3284,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),15505,11924,3200,3760,1960,1060,0,32678,32678,32678,32678,4311,4311,1000,0,3020,0,4000,425,9996,
偿还债务支付的现金(万元),2900,2900,1900,1560,960,60,,3311,3311,3311,,2000,2001,1000,1000,4000,4000,,6000,4369,
分配股利、利润或偿付利息所支付的现金(万元),3742,3738,104,1968,1980,1835,,61,21,21,39,3560,3292,2771,405,4098,4,153,144,347,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),140,146,,424,,,,1118,1072,1072,15,,,,30,100,,,,524,
筹资活动现金流出小计(万元),6783,6784,2004,3953,2940,1895,0,4489,4404,4404,55,5560,5294,3771,1435,8198,4004,153,6144,5240,
筹资活动产生的现金流量净额(万元),8722,5140,1196,-193,-980,-835,0,28189,28275,28275,32623,-1250,-983,-2771,-1435,-5178,-4004,3847,-5719,4756,
汇率变动对现金及现金等价物的影响(万元),44,-61,5,326,328,101,,-179,,,,,3,3,,,,,,,
现金及现金等价物净增加额(万元),-11270,-10864,-8825,-7180,-13780,-8218,-10594,12198,3868,20736,29952,464,-2772,-1269,-4760,-4887,-10159,8755,-5016,6813,
加:期初现金及现金等价物余额(万元),15119,15119,15119,22299,22299,22299,23152,10101,10151,10102,10101,9638,10101,9638,9638,14525,14525,5770,10786,3973,
期末现金及现金等价物余额(万元),3849,4255,6294,15119,8519,14081,12558,22299,14020,30838,40054,10101,7330,8369,4878,9638,4366,14525,5770,10786,
净利润(万元),,12008,,18143,,7030,,9840,,3122,,6978,,2260,,5070,1759,3667,2479,1533,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,244,,484,,229,,109,,48,,-11,,5,,-260,-233,-28,61,52,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1632,,1973,,738,,1243,,861,,1115,,550,,1208,603,1097,996,809,
无形资产摊销(万元),,102,,179,,84,,120,,61,,103,,47,,86,39,68,15,12,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,-1,,1,,38,,10,,,,41,,0,
固定资产报废损失(万元),,,,,,,,2,,,,,,13,,11,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,411,,-287,,-124,,203,,-90,,8,,7,,,4,,12,152,
投资损失(万元),,,,-407,,-187,,-187,,-35,,-159,,-136,,-323,-52,-343,-64,-32,
递延所得税资产减少(万元),,-197,,-586,,,,18,,,,24,,13,,-82,-61,-68,-7,-32,
递延所得税负债增加(万元),,296,,1008,,,,11,,,,2,,3,,48,,,,,
存货的减少(万元),,-3314,,-4030,,-1439,,-1153,,-983,,-118,,-587,,573,94,-267,294,-258,
经营性应收项目的减少(万元),,-10408,,-12329,,-3082,,-3513,,-312,,-2310,,-2130,,-456,124,1074,-148,239,
经营性应付项目的增加(万元),,3111,,5331,,-54,,2686,,-44,,-116,,718,,-60,14,419,908,1219,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,3885,,9479,,3194,,9379,,2629,,5553,,771,,5814,2290,5660,4545,3694,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),3849,4255,6294,15119,8519,14081,12558,22299,14020,30838,40054,10101,7330,8369,4878,9638,4366,14525,5770,10786,
现金的期初余额(万元),15119,15119,15119,22299,22299,22299,23152,10101,10151,10102,10101,9638,10101,9638,9638,14525,14525,5770,10786,3973,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-11270,-10864,-8825,-7180,-13780,-8218,-10594,12198,3868,20736,29952,464,-2772,-1269,-4760,-4887,-10159,8755,-5016,6813,

