报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),34721,20565,10586,42959,32926,18885,10050,37552,24877,16231,9112,33992,15034,33305,13807,30191,25949,20936,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),0,,,,,,,392,392,319,,,,,,,,,
收到的其他与经营活动有关的现金(万元),431,76,11,18,319,142,40,320,1469,1097,200,1972,963,2317,1063,980,,,
经营活动现金流入小计(万元),35152,20641,10597,42977,33244,19027,10090,38264,26739,17647,9312,35965,15997,35622,14871,31171,25949,20936,
购买商品、接受劳务支付的现金(万元),21206,13177,8494,21972,17053,8208,7866,22460,15866,11187,6938,18475,7872,17011,9844,16043,10990,9813,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),3187,2198,1409,4363,3541,2800,1806,3432,2678,1937,1162,2738,1585,2030,1222,1580,982,789,
支付的各项税费(万元),2851,1863,768,3600,2951,1728,1305,1659,1192,785,507,5165,2393,3057,1569,4051,3717,2486,
支付的其他与经营活动有关的现金(万元),1024,696,147,1801,1168,980,596,1223,657,461,295,1049,409,1271,1148,1476,957,532,
经营活动现金流出小计(万元),28269,17935,10818,31734,24713,13716,11573,28774,20393,14370,8903,27427,12260,23369,13783,23149,16647,13620,
