报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),38582,27440,5736,76467,46297,32472,7212,77313,36494,24723,77022,70512,19979,58444,40980,34232,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),290,196,74,797,169,125,32,615,482,479,1048,1057,393,2172,429,1191,
经营活动现金流入小计(万元),38873,27636,5810,77264,46466,32597,7243,77928,36976,25201,78070,71570,20372,60615,41409,35423,
购买商品、接受劳务支付的现金(万元),38534,25663,8778,48173,38130,20445,9551,51511,32832,21198,68263,54984,22647,38022,25700,20440,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8976,6543,4249,11322,7362,5518,3054,9834,6553,4804,8964,8278,3357,8126,7098,6471,
支付的各项税费(万元),1982,1831,1428,1638,1366,891,519,2191,2032,1308,1815,1799,1156,2121,1837,1362,
支付的其他与经营活动有关的现金(万元),4286,2180,1316,6119,4011,2602,1164,4448,2848,1576,3782,5959,2261,5055,3867,3185,
经营活动现金流出小计(万元),53778,36217,15772,67252,50870,29456,14288,67983,44265,28885,82824,71019,29420,53324,38501,31457,
经营活动产生的现金流量净额(万元),-14905,-8581,-9961,10012,-4404,3142,-7045,9945,-7289,-3684,-4754,551,-9049,7291,2908,3967,
收回投资所收到的现金(万元),81500,47000,14000,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),789,424,111,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,0,,,,1,0,0,1,1,,2,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),82289,47424,14111,0,0,0,0,1,0,0,1,1,0,2,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5166,1502,295,2610,1501,1101,346,840,742,324,1241,832,394,940,282,403,
投资所支付的现金(万元),99500,67500,34000,18000,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),104666,69002,34295,20610,1501,1101,346,840,742,324,1241,832,394,940,282,403,
投资活动产生的现金流量净额(万元),-22377,-21578,-20184,-20610,-1501,-1101,-346,-840,-742,-323,-1240,-831,-394,-939,-282,-403,
吸收投资收到的现金(万元),,,,48478,48478,,,,,,,,,,7290,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,4000,4000,4000,,18000,14000,6000,26730,16000,7000,9000,6000,7000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),548,408,229,859,687,490,230,960,827,650,1805,3813,2486,3056,2221,1724,
筹资活动现金流入小计(万元),548,408,229,53336,53165,4490,230,18960,14827,6650,28535,19813,9486,12056,15511,8724,
偿还债务支付的现金(万元),,,,8000,8000,4000,4000,26730,19730,13730,18000,16000,6000,9000,9000,4000,
分配股利、利润或偿付利息所支付的现金(万元),2619,2619,,352,174,167,38,1596,1492,1424,1866,204,110,6597,301,303,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),292,220,138,1713,1315,288,160,800,540,310,1799,2060,1403,3888,2725,1658,
筹资活动现金流出小计(万元),2910,2839,138,10065,9488,4455,4198,29126,21762,15465,21665,18264,7513,19484,12026,5961,
筹资活动产生的现金流量净额(万元),-2363,-2431,92,43272,43677,35,-3968,-10166,-6934,-8814,6870,1548,1973,-7428,3485,2763,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-39644,-32590,-30053,32673,37772,2075,-11359,-1060,-14965,-12821,876,1268,-7470,-1076,6111,6327,
加:期初现金及现金等价物余额(万元),50959,50959,50959,18286,18286,18286,18286,19346,19346,19346,18471,17203,17203,18278,12167,5840,
期末现金及现金等价物余额(万元),11315,18369,20906,50959,56058,20362,6928,18286,4381,6525,19346,18471,9733,17203,18278,12167,
净利润(万元),,2919,,9708,,2718,,9252,,,8379,8395,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,258,,460,,-176,,239,,,502,-92,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,637,,1309,,657,,1367,,,849,734,,,,,
无形资产摊销(万元),,11,,22,,11,,22,,,22,22,,,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,0,,,,15,,,6,64,,,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
