报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),98117,56556,30649,93411,51037,37478,16290,38777,20457,15844,8865,35391,23567,11570,7463,57510,27712,71982,109053,79005,82043,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),616,601,720,1945,1837,1837,204,26,23,17,5,696,677,677,,186,190,380,423,142,189,
收到的其他与经营活动有关的现金(万元),7124,6130,261,994,2795,1762,443,944,5396,2577,3766,1420,1434,1035,4442,522,413,976,1118,881,750,
经营活动现金流入小计(万元),105856,63288,31630,96351,55669,41076,16937,39747,25876,18439,12637,37508,25678,13282,11905,58217,28315,73338,110594,80027,82982,
购买商品、接受劳务支付的现金(万元),72710,48480,29267,50972,55192,34427,16279,13191,19096,14709,5082,13291,10120,5740,5836,26348,12071,29281,71265,49302,64777,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,20,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),19363,12749,4620,19888,12897,8573,2439,9616,6556,4174,1281,9525,7982,6121,1624,12682,11255,15250,13589,10818,7464,
支付的各项税费(万元),4052,2762,1216,4025,2307,4530,2888,3355,2135,900,454,5113,3607,2627,2749,6854,5364,5868,8192,6530,3278,
支付的其他与经营活动有关的现金(万元),15062,8918,1345,4353,4410,3482,665,4367,1074,770,1317,1540,1347,557,444,3123,3312,3440,4280,2572,1984,
经营活动现金流出小计(万元),111187,72909,36448,79238,74827,51012,22270,30528,28861,20554,8134,29468,23056,15044,10654,49007,32001,53839,97327,69221,77503,
经营活动产生的现金流量净额(万元),-5331,-9621,-4818,17113,-19158,-9936,-5333,9218,-2985,-2115,4503,8040,2622,-1763,1252,9210,-3687,19499,13268,10806,5479,
收回投资所收到的现金(万元),4036,356,350,17507,13106,12056,7342,39559,,,,,,,,111,116,,73,1649,,
取得投资收益所收到的现金(万元),101,51,32,347,204,182,64,527,314,131,,19,19,19,,19,19,45,16,57,44,
