报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),282076,146646,97133,389925,229226,120331,77669,292170,158851,54533,29254,279759,225249,55780,231375,243505,229475,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),220,131,128,,12,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),5813,3033,937,8808,6252,4692,3065,5885,4537,2738,2145,4935,6425,3084,5108,3584,1815,
经营活动现金流入小计(万元),288110,149810,98199,398733,235490,125022,80733,298055,163388,57271,31399,284694,231675,58864,236483,247088,231290,
购买商品、接受劳务支付的现金(万元),144715,88627,50989,204714,126364,102647,74408,162257,86985,63177,46905,133123,128603,61214,127814,137770,116030,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),36692,23405,13146,45443,31250,21760,11780,38159,25080,16336,9299,27049,21933,11037,20827,19372,12243,
支付的各项税费(万元),32083,28469,18371,23050,18427,15746,10826,17915,10345,8279,7423,24647,24161,11655,21757,23940,18545,
支付的其他与经营活动有关的现金(万元),38344,22933,11784,64205,43357,31276,13359,69176,47420,23098,9616,63316,45786,17614,46754,47576,40059,
经营活动现金流出小计(万元),251833,163434,94291,337412,219398,171430,110372,287507,169830,110889,73243,248136,220484,101521,217151,228657,186877,
经营活动产生的现金流量净额(万元),36277,-13624,3908,61322,16092,-46407,-29639,10547,-6442,-53618,-41844,36558,11191,-42657,19332,18431,44413,
收回投资所收到的现金(万元),87951,82382,25888,102576,75146,33310,,141463,86590,30500,29700,117400,114570,54800,89800,55800,93500,
取得投资收益所收到的现金(万元),200,200,,200,200,200,54,200,200,253,43,168,455,302,408,333,508,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9,18,,151,8,-8,,4,5,0,0,28,23,10,908,5,45,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,1424,1424,0,2430,2430,1290,1140,134,,,145,10719,23731,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),88160,82600,25888,102927,76778,34927,54,144097,89224,32043,30883,117730,115048,55111,91261,66857,117784,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),39278,26984,16782,48571,25569,13368,-1680,34489,21586,14595,12369,26471,8102,4211,5850,6682,7128,
投资所支付的现金(万元),75497,65780,43688,130750,83950,45500,21536,150314,88000,27000,26200,116900,90945,27100,118527,56300,93500,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,6888,21606,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),114775,92764,60470,179321,109519,58868,19856,184803,109586,41595,38569,143371,99047,31311,124377,69870,122234,
投资活动产生的现金流量净额(万元),-26615,-10165,-34582,-76393,-32741,-23941,-19803,-40706,-20362,-9552,-7686,-25642,16001,23800,-33116,-3013,-4449,
吸收投资收到的现金(万元),,,,15182,,,,53034,,,,,17,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,17,,,,,
取得借款收到的现金(万元),43506,36606,3000,53132,53132,36203,18500,98592,82287,76392,45382,43293,13600,6100,16450,21100,6450,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),43506,36606,3000,68314,53132,36203,18500,151627,82287,76392,45382,43293,13617,6100,16450,21100,6450,
偿还债务支付的现金(万元),43506,15306,3000,64109,64109,23915,17677,93612,69102,35607,14400,37296,14500,7000,16450,20200,9450,
分配股利、利润或偿付利息所支付的现金(万元),11741,11257,2,4116,4436,242,-191,10331,10018,5599,5058,292,42,30,232,5302,10058,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),179,136,,1453,1458,1458,,289,175,72,,113,303,,,,,
筹资活动现金流出小计(万元),55426,26700,3002,69678,70003,25615,17485,104232,79295,41278,19458,37701,14844,7030,16682,25502,19508,
筹资活动产生的现金流量净额(万元),-11920,9907,-2,-1363,-16870,10588,1015,47394,2992,35114,25924,5592,-1227,-930,-232,-4402,-13058,
汇率变动对现金及现金等价物的影响(万元),34,112,7,-26,-2,55,,77,84,68,,-277,,,,,,
现金及现金等价物净增加额(万元),-2224,-13770,-30669,-16460,-33522,-59705,-48427,17313,-23728,-27988,-23605,16232,25965,-19787,-14016,11016,26906,
加:期初现金及现金等价物余额(万元),113859,113859,113859,130320,130320,130320,132717,113006,113006,113006,113006,96775,70810,70810,84827,73811,46905,
期末现金及现金等价物余额(万元),111635,100089,83190,113859,96798,70615,84290,130320,89278,85019,89401,113006,96775,51023,70810,84827,73811,
净利润(万元),,2353,,31470,,-5459,,26777,8183,-3051,,26610,20342,,18527,,,
